sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
367,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Origination,Date Time,,0..1,Date of manufacture or creation.,ehm,ehm:detailSerialOrLotOrigination,シリアル・ロット生成日,製造日または作成日。,EH02_08
368,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Expiration,Date Time,,0..1,Expiration date of the batch.,ehm,ehm:detailSerialOrLotExpiration,シリアル・ロット有効期限,ロットの有効期限。,EH02_09
369,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Manufacturer,String,,0..1,Manufacturer of the item (serial) or items (lot/batch).,ehm,ehm:detailSerialOrLotManufacturer,シリアル・ロット製造元,シリアル番号またはロットの製造者。,EH02_10
370,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Batch Description,String,,0..1,A name or description of the items in the lot or batch.,ehm,ehm:detailSerialOrLotBatchDescription,シリアル・ロットバッチの説明,ロットまたはバッチ内のアイテムの名称や説明。,EH02_11
371,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Warranty Start Date,Date Time,,0..1,"If the items are covered by warranty, when that warranty covered will begin or has begun.",ehm,ehm:detailSerialOrLotWarrantyStartDate,保証開始日,保証対象となる場合の保証開始日。,EH02_12
372,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Warranty End Date,Date Time,,0..1,"If the items are covered by warranty, when that warranty covered will end or ended.",ehm,ehm:detailSerialOrLotWarrantyEndDate,保証終了日,保証対象となる場合の保証終了日。,EH02_13
373,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Warranty Period,Decimal,,0..1,"Warranty period – numeric portion; for a 30 day warranty period, the 30 would go here, and the day would go in gl-ehm:serialLotWarrantyPeriodUnit.",ehm,ehm:detailSerialOrLotWarrantyPeriod,保証期間（数値）,保証期間の数値部分（例：30日保証の場合は「30」）。,EH02_14
374,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Warrant Period Unit,String,,0..1,"Warrant period – time or cycle unit portion. Values from the XBRL Unit Registry (www.xbrl.org/utr/utr.xml) are suggested where possible. Examples might include: H (hours), D (days), M (months), Y (years), machine cycles, km (kilometers).",ehm,ehm:detailSerialOrLotWarrantPeriodUnit,保証期間（単位）,保証期間の単位（例：日、月、年、km、機械サイクルなど）。,EH02_15
375,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Warranty Vendor,String,,0..1,The vendor providing warranty; this may differ from the manufacturer.,ehm,ehm:detailWarrantyVendor,保証提供業者,保証を提供するベンダー（製造者とは異なる可能性あり）。,EH02_16
376,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Warranty Contract,String,,0..1,"Contract or document information related to the warranty, such as a contract number and date or a URL with more information.",ehm,ehm:detailWarrantyContract,保証契約情報,保証に関する契約番号、日付、URL などの情報。,EH02_17
377,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Comment,String,,0..1,Free format text related to the serial number or lot.,ehm,ehm:detailSerialOrLotComment,シリアル・ロット備考,シリアルまたはロットに関する自由形式のテキスト。,EH02_18
446,1,Class,,lnk:Detail_ Rich Text Comment,,,,0..*,"Accepts text in rich text format, including XHTML applied at the transaction detail (line) level. It can be used for different purposes, such as to create footnotes in XBRL instances or to create a comment for a document or an entry.",lnk,lnk:detailRichTextComment,【行リッチテキストコメント】,XHTMLを含む、リッチテキスト形式のテキストを受け入れる。XBRLインスタンスのフットノートの生成や、文書や伝票のコメントの生成などの、さまざまな目的で利用可能。,LK05
448,2,Attribute,,lnk:Detail_ Rich Text Comment,lnk:Detail_ Rich Text Comment Code,String,,0..1,"An enumerated code that identifies the purpose of the rich text comment. Enumerated values: link_footnote, footnote, source_document, source_journal, batch, other.",lnk,lnk:detailRichTextCommentCode,リッチテキストコメントコード,"リッチテキストコメントの用途を識別する、列挙コード。
[設定値のリスト]
link_footnote：リンクフットノート、footnote：フットノート、source_document：元文書、source_journal：元仕訳帳、batch：仕訳の束、other：その他",LK05_01
449,2,Attribute,,lnk:Detail_ Rich Text Comment,lnk:Detail_ Rich Text Comment Description,String,,0..1,Free format description of the Rich text Comment Code.,lnk,lnk:detailRichTextCommentDescription,リッチテキストコメント説明,リッチテキストコメントコードの説明。,LK05_02
450,2,Attribute,,lnk:Detail_ Rich Text Comment,lnk:Detail_ Rich Text Comment Content,String,,0..1,Content of the Rich Text Comment.,lnk,lnk:detailRichTextCommentContent,リッチテキストコメント内容,リッチテキストコメントの内容。,LK05_03
451,2,Attribute,,lnk:Detail_ Rich Text Comment,lnk:Detail_ Rich Text Comment Locator,String,,0..1,An XPath expression that identifies the item that the comment relates to.,lnk,lnk:detailRichTextCommentLocator,リッチテキストコメントロケータ,コメントが関係する項目を識別する、XPath表現。,LK05_04
630,1,Class,,lnk:Summary Context,,,,0..1,This class allows to explicitly indicate the context information for a fact in the FR instance.,lnk,lnk:summaryContext,【集約コンテキスト】,集約のコンテキストの記述の指定場所。,LK19
631,2,Composition,,lnk:Summary Context,,,lnk:Summary Context_ Entity,0..1,This class allows to explicitly indicate the entity information for a fact in the FR instance.,lnk,lnk:summaryContextEntity,【集約エンティティ】,集約のエンティティの記述の指定場所。,LK19_01
632,2,Composition,,lnk:Summary Context,,,lnk:Summary Context_ Period (choice),0..1,"This class allows to explicitly indicate the period information for a fact in the FR instance. Instant, Period Start/End and Forever are alternative.",lnk,lnk:summaryContextPeriod(Choice),【集約ピリオド】,集約のピリオドの記述の指定場所。,LK19_02
633,2,Composition,,lnk:Summary Context,,,lnk:Summary Context_ Scenario,0..1,This class allows to explicitly indicate the scenario information for a fact in the FR instance.,lnk,lnk:summaryContextScenario,【集約シナリオ】,集約のシナリオの記述の指定場所。,LK19_03
604,1,Class,,lnk:Summary Context_ Entity,,,,0..1,This class allows to explicitly indicate the entity information for a fact in the FR instance.,lnk,lnk:summaryContextEntity,【集約エンティティ】,集約のエンティティの記述の指定場所。,LK12
605,2,Attribute,,lnk:Summary Context_ Entity,lnk:Summary Context_ Entity_ ID,Token,,0..1,The value of the entity identifier.,lnk,lnk:summaryContextEntityId,集約エンティティ識別子,集約のエンティティ識別子の記述の指定場所。,LK12_01
606,2,Attribute,,lnk:Summary Context_ Entity,lnk:Summary Context_ Entity_ Scheme,anyURI,,0..1,The value of the entity scheme.,lnk,lnk:summaryContextEntityScheme,集約エンティティスキーム,集約のエンティティスキームの記述の指定場所。,LK12_02
607,2,Composition,,lnk:Summary Context_ Entity,,,lnk:Summary Context_ Entity_ Segment,0..1,This class allows to explicitly indicate the information related to the segment in the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegment,【集約エンティティセグメント】,集約のエンティティセグメントの記述の指定場所。,LK12_03
608,1,Class,,lnk:Summary Context_ Entity_ Segment,,,,0..1,This class allows to explicitly indicate the information related to the segment in the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegment,【集約エンティティセグメント】,集約のエンティティセグメントの記述の指定場所。,LK13
612,2,Attribute,,lnk:Summary Context_ Entity_ Segment,lnk:Summary Context_ Segment Non Dimensional Contents,String,,0..*,The value must be CDATA and a valid XML fragment.,lnk,lnk:summaryContextSegmentNonDimensionalContents,集約セグメント非ディメンションコンテント,CDATAであり、妥当なXML記述でなければならない。,LK13_04
609,2,Composition,,lnk:Summary Context_ Entity_ Segment,,,lnk:Summary Context_ Entity_ Segment_ Explicit Dimension,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the segment of the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentExplicitDimension,【集約セグメントエクスプリシットディメンション】,集約セグメントのエクスプリシットディメンションの記述の指定場所。,LK13_01
610,2,Composition,,lnk:Summary Context_ Entity_ Segment,,,lnk:Summary Context_ Entity_ Segment_ Typed Dimension,0..*,This class allows to explicitly indicate the information related to a typed dimension in the segment of the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentTypedDimension,【集約セグメントタイプトディメンション】,集約セグメントのタイプトディメンションの記述の指定場所。,LK13_02
611,2,Composition,,lnk:Summary Context_ Entity_ Segment,,,lnk:Summary Context_ Entity_ Segment_ Simple Element Content,0..*,This class allows to explicitly indicate the information related to a simple element in the segment of  the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentSimpleElementContent,【集約セグメントシンプルエレメントコンテント】,セグメントの単一要素を表現するためのクラス。,LK13_03
597,1,Class,,lnk:Summary Context_ Entity_ Segment_ Explicit Dimension,,,,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the segment of the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentExplicitDimension,【集約セグメントエクスプリシットディメンション】,集約セグメントのエクスプリシットディメンションの記述の指定場所。,LK09
598,2,Attribute,,lnk:Summary Context_ Entity_ Segment_ Explicit Dimension,lnk:Summary Context_ Entity_ Segment_ Explicit Dimension Element,QName,,1..1,The QName value must be resolved to a valid explicit dimension item used in segment.,lnk,lnk:summaryContextEntitySegmentExplicitDimensionElement,集約セグメントエクスプリシットディメンション,セグメントで利用されるQNameの値は妥当なエクプリシットディメンション項目を示さなければならない。,LK09_01
601,1,Class,,lnk:Summary Context_ Entity_ Segment_ Simple Element Content,,,,0..*,This class allows to explicitly indicate the information related to a simple element in the segment of  the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentSimpleElementContent,【集約セグメントシンプルエレメントコンテント】,セグメントの単一要素を表現するためのクラス。,LK11
602,2,Attribute,,lnk:Summary Context_ Entity_ Segment_ Simple Element Content,lnk:Summary Context_ Entity_ Segment_ Simple Element,QName,,1..1,"QName for the segment simple element, if appropriate.",lnk,lnk:summaryContextEntitySegmentSimpleElement,集約セグメントシンプルエレメント名,集約セグメントシンプルエレメントの記述のQName,LK11_01
603,2,Attribute,,lnk:Summary Context_ Entity_ Segment_ Simple Element Content,lnk:Summary Context_ Entity_ Segment_ Simple Element Value,String,,1..1,The value of the segment simple element content.,lnk,lnk:summaryContextEntitySegmentSimpleElementValue,集約セグメントシンプルエレメント値,集約セグメントシンプルエレメントの値。,LK11_02
599,1,Class,,lnk:Summary Context_ Entity_ Segment_ Typed Dimension,,,,0..*,This class allows to explicitly indicate the information related to a typed dimension in the segment of the context for a fact in the FR instance.,lnk,lnk:summaryContextEntitySegmentTypedDimension,【集約セグメントタイプトディメンション】,集約セグメントのタイプトディメンションの記述の指定場所。,LK10
600,2,Attribute,,lnk:Summary Context_ Entity_ Segment_ Typed Dimension,lnk:Summary Context_ Entity_ Segment_ Typed Dimension Element,QName,,1..1,The QName value must be resolved to a valid typed dimension item used in segment.,lnk,lnk:summaryContextEntitySegmentTypedDimensionElement,集約セグメントタイプトディメンション,セグメントで利用されるQNameの値は妥当なタイプトディメンション項目を示さなければならない。,LK10_01
613,1,Class,,lnk:Summary Context_ Period (choice),,,,0..1,"This class allows to explicitly indicate the period information for a fact in the FR instance. Instant, Period Start/End and Forever are alternative.",lnk,lnk:summaryContextPeriod(Choice),【集約ピリオド】,集約のピリオドの記述の指定場所。,LK14
614,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Instant,Date Time,,1..1,The value of the instant date.,lnk,lnk:summaryContextPeriodInstant,集約ピリオドインスタント,集約のピリオドの特定の日付の記述の指定場所。,LK14_01
615,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Forever,String,,1..1,"If the context should indicate ""forever"", this concept must be used. It accepts no value.",lnk,lnk:summaryContextPeriodForever,集約ピリオド無期限,集約のピリオドが無期限であることを示す指定場所。,LK14_02
616,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period Start Date (sequence),Date Time,,1..1,The value of the start date of the period.,lnk,lnk:summaryContextPeriodStartDate(Sequence),集約ピリオド開始日付,集約のピリオドの開始日の記述の指定場所。,LK14_03
617,2,Attribute,,lnk:Summary Context_ Period (choice),lnk:Summary Context_ Period End Date (sequence),Date Time,,1..1,The value of the end date of the period.,lnk,lnk:summaryContextPeriodEndDate(Sequence),集約ピリオド終了日付,集約のピリオドの終了日の記述の指定場所。,LK14_04
625,1,Class,,lnk:Summary Context_ Scenario,,,,0..1,This class allows to explicitly indicate the scenario information for a fact in the FR instance.,lnk,lnk:summaryContextScenario,【集約シナリオ】,集約のシナリオの記述の指定場所。,LK18
629,2,Attribute,,lnk:Summary Context_ Scenario,lnk:Summary Context_ Scenaio Non Dimensional Contents,String,,0..*,The value must be CDATA and a valid XML fragment.,lnk,lnk:summaryContextScenaioNonDimensionalContents,集約シナリオ非ディメンションコンテント,CDATAであり、妥当なXML記述でなければならない。,LK18_04
626,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Explicit Dimension,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioExplicitDimension,【集約シナリオエクスプリシットディメンション】,集約シナリオのエクスプリシットディメンションの記述の指定場所。,LK18_01
627,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Typed Dimension,0..*,This class allows to explicitly indicate the information related to a typed dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioTypedDimension,【集約シナリオタイプトディメンション】,集約シナリオのタイプトディメンションの記述の指定場所。,LK18_02
628,2,Composition,,lnk:Summary Context_ Scenario,,,lnk:Summary Context_ Scenario_ Simple Element Content,0..*,This class allows to explicitly indicate the information related to a simple element in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioSimpleElementContent,【集約シナリオシンプルエレメントコンテント】,シナリオの単一要素を表現するためのクラス。,LK18_03
618,1,Class,,lnk:Summary Context_ Scenario_ Explicit Dimension,,,,0..*,This class allows to explicitly indicate the information related to an explicit dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioExplicitDimension,【集約シナリオエクスプリシットディメンション】,集約シナリオのエクスプリシットディメンションの記述の指定場所。,LK15
619,2,Attribute,,lnk:Summary Context_ Scenario_ Explicit Dimension,lnk:Summary Context_ Scenario_ Explicit Dimension Element,QName,,1..1,The QName value must be resolved to a valid explicit dimension item used in scenario.,lnk,lnk:summaryContextScenarioExplicitDimensionElement,集約シナリオエクスプリシットディメンション,シナリオで利用されるQNameの値は妥当なエクプリシットディメンション項目を示さなければならない。,LK15_01
622,1,Class,,lnk:Summary Context_ Scenario_ Simple Element Content,,,,0..*,This class allows to explicitly indicate the information related to a simple element in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioSimpleElementContent,【集約シナリオシンプルエレメントコンテント】,シナリオの単一要素を表現するためのクラス。,LK17
623,2,Attribute,,lnk:Summary Context_ Scenario_ Simple Element Content,lnk:Summary Context_ Scenario_ Simple Element,QName,,1..1,"QName for the scenario simple element, if appropriate.",lnk,lnk:summaryContextScenarioSimpleElement,集約シナリオシンプルエレメント名,集約シナリオシンプルエレメントの記述のQName,LK17_01
624,2,Attribute,,lnk:Summary Context_ Scenario_ Simple Element Content,lnk:Summary Context_ Scenario_ Simple Element Value,String,,1..1,The value of the scenario simple element content.,lnk,lnk:summaryContextScenarioSimpleElementValue,集約シナリオシンプルエレメント値,集約シナリオシンプルエレメントの値。,LK17_02
620,1,Class,,lnk:Summary Context_ Scenario_ Typed Dimension,,,,0..*,This class allows to explicitly indicate the information related to a typed dimension in the scenario of the context for a fact in the FR instance.,lnk,lnk:summaryContextScenarioTypedDimension,【集約シナリオタイプトディメンション】,集約シナリオのタイプトディメンションの記述の指定場所。,LK16
621,2,Attribute,,lnk:Summary Context_ Scenario_ Typed Dimension,lnk:Summary Context_ Scenario_ Typed Dimension Element,QName,,1..1,The QName value must be resolved to a valid typed dimension item used in scenario.,lnk,lnk:summaryContextScenarioTypedDimensionElement,集約シナリオタイプトディメンション,シナリオで利用されるQNameの値は妥当なタイプトディメンション項目を示さなければならない。,LK16_01
592,1,Class,,lnk:Summary Reporting Taxonomies,,,,0..*,Identifies and provides information about one or more target reporting taxonomies to which the data represented in the document rolls up to.,lnk,lnk:summaryReportingTaxonomies,【集約報告タクソノミ】,この文書で示されたデータのロールアップ先となる、1つ以上の報告タクソノミの情報を、識別し提供する。,LK08
593,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy ID,String,,0..1,"Identifies a target reporting taxonomy so that, for example, it can be referenced in the [summaryReportingTaxonomyIDRef] data field at [xbrlInfo] level.",lnk,lnk:summaryReportingTaxonomyId,集約報告タクソノミ識別子,たとえばxbrlInfo内のsummaryReportingTaxonomyIDRefで参照できるように、報告タクソノミを識別する。,LK08_01
594,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Schema Reference Href Attribute,String,,0..1,Value of the href attribute of schemaRef in the target reporting taxonomy.,lnk,lnk:summaryReportingTaxonomySchemaReferenceHrefAttribute,集約報告タクソノミスキーマ参照情報,報告タクソノミ内の、schemaRef要素のhref属性の値。,LK08_02
595,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Header,String,,0..1,An all-purpose data field where all the information necessary when it is too complex to be defined otherwise.,lnk,lnk:summaryReportingTaxonomyHeader,集約報告タクソノミヘッダ,必要なすべての情報が、複雑すぎて他の方法では定義できないときに、それらを記述する汎用的なデータ域。,LK08_03
596,2,Attribute,,lnk:Summary Reporting Taxonomies,lnk:Summary Reporting Taxonomy Description,String,,0..1,A description of the taxonomy for human use.,lnk,lnk:summaryReportingTaxonomyDescription,集約報告タクソノミ説明,人が利用するための、タクソノミの説明文。,LK08_04
236,1,Class,,muc:Detail_ Multicurrency,,,,0..*,Class to provide additional information related to home currencies that differ from original currencies applied at the transaction detail (line) level and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This class allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This class may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,muc,muc:detailMulticurrency,【行多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のクラス。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",MC02
238,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Exchange Rate Date,Date Time,,0..1,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,muc,muc:detailMulticurrencyExchangeRateDate,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。,MC02_01
239,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Foreign Currency Amount,Monetary,,0..1,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,muc,muc:detailMulticurrencyForeignCurrencyAmount,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。,MC02_02
240,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Foreign Currency,QName,,0..1,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,muc,muc:detailMulticurrencyForeignCurrency,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。,MC02_03
241,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Exchange Rate,Pure,,0..1,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),muc,muc:detailMulticurrencyExchangeRate,換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）,MC02_04
242,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Exchange Rate Source,String,,0..1,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",muc,muc:detailMulticurrencyExchangeRateSource,換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",MC02_05
243,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Exchange Rate Type,String,,0..1,"Type of Exchange Rate for restated amount - for example, spot rate, forward contract etc.",muc,muc:detailMulticurrencyExchangeRateType,換算レート種別,外貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,MC02_06
244,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Triangulation Currency Amount,Monetary,,0..1,The amount in the triangulation currency identified by amountTriangulationCurrency as of multicurrencyDetailExchangeRateDate.,muc,muc:detailMulticurrencyTriangulationCurrencyAmount,トライアンギュレーション通貨換算額,amountTriangulationCurrencyで指定されたトライアンギュレーション通貨での、multicurrencyDetailExchangeRateDate時点の換算額。,MC02_07
245,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Triangulation Currency,QName,,0..1,The currency used for tringulation between amountRestatedCurrency and the home currency. Recommended ISO 4217 coding.,muc,muc:detailMulticurrencyTriangulationCurrency,トライアンギュレーション通貨,amountRestatedCurrencyと自国通貨間のトライアンギュレーション取引で使用される通貨。ISO4217コードを推奨。,MC02_08
246,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Triangulation Exchange Rate,Pure,,0..1,Exchange rate used to convert amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by triangulation currency),muc,muc:detailMulticurrencyTriangulationExchangeRate,トライアンギュレーション通貨換算レート,amountTriangulationAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨をトライアンギュレーション通貨で割った値）,MC02_09
247,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Triangulation Exchange Rate Source,String,,0..1,"Source of Exchange Rate for triangulation amount - for example, Reuters, Bloomberg",muc,muc:detailMulticurrencyTriangulationExchangeRateSource,トライアンギュレーション通貨換算レート情報源,"トライアンギュレーション通貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",MC02_10
248,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Triangulation Exchange Rate Type,String,,0..1,"Type of Exchange Rate for triangulation amount - for example, spot rate, forward contract etc.",muc,muc:detailMulticurrencyTriangulationExchangeRateType,トライアンギュレーション通貨換算レート種別,トライアンギュレーション通貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,MC02_11
249,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Cross Triangulation Exchange Rate,Pure,,0..1,Exchange rate used to convert from amountRestatedAmount to amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as foreign currency divided by triangulation currency),muc,muc:detailMulticurrencyCrossTriangulationExchangeRate,換算通貨トライアンギュレーション通貨換算レート,amountRestatedAmountからamountTriangulationAmountへの、multicurrencyDetailExchangeRateDate時点の換算レート。（外貨通貨をトライアンギュレーション通貨で割った値）,MC02_12
250,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Cross Triangulation Exchange Rate Source,String,,0..1,"Source of Exchange Rate for converting between foreign currency and triangulation currency - for example, Reuters, Bloomberg",muc,muc:detailMulticurrencyCrossTriangulationExchangeRateSource,換算通貨トライアンギュレーション通貨換算レート情報源,"外貨通貨とトライアンギュレーション通貨の間の換算レートの情報源。たとえば、Reuters, Bloomberg。",MC02_13
251,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Cross Triangulation Exchange Rate Type,String,,0..1,"Type of Exchange Rate for converting between foreign currency and triangulation currency - for example, spot rate, forward contract etc.",muc,muc:detailMulticurrencyCrossTriangulationExchangeRateType,換算通貨トライアンギュレーション通貨換算レート種別,外貨通貨とトライアンギュレーション通貨の間の換算レートの種別。たとえば、スポット・レート、先物など。,MC02_14
252,2,Attribute,,muc:Detail_ Multicurrency,muc:Detail_ Multicurrency Comment,String,,0..1,Comment describing the enclosing multicurrencyDetail class's contents. May include reason for recording additional exchange rates other than that used at the time of the original transaction.,muc,muc:detailMulticurrencyComment,多通貨明細コメント,multicurrencyDetailの内容のコメント。原取引時以外の、追加の換算レートを記録する理由などを記述。,MC02_15
433,1,Class,,taf:Detail_ Originating_ Document,,,,0..*,"A tool to capture the flow of related documents in the business process applied at the transaction detail (line) level. Some needs of end users require a greater history of the documents that are associated with a transaction, especially in the VAT audit area. Contains a repetitive class of related documents.",taf,taf:detailOriginatingDocument,【行発生元文書情報】,業務プロセス上の、関連文書の流れを捕捉するためのもの。特にVAT監査では、エンドユーザの要求として、取引に関係する文書の履歴が必要とされる。関連文書情報の構造の繰り返しを含む。,TA05
435,2,Attribute,PK,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Number,String,,0..1,Originating document number,taf,taf:detailOriginatingDocumentNumber,発生元文書番号,発生元文書の番号。,TA05_TA28_01
436,2,Attribute,PK,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Type,Token,,0..1,"Originating document type  check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",taf,taf:detailOriginatingDocumentType,発生元文書種別,発生元文書の種別。小切手(check)、借方メモ(debit-memo)、貸方メモ(credit-memo)、財務費用(finance-charge)、顧客への請求書(invoice)、顧客オーダ(order-customer)、仕入先オーダ(order-vendor)、その他支払い(payment-other)、督促状(reminder)、手形(tegata)、ベンダからの請求書(voucher)、出荷票(shipment)、受領票(receipt)、手修正(manual-adjustment)、その他(other),TA05_TA28_02
437,2,Attribute,,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Date,Date,,0..1,Originating document date,taf,taf:detailOriginatingDocumentDate,発生元文書日付,発生元文書の日付。,TA05_TA28_03
438,2,Attribute,,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Identifier Type,Token,,0..1,"Originating document identifier type. Enumerated as: C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",taf,taf:detailOriginatingDocumentIdentifierType,発生元文書対象CVE種別,"発生元文書の対象となるCVEの種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)",TA05_TA28_04
439,2,Attribute,,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Identifier Code,String,,0..1,Originating document identifier code,taf,taf:detailOriginatingDocumentIdentifierCode,発生元文書対象CVEコード,発生元文書の対象となるCVEのコード。,TA05_TA28_05
440,2,Attribute,,taf:Detail_ Originating_ Document,taf:Detail_ Originating_ Document Identifier Tax Code,String,,0..1,Originating document identifier tax code,taf,taf:detailOriginatingDocumentIdentifierTaxCode,発生元文書対象CVE納税者コード,発生元文書の対象となるCVEの納税者コード。,TA05_TA28_06
425,1,Class,,taf:Originating_ Document,,,,0..*,"A tool to capture the flow of related documents in the business process. Some needs of end users require a greater history of the documents that are associated with a transaction, especially in the VAT audit area. Contains a repetitive class of related documents.",taf,taf:originatingDocument,【発生元文書情報】,業務プロセス上の、関連文書の流れを捕捉するためのもの。特にVAT監査では、エンドユーザの要求として、取引に関係する文書の履歴が必要とされる。関連文書情報の構造の繰り返しを含む。,TA04
427,2,Attribute,PK,taf:Originating_ Document,taf:Originating_ Document Number,String,,0..1,Originating document number,taf,taf:originatingDocumentNumber,発生元文書番号,発生元文書の番号。,TA04_TA27_01
