name,B,category,seq,account_name,amount,type,level,Ledger_Account_Number,element_name,English_Label
　　　訴訟和解金,0,営業外費用,,訴訟和解金,,1,3,10E300850,LitigationSettlementNOE,Litigation settlement
　　　訴訟関連費用,0,営業外費用,,訴訟関連費用,,1,3,10E300860,LitigationExpensesNOE,Litigation expenses
　　　上場関連費用,0,営業外費用,,上場関連費用,,1,3,10E300870,ListingExpense,Listing expenses
　　　雑支出,0,営業外費用,,雑支出,,1,3,10E300880,MiscellaneousExpensesNOE,Miscellaneous expenses
　　　雑損失,0,営業外費用,,雑損失,,1,3,10E300890,MiscellaneousLossNOE,Miscellaneous loss
　　　その他,0,営業外費用,,その他,,1,3,10E300900,NonOperatingExpensesAbstract,Other
　　　営業外費用,0,営業外費用,,営業外費用,,1,3,10E300910,NonOperatingExpenses,Non-operating expenses
　　経常利益又は経常損失（△）,0,損益,,経常利益又は経常損失（△）,,1,2,10F000130,OrdinaryIncome,Ordinary profit (loss)
　　特別利益,,特別利益,,特別利益,,T,2,10D300010,ExtraordinaryIncomeAbstract,Extraordinary income
　　　企業結合に係る特定勘定取崩益,0,特別利益,,企業結合に係る特定勘定取崩益,,1,3,10D300020,ReversalOfProvisionIncurredFromBusinessCombinationEI,Reversal of provision incurred from business combination
　　　企業結合における交換利益,0,特別利益,,企業結合における交換利益,,1,3,10D300030,GainOnExchangeFromBusinessCombinationEI,Gain on exchange from business combination
　　　事業分離における移転利益,0,特別利益,,事業分離における移転利益,,1,3,10D300040,GainOnTransferFromBusinessDivestituresEI,Gain on transfer from business divestitures
　　　段階取得に係る差益,0,特別利益,,段階取得に係る差益,,1,3,10D300050,GainOnStepAcquisitionsEI,Gain on step acquisitions
　　　持分変動利益,0,特別利益,,持分変動利益,,1,3,10D300060,GainOnChangeInEquityEI,Gain on change in equity
　　　抱合せ株式消滅差益,0,特別利益,,抱合せ株式消滅差益,,1,3,10D300070,GainOnExtinguishmentOfTieInSharesEI,Gain on extinguishment of tie-in shares
　　　固定資産売却益,0,特別利益,,固定資産売却益,,1,3,10D300080,GainOnSalesOfNoncurrentAssetsEI,Gain on sales of non-current assets
　　　固定資産処分益,0,特別利益,,固定資産処分益,,1,3,10D300090,GainOnDisposalOfNoncurrentAssetsEI,Gain on disposal of non-current assets
　　　固定資産受贈益,0,特別利益,,固定資産受贈益,,1,3,10D300100,GainOnDonationOfNoncurrentAssetsEI,Gain on donation of non-current assets
　　　有形固定資産売却益,0,特別利益,,有形固定資産売却益,,1,3,10D300110,GainOnSalesOfPropertyPlantAndEquipmentEI,"Gain on sales of property, plant and equipment"
　　　土地売却益,0,特別利益,,土地売却益,,1,3,10D300120,GainOnSalesOfLandEI,Gain on sales of land
　　　投資有価証券売却益,0,特別利益,,投資有価証券売却益,,1,3,10D300130,GainOnSalesOfInvestmentSecuritiesEI,Gain on sales of investment securities
　　　投資有価証券償還益,0,特別利益,,投資有価証券償還益,,1,3,10D300140,GainOnRedemptionOfInvestmentSecuritiesEI,Gain on redemption of investment securities
　　　有価証券売却益,0,特別利益,,有価証券売却益,,1,3,10D300150,GainOnSalesOfSecuritiesEI,Gain on sales of securities
　　　投資有価証券評価損戻入益,0,特別利益,,投資有価証券評価損戻入益,,1,3,10D300160,GainOnReversalOfLossOnValuationOfInvestmentSecuritiesEI,Gain on reversal of loss on valuation of investment securities
　　　匿名組合投資利益,0,特別利益,,匿名組合投資利益,,1,3,10D300170,GainOnInvestmentsInSilentPartnershipEI,Gain on investments in silent partnerships
　　　ゴルフ会員権売却益,0,特別利益,,ゴルフ会員権売却益,,1,3,10D300180,GainOnSalesOfGolfMembershipsEI,Gain on sales of golf memberships
　　　会員権売却益,0,特別利益,,会員権売却益,,1,3,10D300190,GainOnSalesOfMembershipsEI,Gain on sales of memberships
　　　負ののれん発生益,0,特別利益,,負ののれん発生益,,1,3,10D300200,GainOnNegativeGoodwillEI,Gain on bargain purchase
　　　関係会社清算益,0,特別利益,,関係会社清算益,,1,3,10D300210,GainOnLiquidationOfSubsidiariesAndAffiliatesEI,Gain on liquidation of subsidiaries and associates
　　　子会社清算益,0,特別利益,,子会社清算益,,1,3,10D300220,GainOnLiquidationOfSubsidiariesEI,Gain on liquidation of subsidiaries
　　　関係会社株式売却益,0,特別利益,,関係会社株式売却益,,1,3,10D300230,GainOnSalesOfSubsidiariesAndAffiliatesStocksEI,Gain on sales of shares of subsidiaries and associates
　　　子会社株式売却益,0,特別利益,,子会社株式売却益,,1,3,10D300240,GainOnSalesOfSubsidiariesStocksEI,Gain on sales of shares of subsidiaries
　　　事業譲渡益,0,特別利益,,事業譲渡益,,1,3,10D300250,GainOnTransferOfBusinessEI,Gain on sale of businesses
　　　貸倒引当金戻入額,0,特別利益,,貸倒引当金戻入額,,1,3,10D300260,ReversalOfAllowanceForDoubtfulAccountsEI,Reversal of allowance for doubtful accounts
　　　賞与引当金戻入額,0,特別利益,,賞与引当金戻入額,,1,3,10D300270,ReversalOfProvisionForBonusesEI,Reversal of provision for bonuses
　　　役員賞与引当金戻入額,0,特別利益,,役員賞与引当金戻入額,,1,3,10D300280,ReversalOfProvisionForDirectorsBonusesEI,Reversal of provision for bonuses for directors (and other officers)
　　　退職給付引当金戻入額,0,特別利益,,退職給付引当金戻入額,,1,3,10D300290,ReversalOfProvisionForRetirementBenefitsEI,Reversal of provision for retirement benefits
　　　役員退職慰労引当金戻入額,0,特別利益,,役員退職慰労引当金戻入額,,1,3,10D300300,ReversalOfProvisionForDirectorsRetirementBenefitsEI,Reversal of provision for retirement benefits for directors (and other officers)
　　　投資損失引当金戻入額,0,特別利益,,投資損失引当金戻入額,,1,3,10D300310,ReversalOfAllowanceForInvestmentLossEI,Reversal of allowance for investment loss
　　　製品保証引当金戻入額,0,特別利益,,製品保証引当金戻入額,,1,3,10D300320,ReversalOfProvisionForProductWarrantiesEI,Reversal of provision for product warranties
　　　特別修繕引当金戻入額,0,特別利益,,特別修繕引当金戻入額,,1,3,10D300330,ReversalOfProvisionForSpecialRepairsEI,Reversal of provision for special repairs
　　　完成工事補償引当金戻入額,0,特別利益,,完成工事補償引当金戻入額,,1,3,10D300340,ReversalOfProvisionForWarrantiesForCompletedConstructionEI,Reversal of provision for warranties for completed construction
　　　債務保証損失引当金戻入額,0,特別利益,,債務保証損失引当金戻入額,,1,3,10D300350,ReversalOfProvisionForLossOnGuaranteesEI,Reversal of provision for loss on guarantees
　　　関係会社整理損失引当金戻入額,0,特別利益,,関係会社整理損失引当金戻入額,,1,3,10D300360,ReversalOfProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesEI,Reversal of provision for loss on liquidation of subsidiaries and associates
　　　事業整理損失引当金戻入額,0,特別利益,,事業整理損失引当金戻入額,,1,3,10D300370,ReversalOfProvisionForLossOnBusinessLiquidationEI,Reversal of provision for loss on business liquidation
　　　関係会社事業損失引当金戻入額,0,特別利益,,関係会社事業損失引当金戻入額,,1,3,10D300380,ReversalOfProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesEI,Reversal of provision for loss on business of subsidiaries and associates
　　　事業構造改善引当金戻入額,0,特別利益,,事業構造改善引当金戻入額,,1,3,10D300390,ReversalOfProvisionForBusinessStructureImprovementEI,Reversal of provision for business restructuring
　　　店舗閉鎖損失引当金戻入額,0,特別利益,,店舗閉鎖損失引当金戻入額,,1,3,10D300400,ReversalOfProvisionForLossOnStoreClosingEI,Reversal of provision for loss on store closings
　　　訴訟損失引当金戻入額,0,特別利益,,訴訟損失引当金戻入額,,1,3,10D300410,ReversalOfProvisionForLossOnLitigationEI,Reversal of provision for loss on litigation
　　　ポイント引当金戻入額,0,特別利益,,ポイント引当金戻入額,,1,3,10D300420,ReversalOfProvisionForPointCardCertificatesEI,Reversal of provision for point card certificates
　　　災害損失引当金戻入額,0,特別利益,,災害損失引当金戻入額,,1,3,10D300430,ReversalOfReservesUnderTheSpecialLawsEI,Gain on reversal of provision for loss on disaster
　　　退職給付信託設定益,0,特別利益,,退職給付信託設定益,,1,3,10D300440,GainOnContributionOfSecuritiesToRetirementBenefitTrustEI,Gain on contribution of securities to retirement benefit trust
　　　厚生年金基金代行返上益,0,特別利益,,厚生年金基金代行返上益,,1,3,10D300450,GainOnTransferOfBenefitObligationRelatingToEmployeesPensionFundEI,Gain on transfer of benefit obligation relating to employees' pension fund
　　　退職給付会計基準変更時差異の処理額,0,特別利益,,退職給付会計基準変更時差異の処理額,,1,3,10D300460,AmortizationOfNetRetirementBenefitObligationAtTransitionEI,Amortization of net retirement benefit obligation at transition
　　　退職給付制度改定益,0,特別利益,,退職給付制度改定益,,1,3,10D300470,GainOnRevisionOfRetirementBenefitPlanEI,Gain on revision of retirement benefit plan
　　　退職給付制度終了益,0,特別利益,,退職給付制度終了益,,1,3,10D300480,GainOnAbolishmentOfRetirementBenefitPlanEI,Gain on termination of retirement benefit plan
　　　為替差益,0,特別利益,,為替差益,,1,3,10D300490,ForeignExchangeGainsEI,Foreign exchange gains
　　　特別法上の準備金戻入額,0,特別利益,,特別法上の準備金戻入額,,1,3,10D300500,ReversalOfReservesUnderTheSpecialLawsEI,Reversal of reserves under special laws
　　　工事負担金等受入額,0,特別利益,,工事負担金等受入額,,1,3,10D300510,ContributionForConstructionEI,Contribution for construction
　　　国庫補助金,0,特別利益,,国庫補助金,,1,3,10D300520,StateSubsidyEI,National subsidies
　　　補助金収入,0,特別利益,,補助金収入,,1,3,10D300530,SubsidyEI,Subsidy income
　　　新株予約権戻入益,0,特別利益,,新株予約権戻入益,,1,3,10D300540,GainOnReversalOfSubscriptionRightsToSharesEI,Gain on reversal of share acquisition rights
　　　資産除去債務戻入益,0,特別利益,,資産除去債務戻入益,,1,3,10D300550,GainOnBadDebtsRecoveredEI,Gain on reversal of asset retirement obligations
　　　保険解約返戻金,0,特別利益,,保険解約返戻金,,1,3,10D300560,SurrenderValueOfInsuranceEI,Surrender value of insurance policies
　　　受取保険金,0,特別利益,,受取保険金,,1,3,10D300570,InsuranceIncomeEI,Insurance claim income
　　　保険差益,0,特別利益,,保険差益,,1,3,10D300580,GainOnInsuranceAdjustmentEI,Gain on insurance claims
　　　受取補償金,0,特別利益,,受取補償金,,1,3,10D300590,CompensationIncomeEI,Compensation income
　　　収用補償金,0,特別利益,,収用補償金,,1,3,10D300600,CompensationIncomeForExpropriationEI,Compensation for expropriation
　　　移転補償金,0,特別利益,,移転補償金,,1,3,10D300610,CompensationForTransferEI,Compensation for forced relocation
　　　受取和解金,0,特別利益,,受取和解金,,1,3,10D300620,SettlementReceivedEI,Settlement received
　　　違約金収入,0,特別利益,,違約金収入,,1,3,10D300630,SettlementReceivedEI,Penalty income
　　　償却債権取立益,0,特別利益,,償却債権取立益,,1,3,10D300640,GainOnBadDebtsRecoveredEI,Gain on bad debts recovered
　　　債務免除益,0,特別利益,,債務免除益,,1,3,10D300650,GainOnForgivenessOfDebtsEI,Gain on forgiveness of debts
　　　その他,0,特別利益,,その他,,1,3,10D300660,ExtraordinaryIncomeAbstract,Other
　　　特別利益,0,特別利益,,特別利益,,1,3,10D300670,ExtraordinaryIncome,Extraordinary income
　　特別損失,,特別損失,,特別損失,,T,2,10E400010,ExtraordinaryLossAbstract,Extraordinary losses
　　　企業結合における交換損失,0,特別損失,,企業結合における交換損失,,1,3,10E400020,LossOnExchangeFromBusinessCombinationEL,Loss on exchange from business combination
　　　事業分離における移転損失,0,特別損失,,事業分離における移転損失,,1,3,10E400030,LossOnTransferFromBusinessDivestituresEL,Loss on transfer from business divestitures
　　　段階取得に係る差損,0,特別損失,,段階取得に係る差損,,1,3,10E400040,LossOnStepAcquisitionsEL,Loss on step acquisitions
　　　持分変動損失,0,特別損失,,持分変動損失,,1,3,10E400050,LossOnChangeInEquityEL,Loss on change in equity
　　　抱合せ株式消滅差損,0,特別損失,,抱合せ株式消滅差損,,1,3,10E400060,LossOnExtinguishmentOfTieInSharesEL,Loss on extinguishment of tie-in shares
　　　合併関連費用,0,特別損失,,合併関連費用,,1,3,10E400070,MergerExpensesEL,Merger expenses
　　　固定資産売却損,0,特別損失,,固定資産売却損,,1,3,10E400080,LossOnSalesOfNoncurrentAssetsEL,Loss on sales of non-current assets
　　　減損損失,0,特別損失,,減損損失,,1,3,10E400090,ImpairmentLossEL,Impairment loss
　　　災害による損失,0,特別損失,,災害による損失,,1,3,10E400100,LossOnDisasterEL,Loss on disaster
　　　固定資産除却損,0,特別損失,,固定資産除却損,,1,3,10E400110,LossOnRetirementOfNoncurrentAssetsEL,Loss on retirement of non-current assets
　　　固定資産除売却損,0,特別損失,,固定資産除売却損,,1,3,10E400120,LossOnSalesAndRetirementOfNoncurrentAssetsEL,Loss on sales and retirement of non-current assets
　　　固定資産廃棄損,0,特別損失,,固定資産廃棄損,,1,3,10E400130,LossOnAbandonmentOfNoncurrentAssetsEL,Loss on abandonment of non-current assets
　　　固定資産処分損,0,特別損失,,固定資産処分損,,1,3,10E400140,LossOnDisposalOfNoncurrentAssetsEL,Loss on disposal of non-current assets
　　　固定資産圧縮損,0,特別損失,,固定資産圧縮損,,1,3,10E400150,LossOnReductionOfNoncurrentAssetsEL,Loss on tax purpose reduction entry of non-current assets
　　　固定資産評価損,0,特別損失,,固定資産評価損,,1,3,10E400160,LossOnValuationOfNoncurrentAssetsEL,Loss on valuation of non-current assets
　　　有形固定資産売却損,0,特別損失,,有形固定資産売却損,,1,3,10E400170,LossOnSalesOfPropertyPlantAndEquipmentEL,"Loss on sales of property, plant and equipment"
　　　有形固定資産除却損,0,特別損失,,有形固定資産除却損,,1,3,10E400180,LossOnRetirementOfPropertyPlantAndEquipmentEL,"Loss on retirement of property, plant and equipment"
　　　有形固定資産処分損,0,特別損失,,有形固定資産処分損,,1,3,10E400190,LossOnDisposalOfPropertyPlantAndEquipmentEL,"Loss on disposal of property, plant and equipment"
　　　土地売却損,0,特別損失,,土地売却損,,1,3,10E400200,LossOnSalesOfLandEL,Loss on sales of land
　　　投資有価証券売却損,0,特別損失,,投資有価証券売却損,,1,3,10E400210,LossOnSalesOfInvestmentSecuritiesEL,Loss on sales of investment securities
　　　投資有価証券評価損,0,特別損失,,投資有価証券評価損,,1,3,10E400220,LossOnValuationOfInvestmentSecuritiesEL,Loss on valuation of investment securities
　　　投資有価証券償還損,0,特別損失,,投資有価証券償還損,,1,3,10E400230,LossOnRedemptionOfInvestmentSecuritiesEL,Loss on redemption of investment securities
　　　有価証券売却損,0,特別損失,,有価証券売却損,,1,3,10E400240,LossOnSalesOfSecuritiesEL,Loss on sales of securities
　　　有価証券評価損,0,特別損失,,有価証券評価損,,1,3,10E400250,LossOnValuationOfSecuritiesEL,Loss on valuation of securities
　　　匿名組合投資損失,0,特別損失,,匿名組合投資損失,,1,3,10E400260,LossOnInvestmentsInSilentPartnershipEL,Loss on investments in silent partnerships
　　　出資金評価損,0,特別損失,,出資金評価損,,1,3,10E400270,LossOnValuationOfInvestmentsInCapitalEL,Loss on valuation of investments in capital
　　　関係会社株式評価損,0,特別損失,,関係会社株式評価損,,1,3,10E400280,LossOnValuationOfStocksOfSubsidiariesAndAffiliatesEL,Loss on valuation of shares of subsidiaries and associates
　　　関係会社株式売却損,0,特別損失,,関係会社株式売却損,,1,3,10E400290,LossOnSalesOfStocksOfSubsidiariesAndAffiliatesEL,Loss on sales of shares of subsidiaries and associates
　　　投資損失引当金繰入額,0,特別損失,,投資損失引当金繰入額,,1,3,10E400300,ProvisionOfAllowanceForInvestmentLossEL,Provision of allowance for investment loss
　　　関係会社出資金評価損,0,特別損失,,関係会社出資金評価損,,1,3,10E400310,LossOnValuationOfInvestmentsInCapitalOfSubsidiariesAndAffiliatesEL,Loss on valuation of investments in capital of subsidiaries and associates
　　　子会社株式売却損,0,特別損失,,子会社株式売却損,,1,3,10E400320,LossOnSalesOfSubsidiariesStocksEL,Loss on sales of shares of subsidiaries
　　　子会社株式評価損,0,特別損失,,子会社株式評価損,,1,3,10E400330,LossOnValuationOfSubsidiariesStocksEL,Loss on valuation of shares of subsidiaries
　　　関係会社整理損,0,特別損失,,関係会社整理損,,1,3,10E400340,LossOnLiquidationOfSubsidiariesAndAffiliatesGeneralEL,Loss on liquidation of subsidiaries and associates
　　　関係会社整理損失引当金繰入額,0,特別損失,,関係会社整理損失引当金繰入額,,1,3,10E400350,ProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesEL,Provision for loss on liquidation of subsidiaries and associates
　　　事業整理損,0,特別損失,,事業整理損,,1,3,10E400360,LossOnLiquidationOfBusinessEL,Loss on liquidation of business
　　　事業整理損失引当金繰入額,0,特別損失,,事業整理損失引当金繰入額,,1,3,10E400370,ProvisionForLossOnBusinessLiquidationEL,Provision for loss on business liquidation
　　　関係会社事業損失,0,特別損失,,関係会社事業損失,,1,3,10E400380,LossOnBusinessOfSubsidiariesAndAffiliatesEL,Loss on business of subsidiaries and associates
　　　関係会社事業損失引当金繰入額,0,特別損失,,関係会社事業損失引当金繰入額,,1,3,10E400390,ProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesEL,Provision for loss on business of subsidiaries and associates
　　　事業構造改善費用,0,特別損失,,事業構造改善費用,,1,3,10E400400,BusinessStructureImprovementExpensesEL,Business restructuring expenses
　　　事業構造改善引当金繰入額,0,特別損失,,事業構造改善引当金繰入額,,1,3,10E400410,ProvisionForBusinessStructureImprovementEL,Provision for business restructuring
　　　関係会社清算損,0,特別損失,,関係会社清算損,,1,3,10E400420,LossOnLiquidationOfSubsidiariesAndAffiliatesEL,Loss on liquidation of subsidiaries and associates
　　　子会社整理損,0,特別損失,,子会社整理損,,1,3,10E400430,LossOnLiquidationOfSubsidiariesGeneralEL,Loss on liquidation of subsidiaries
　　　子会社清算損,0,特別損失,,子会社清算損,,1,3,10E400440,LossOnLiquidationOfSubsidiariesEL,Loss on liquidation of subsidiaries
　　　事業再編損,0,特別損失,,事業再編損,,1,3,10E400450,RestructuringLossEL,Restructuring loss
　　　事業撤退損,0,特別損失,,事業撤退損,,1,3,10E400460,LossOnBusinessWithdrawalEL,Loss on withdrawal from business
　　　事業譲渡損,0,特別損失,,事業譲渡損,,1,3,10E400470,LossOnTransferOfBusinessEL,Loss on sale of businesses
　　　関係会社支援損,0,特別損失,,関係会社支援損,,1,3,10E400480,LossOnSupportToSubsidiariesAndSubsidiariesAndAffiliatesEL,Loss on support to subsidiaries and associates
　　　関係会社貸倒引当金繰入額,0,特別損失,,関係会社貸倒引当金繰入額,,1,3,10E400490,ProvisionOfAllowanceForDoubtfulAccountsForSubsidiariesAndAffiliatesEL,Provision of allowance for doubtful accounts for subsidiaries and associates
　　　その他の投資評価損,0,特別損失,,その他の投資評価損,,1,3,10E400500,LossOnValuationOfOtherInvestmentsEL,Loss on valuation of other investments
　　　ゴルフ会員権評価損,0,特別損失,,ゴルフ会員権評価損,,1,3,10E400510,LossOnValuationOfGolfClubMembershipEL,Loss on valuation of golf club membership
　　　ゴルフ会員権貸倒引当金繰入額,0,特別損失,,ゴルフ会員権貸倒引当金繰入額,,1,3,10E400520,ProvisionOfAllowanceForDoubtfulAccountsOfGolfClubMembershipEL,Provision of allowance for doubtful accounts of golf club membership
　　　ゴルフ会員権売却損,0,特別損失,,ゴルフ会員権売却損,,1,3,10E400530,LossOnSalesOfGolfClubMembershipsEL,Loss on sales of golf club memberships
　　　会員権評価損,0,特別損失,,会員権評価損,,1,3,10E400540,LossOnValuationOfMembershipEL,Loss on valuation of membership
　　　会員権売却損,0,特別損失,,会員権売却損,,1,3,10E400550,LossOnSalesOfMembershipEL,Loss on sales of membership
　　　電話加入権評価損,0,特別損失,,電話加入権評価損,,1,3,10E400560,LossOnValuationOfTelephoneSubscriptionRightEL,Loss on valuation of telephone subscription right
　　　施設利用権評価損,0,特別損失,,施設利用権評価損,,1,3,10E400570,LossOnValuationOfRightOfUsingFacilitiesEL,Loss on valuation of right to use facilities
　　　特別退職金,0,特別損失,,特別退職金,,1,3,10E400580,SpecialRetirementExpensesEL,Extra retirement payments
　　　割増退職金,0,特別損失,,割増退職金,,1,3,10E400590,ExtraRetirementPaymentsEL,Extra retirement payments
　　　早期割増退職金,0,特別損失,,早期割増退職金,,1,3,10E400600,EarlyExtraRetirementPaymentsEL,Extra payments for early retirements
　　　退職特別加算金,0,特別損失,,退職特別加算金,,1,3,10E400610,SpecialExtraRetirementPaymentsEL,Extra retirement payments
　　　店舗閉鎖損失,0,特別損失,,店舗閉鎖損失,,1,3,10E400620,LossOnClosingOfStoresEL,Loss on store closings
　　　店舗閉鎖損失引当金繰入額,0,特別損失,,店舗閉鎖損失引当金繰入額,,1,3,10E400630,ProvisionForLossOnStoreClosingEL,Provision for loss on store closings
　　　事務所移転費用,0,特別損失,,事務所移転費用,,1,3,10E400640,OfficeTransferExpensesEL,Office relocation expenses
　　　本社移転費用,0,特別損失,,本社移転費用,,1,3,10E400650,HeadOfficeTransferCostEL,Head office relocation expenses
　　　債務保証損失引当金繰入額,0,特別損失,,債務保証損失引当金繰入額,,1,3,10E400660,ProvisionForLossOnGuaranteesEL,Provision for loss on guarantees
　　　工事損失引当金繰入額,0,特別損失,,工事損失引当金繰入額,,1,3,10E400670,ProvisionForLossOnConstructionContractsEL,Provision for loss on construction contracts
　　　貸倒引当金繰入額,0,特別損失,,貸倒引当金繰入額,,1,3,10E400680,ProvisionOfAllowanceForDoubtfulAccountsEL,Provision of allowance for doubtful accounts
　　　貸倒損失,0,特別損失,,貸倒損失,,1,3,10E400690,BadDebtsWrittenOffEL,Bad debts written off
　　　たな卸資産評価損,0,特別損失,,たな卸資産評価損,,1,3,10E400700,LossOnValuationOfInventoriesEL,Loss on valuation of inventories
　　　たな卸資産処分損,0,特別損失,,たな卸資産処分損,,1,3,10E400710,LossOnDisposalOfInventoriesEL,Loss on disposal of inventories
　　　たな卸資産除却損,0,特別損失,,たな卸資産除却損,,1,3,10E400720,LossOnRetirementOfInventoriesEL,Loss on retirement of inventories
　　　たな卸資産廃棄損,0,特別損失,,たな卸資産廃棄損,,1,3,10E400730,LossOnAbandonmentOfInventoriesEL,Loss on abandonment of inventories
　　　商品評価損,0,特別損失,,商品評価損,,1,3,10E400740,LossOnValuationOfGoodsEL,Loss on valuation of goods
　　　商品廃棄損,0,特別損失,,商品廃棄損,,1,3,10E400750,LossOnAbandonmentOfGoodsEL,Loss on abandonment of goods
　　　販売用不動産評価損,0,特別損失,,販売用不動産評価損,,1,3,10E400760,LossOnValuationOfRealEstateForSaleEL,Loss on valuation of real estate for sale
　　　販売用土地評価損,0,特別損失,,販売用土地評価損,,1,3,10E400770,LossOnValuationOfLandForSaleEL,Loss on valuation of land for sale
　　　建物除却損,0,特別損失,,建物除却損,,1,3,10E400780,LossOnRetirementOfBuildingEL,Loss on retirement of buildings
　　　為替差損,0,特別損失,,為替差損,,1,3,10E400790,ForeignExchangeLossesEL,Foreign exchange losses
　　　固定資産臨時償却費,0,特別損失,,固定資産臨時償却費,,1,3,10E400800,NonRecurringDepreciationOnNoncurrentAssetsEL,Non-recurring depreciation on non-current assets
　　　工事負担金等圧縮額,0,特別損失,,工事負担金等圧縮額,,1,3,10E400810,ReductionEntryOfLandContributionForConstructionEL,Tax purpose reduction entry of contribution for construction
　　　ソフトウエア除却損,0,特別損失,,ソフトウエア除却損,,1,3,10E400820,LossOnRetirementOfSoftwareEL,Loss on retirement of software
　　　賃貸借契約解約損,0,特別損失,,賃貸借契約解約損,,1,3,10E400830,LossOnCancellationOfLeaseholdContractsEL,Loss on cancellation of rental contracts
　　　リース解約損,0,特別損失,,リース解約損,,1,3,10E400840,LossOnCancellationOfLeaseContractsEL,Loss on cancellation of leases
　　　保険解約損,0,特別損失,,保険解約損,,1,3,10E400850,LossOnInsuranceCancellationEL,Loss on cancellation of insurance policies
　　　退職給付費用,0,特別損失,,退職給付費用,,1,3,10E400860,RetirementBenefitExpensesEL,Retirement benefit expenses
　　　退職給付信託設定損,0,特別損失,,退職給付信託設定損,,1,3,10E400870,LossOnContributionOfSecuritiesToRetirementBenefitTrustEL,Loss on contribution of securities to retirement benefit trust
　　　厚生年金基金代行返上損,0,特別損失,,厚生年金基金代行返上損,,1,3,10E400880,LossOnTransferOfBenefitObligationRelatingToEmployeesPensionFundEL,Loss on transfer of benefit obligation relating to employees' pension fund
　　　過年度退職給付費用,0,特別損失,,過年度退職給付費用,,1,3,10E400890,RetirementBenefitExpensesForPriorPeriodsEL,Retirement benefit expenses for prior periods
　　　退職給付引当金繰入額,0,特別損失,,退職給付引当金繰入額,,1,3,10E400900,ProvisionForRetirementBenefitsEL,Provision for retirement benefits
　　　退職給付会計基準変更時差異の処理額,0,特別損失,,退職給付会計基準変更時差異の処理額,,1,3,10E400910,AmortizationOfNetRetirementBenefitObligationAtTransitionEL,Amortization of net retirement benefit obligation at transition
　　　役員退職慰労金,0,特別損失,,役員退職慰労金,,1,3,10E400920,DirectorsRetirementBenefitsEL,Retirement benefits for directors (and other officers)
　　　役員退職慰労引当金繰入額,0,特別損失,,役員退職慰労引当金繰入額,,1,3,10E400930,ProvisionForDirectorsRetirementBenefitsEL,Provision for retirement benefits for directors (and other officers)
　　　退職給付制度改定損,0,特別損失,,退職給付制度改定損,,1,3,10E400940,LossOnRevisionOfRetirementBenefitPlanEL,Loss on revision of retirement benefit plan
　　　退職給付制度終了損,0,特別損失,,退職給付制度終了損,,1,3,10E400950,LossOnAbolishmentOfRetirementBenefitPlanEL,Loss on termination of retirement benefit plan
　　　損害賠償金,0,特別損失,,損害賠償金,,1,3,10E400960,CompensationForDamageEL,Compensation for damage
　　　和解金,0,特別損失,,和解金,,1,3,10E400970,SettlementPackageEL,Settlement package
　　　訴訟和解金,0,特別損失,,訴訟和解金,,1,3,10E400980,LitigationSettlementEL,Litigation settlement
　　　訴訟関連損失,0,特別損失,,訴訟関連損失,,1,3,10E400990,LossOnLitigationEL,Loss on litigation
　　　訴訟損失引当金繰入額,0,特別損失,,訴訟損失引当金繰入額,,1,3,10E401000,ProvisionForLossOnLitigationEL,Provision for loss on litigation
　　　環境対策引当金繰入額,0,特別損失,,環境対策引当金繰入額,,1,3,10E401010,ProvisionForEnvironmentalMeasuresEL,Provision for environmental measures
　　　環境対策費,0,特別損失,,環境対策費,,1,3,10E401020,EnvironmentalExpensesEL,Environmental expenses
　　　利息返還損失引当金繰入額,0,特別損失,,利息返還損失引当金繰入額,,1,3,10E401030,ProvisionForLossOnInterestRepaymentEL,Provision for loss on interest repayment
　　　偶発損失引当金繰入額,0,特別損失,,偶発損失引当金繰入額,,1,3,10E401040,ProvisionForContingentLossEL,Provision for contingent loss
　　　災害損失引当金繰入額,0,特別損失,,災害損失引当金繰入額,,1,3,10E401050,ProvisionForLossOnDisasterEL,Provision for loss on disaster
　　　臨時損失,0,特別損失,,臨時損失,,1,3,10E401060,NonrecurringLossEL,Nonrecurring loss
　　　特別法上の準備金繰入額,0,特別損失,,特別法上の準備金繰入額,,1,3,10E401070,ProvisionOfReservesUnderTheSpecialLawsEL,Provision of reserves under special laws
　　　その他,0,特別損失,,その他,,1,3,10E401080,ExtraordinaryLossAbstract,Other
　　　特別損失,0,特別損失,,特別損失,,1,3,10E401090,ExtraordinaryLoss,Extraordinary losses
　　匿名組合損益分配前税引前当期純利益又は純損失（△）,0,損益,,匿名組合損益分配前税引前当期純利益又は純損失（△）,,1,2,10F000140,IncomeBeforeDividendsDistributionFromSilentPartnershipIncomeTaxes,Profit (loss) before distributions of profit or loss on silent partnerships and income taxes
　　匿名組合損益分配額,0,その他,,匿名組合損益分配額,,1,2,10F100050,DividendsDistributionFromSilentPartnership,Distributions of profit or loss on silent partnerships
　　税引前当期純利益又は税引前当期純損失（△）,0,損益,,税引前当期純利益又は税引前当期純損失（△）,,1,2,10F000150,IncomeBeforeIncomeTaxes,Profit (loss) before income taxes
