Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance
2022-02-26,新聞代,10E201160,図書費,,,,,3568,0,10A100020,現金及び預金,,,,,274802
2022-02-27,高速代,10A100020,現金及び預金,,,,,0,2100,10E201120,車両費,,,,,116993956
2022-02-27,高速代,10E201120,車両費,,,,,2100,0,10A100020,現金及び預金,,,,,6538687
2022-02-27,携帯代,10A100020,現金及び預金,50,福岡 北九州,,,0,51396,10E200180,通信費,,,,,116942560
2022-02-27,携帯代,10E200180,通信費,,,,,51396,0,10A100020,現金及び預金,50,福岡 北九州,,,12087447
2022-02-27,保険料支払,10A100020,現金及び預金,10,北海道 駅前,,,0,54320,10E200240,保険料,,,,,116888240
2022-02-27,保険料支払,10E200240,保険料,,,,,54320,0,10A100020,現金及び預金,10,北海道 駅前,,,3242520
2022-02-27,会費,10A100020,現金及び預金,,,,,0,9000,10E200140,福利厚生費,,,,,116879240
2022-02-27,会費,10E200140,福利厚生費,,,,,9000,0,10A100020,現金及び預金,,,,,5121116
2022-02-27,ガソリン代,10A100020,現金及び預金,,,,,0,4893,10E201120,車両費,,,,,116874347
2022-02-27,洗車代,10A100020,現金及び預金,,,,,0,1143,10E201120,車両費,,,,,116873204
2022-02-27,ガソリン代,10E201120,車両費,,,,,4893,0,10A100020,現金及び預金,,,,,6543580
2022-02-27,洗車代,10E201120,車両費,,,,,1143,0,10A100020,現金及び預金,,,,,6544723
2022-02-28,運賃 佐川急便,10B100630,未払金,,,,,0,129830,10E200870,運賃,,,,,109192828
2022-02-28,運賃 佐川急便,10E200870,運賃,,,,,129830,0,10B100630,未払金,,,,,43756686
2022-02-28,会費,10A100020,現金及び預金,,,,,0,6000,10E200140,福利厚生費,,,,,116867204
2022-02-28,会費,10E200140,福利厚生費,,,,,6000,0,10A100020,現金及び預金,,,,,5127116
2022-02-28,保険料預かり分,10A100020,現金及び預金,20,みずほ 本店,,,0,742977,10B100690,預り金,1,保険料,,,116124227
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,120411,10E200540,法定福利費,,,,,116003816
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,236045,10E200540,法定福利費,,,,,115767771
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,103424,10E200540,法定福利費,,,,,115664347
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,96352,10E200540,法定福利費,,,,,115567995
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,119477,10E200540,法定福利費,,,,,115448518
2022-02-28,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,67268,10E200540,法定福利費,,,,,115381250
2022-02-28,児童拠出金 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,11056,10E200540,法定福利費,,,,,115370194
2022-02-28,保険料預かり分,10B100690,預り金,1,保険料,,,742977,0,10A100020,現金及び預金,20,みずほ 本店,,,4353169
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,120411,0,10A100020,現金及び預金,20,みずほ 本店,,,8720877
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,236045,0,10A100020,現金及び預金,20,みずほ 本店,,,8956922
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,103424,0,10A100020,現金及び預金,20,みずほ 本店,,,9060346
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,96352,0,10A100020,現金及び預金,20,みずほ 本店,,,9156698
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,119477,0,10A100020,現金及び預金,20,みずほ 本店,,,9276175
2022-02-28,保険料 事業主負担分,10E200540,法定福利費,,,,,67268,0,10A100020,現金及び預金,20,みずほ 本店,,,9343443
2022-02-28,児童拠出金 事業主負担分,10E200540,法定福利費,,,,,11056,0,10A100020,現金及び預金,20,みずほ 本店,,,9354499
2022-02-28,飲食代 ホテルラフォーネ3名,10A100020,現金及び預金,,,,,0,21330,10E200150,交際費,,,,,115348864
2022-02-28,飲食代 ホテルラフォーネ3名,10E200150,交際費,,,,,21330,0,10A100020,現金及び預金,,,,,3993226
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,14,㈱藤田,,,1492021,0,10D100102,電子取引以外売上高,,,,,8009250740
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,3741296,0,10D100102,電子取引以外売上高,,,,,8012992036
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,5,㈱ABC,,,1394098,0,10D100102,電子取引以外売上高,,,,,8014386134
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1492021,10A100090,売掛金,14,㈱藤田,,,541665151
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,3741296,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,545406447
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1394098,10A100090,売掛金,5,㈱ABC,,,546800545
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,7423367,0,10D100102,電子取引以外売上高,,,,,8021809501
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,26,佐々木販売㈱,,,1096632,0,10D100102,電子取引以外売上高,,,,,8022906133
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,30,㈱YAG,,,1425220,0,10D100102,電子取引以外売上高,,,,,8024331353
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,2,今井百貨店,,,13269523,0,10D100102,電子取引以外売上高,,,,,8037600876
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,24,㈱畠山商事,,,226620,0,10D100102,電子取引以外売上高,,,,,8037827496
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,11,㈱斉藤,,,806985,0,10D100102,電子取引以外売上高,,,,,8038634481
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,13,阿部商事㈱,,,1024020,0,10D100102,電子取引以外売上高,,,,,8039658501
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,14,㈱藤田,,,1540024,0,10D100102,電子取引以外売上高,,,,,8041198525
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,140000,0,10D100102,電子取引以外売上高,,,,,8041338525
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,7423367,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,554223912
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1096632,10A100090,売掛金,26,佐々木販売㈱,,,555320544
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1425220,10A100090,売掛金,30,㈱YAG,,,556745764
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,13269523,10A100090,売掛金,2,今井百貨店,,,570015287
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,226620,10A100090,売掛金,24,㈱畠山商事,,,570241907
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,806985,10A100090,売掛金,11,㈱斉藤,,,571048892
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1024020,10A100090,売掛金,13,阿部商事㈱,,,572072912
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1540024,10A100090,売掛金,14,㈱藤田,,,573612936
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,140000,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,573752936
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,21,(同)たかだ,,,482866,0,10D100101,電子取引売上高,,,,,8041821391
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,1033750,0,10D100101,電子取引売上高,,,,,8042855141
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,7,㈱総合経営,,,1323972,0,10D100101,電子取引売上高,,,,,8044179113
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,14,㈱藤田,,,1256285,0,10D100101,電子取引売上高,,,,,8045435398
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,27,岩下物産㈱,,,919584,0,10D100101,電子取引売上高,,,,,8046354982
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,352450,0,10D100101,電子取引売上高,,,,,8046707432
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,482866,10A100090,売掛金,21,(同)たかだ,,,168494368
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,1033750,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,169528118
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,1323972,10A100090,売掛金,7,㈱総合経営,,,170852090
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,1256285,10A100090,売掛金,14,㈱藤田,,,172108375
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,919584,10A100090,売掛金,27,岩下物産㈱,,,173027959
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,352450,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,173380409
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,6175852,0,10D100101,電子取引売上高,,,,,8052883284
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,14,㈱藤田,,,2468352,0,10D100101,電子取引売上高,,,,,8055351636
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,1290240,0,10D100101,電子取引売上高,,,,,8056641876
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,9,高橋物産㈱,,,1713160,0,10D100101,電子取引売上高,,,,,8058355036
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,20,㈱久城商事,,,794114,0,10D100101,電子取引売上高,,,,,8059149150
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,828232,0,10D100101,電子取引売上高,,,,,8059977382
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,8,ﾀﾜｰ㈱,,,649800,0,10D100101,電子取引売上高,,,,,8060627182
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,23,㈱鎌田商店,,,534144,0,10D100101,電子取引売上高,,,,,8061161326
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,6175852,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,179556261
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,2468352,10A100090,売掛金,14,㈱藤田,,,182024613
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,1290240,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,183314853
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,1713160,10A100090,売掛金,9,高橋物産㈱,,,185028013
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,794114,10A100090,売掛金,20,㈱久城商事,,,185822127
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,828232,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,186650359
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,649800,10A100090,売掛金,8,ﾀﾜｰ㈱,,,187300159
2022-02-28,2月1日～2月28日分売上,10D100101,電子取引売上高,,,,,0,534144,10A100090,売掛金,23,㈱鎌田商店,,,187834303
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,14,㈱藤田,,,1202181,0,10D100102,電子取引以外売上高,,,,,8062363507
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,22,㈱渡辺産業,,,1056168,0,10D100102,電子取引以外売上高,,,,,8063419675
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,1,五越㈱,,,1608844,0,10D100102,電子取引以外売上高,,,,,8065028519
2022-02-28,2月1日～2月28日分売上,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,486020,0,10D100102,電子取引以外売上高,,,,,8065514539
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1202181,10A100090,売掛金,14,㈱藤田,,,574955117
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1056168,10A100090,売掛金,22,㈱渡辺産業,,,576011285
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,1608844,10A100090,売掛金,1,五越㈱,,,577620129
2022-02-28,2月1日～2月28日分売上,10D100102,電子取引以外売上高,,,,,0,486020,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,578106149
2022-02-28,保険料,10D100102,電子取引以外売上高,,,,,0,64500,10E200240,保険料,,,,,578170649
2022-02-28,保険料,10E200240,保険料,,,,,64500,0,10D100102,電子取引以外売上高,,,,,3307020
2022-02-28,2月28日伝票No452マークマーケット,10A100020,現金及び預金,40,三菱東京 梅田,,,1076271,0,10A100020,現金及び預金,40,三菱東京 梅田,,,116425135
2022-02-28,リース料,10A100020,現金及び預金,40,三菱東京 梅田,,,0,84000,10E200730,借地借家料,,,,,116341135
2022-02-28,2月28日伝票No452マークマーケット,10A100020,現金及び預金,40,三菱東京 梅田,,,0,1076271,10A100020,現金及び預金,40,三菱東京 梅田,,,115264864
2022-02-28,2月28日伝票No452マークマーケット,10A100020,現金及び預金,40,三菱東京 梅田,,,0,840,10E200690,支払手数料,,,,,115264024
2022-02-28,2月28日伝票No452マークマーケット,10E200690,支払手数料,,,,,840,0,10A100020,現金及び預金,40,三菱東京 梅田,,,131132
2022-02-28,リース料,10E200730,借地借家料,,,,,84000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,3022500
2022-02-28,2月28日伝票No453株式会社 ＡＢＣ,10A100020,現金及び預金,10,北海道 駅前,,,1706132,0,10A100090,売掛金,5,㈱ABC,,,116970156
2022-02-28,2月28日伝票No453株式会社 ＡＢＣ,10A100090,売掛金,5,㈱ABC,,,0,1706132,10A100020,現金及び預金,10,北海道 駅前,,,8063808407
2022-02-28,2月28日伝票No453株式会社 ＡＢＣ,10A100090,売掛金,5,㈱ABC,,,0,840,10E200690,支払手数料,,,,,8063807567
2022-02-28,2月28日伝票No453株式会社 ＡＢＣ,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,5,㈱ABC,,,131972
2022-02-28,2月28日伝票No454合同会社 エイム商事,10A100020,現金及び預金,,,,,187387,0,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,117157543
2022-02-28,2月28日伝票No454合同会社 エイム商事,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,0,187387,10A100020,現金及び預金,,,,,8063620180
2022-02-28,2月28日伝票No455もみじデパート,10A100060,受取手形,,,,,12162331,0,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,229423183
2022-02-28,2月28日伝票No455もみじデパート,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,0,12162331,10A100060,受取手形,,,,,8051457849
2022-02-28,2月28日伝票No456株式会社 畠山商事,10A100020,現金及び預金,20,みずほ 本店,,,562212,0,10A100090,売掛金,24,㈱畠山商事,,,117719755
2022-02-28,2月28日伝票No456株式会社 畠山商事,10A100090,売掛金,24,㈱畠山商事,,,0,562212,10A100020,現金及び預金,20,みずほ 本店,,,8050895637
2022-02-28,2月28日伝票No456株式会社 畠山商事,10A100090,売掛金,24,㈱畠山商事,,,0,630,10E200690,支払手数料,,,,,8050895007
2022-02-28,2月28日伝票No456株式会社 畠山商事,10E200690,支払手数料,,,,,630,0,10A100090,売掛金,24,㈱畠山商事,,,132602
2022-02-28,2月28日伝票No457株式会社 千代サービス,10A100020,現金及び預金,50,福岡 北九州,,,380360,0,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,118100115
2022-02-28,2月28日伝票No457株式会社 千代サービス,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,0,380360,10A100020,現金及び預金,50,福岡 北九州,,,8050514647
2022-02-28,2月28日伝票No457株式会社 千代サービス,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,0,210,10E200690,支払手数料,,,,,8050514437
2022-02-28,2月28日伝票No457株式会社 千代サービス,10E200690,支払手数料,,,,,210,0,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,132812
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,2,㈱Pole,,,0,224733,10E100130,当期商品仕入高,,,,,243332828
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,2,㈱Pole,,,0,26208,10E100130,当期商品仕入高,,,,,243359036
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,224733,0,10B100040,買掛金,2,㈱Pole,,,429674383
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,26208,0,10B100040,買掛金,2,㈱Pole,,,429700591
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,3385746,10E100130,当期商品仕入高,,,,,246744782
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,3726253,10E100130,当期商品仕入高,,,,,250471035
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,1292036,10E100130,当期商品仕入高,,,,,251763071
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,4705170,10E100130,当期商品仕入高,,,,,256468241
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,3661476,10E100130,当期商品仕入高,,,,,260129717
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,255528,10E100130,当期商品仕入高,,,,,260385245
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,361670,10E100130,当期商品仕入高,,,,,260746915
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,554953,10E100130,当期商品仕入高,,,,,261301868
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,3385746,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,433086337
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,3726253,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,436812590
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,1292036,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,438104626
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,4705170,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,442809796
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,3661476,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,446471272
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,255528,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,446726800
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,361670,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,447088470
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,554953,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,447643423
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,2042022,10E100130,当期商品仕入高,,,,,263343890
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,1144940,10E100130,当期商品仕入高,,,,,264488830
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,3221820,10E100130,当期商品仕入高,,,,,267710650
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,105486,10E100130,当期商品仕入高,,,,,267816136
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,52416,10E100130,当期商品仕入高,,,,,267868552
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,2042022,0,10B100040,買掛金,9,斉藤産業㈱,,,449685445
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,1144940,0,10B100040,買掛金,9,斉藤産業㈱,,,450830385
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,3221820,0,10B100040,買掛金,9,斉藤産業㈱,,,454052205
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,105486,0,10B100040,買掛金,9,斉藤産業㈱,,,454157691
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,52416,0,10B100040,買掛金,9,斉藤産業㈱,,,454210107
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,4236496,10E100130,当期商品仕入高,,,,,272105048
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,1046118,10E100130,当期商品仕入高,,,,,273151166
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,2656388,10E100130,当期商品仕入高,,,,,275807554
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,3218877,10E100130,当期商品仕入高,,,,,279026431
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,536607,10E100130,当期商品仕入高,,,,,279563038
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,52416,10E100130,当期商品仕入高,,,,,279615454
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,4236496,0,10B100040,買掛金,5,小藤丸㈱,,,458446603
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,1046118,0,10B100040,買掛金,5,小藤丸㈱,,,459492721
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,2656388,0,10B100040,買掛金,5,小藤丸㈱,,,462149109
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,3218877,0,10B100040,買掛金,5,小藤丸㈱,,,465367986
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,536607,0,10B100040,買掛金,5,小藤丸㈱,,,465904593
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,52416,0,10B100040,買掛金,5,小藤丸㈱,,,465957009
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,8,㈱山下,,,0,26208,10E100130,当期商品仕入高,,,,,279641662
2022-02-28,2月1日～2月28日分仕入,10B100040,買掛金,8,㈱山下,,,0,165109,10E100130,当期商品仕入高,,,,,279806771
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,26208,0,10B100040,買掛金,8,㈱山下,,,465983217
2022-02-28,2月1日～2月28日分仕入,10E100130,当期商品仕入高,,,,,165109,0,10B100040,買掛金,8,㈱山下,,,466148326
2022-02-28,2月28日伝票No339株式会社 Pole,10A100020,現金及び預金,20,みずほ 本店,,,0,1377066,10B100040,買掛金,2,㈱Pole,,,116723049
2022-02-28,2月28日伝票No339株式会社 Pole,10B100040,買掛金,2,㈱Pole,,,1377066,0,10A100020,現金及び預金,20,みずほ 本店,,,278429705
2022-02-28,2月28日伝票No340小藤丸株式会社,10B100030,支払手形,,,,,0,5649316,10B100040,買掛金,5,小藤丸㈱,,,98045802
2022-02-28,2月28日伝票No340小藤丸株式会社,10B100040,買掛金,5,小藤丸㈱,,,5649316,0,10B100030,支払手形,,,,,272780389
2022-02-28,2月28日伝票No341株式会社 サンセット,10A100020,現金及び預金,20,みずほ 本店,,,0,5256041,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,111467008
2022-02-28,2月28日伝票No341株式会社 サンセット,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,5256041,0,10A100020,現金及び預金,20,みずほ 本店,,,267524348
2022-02-28,2月28日伝票No342斉藤産業株式会社,10B100030,支払手形,,,,,0,2620813,10B100040,買掛金,9,斉藤産業㈱,,,100666615
2022-02-28,2月28日伝票No342斉藤産業株式会社,10B100040,買掛金,9,斉藤産業㈱,,,2620813,0,10B100030,支払手形,,,,,264903535
2022-02-28,2月28日伝票No343鈴木販売株式会社,10B100030,支払手形,,,,,0,4760408,10B100040,買掛金,10,鈴木販売㈱,,,105427023
2022-02-28,2月28日伝票No343鈴木販売株式会社,10B100040,買掛金,10,鈴木販売㈱,,,4760408,0,10B100030,支払手形,,,,,260143127
2022-02-28,2月28日伝票No344株式会社 有江,10A100020,現金及び預金,20,みずほ 本店,,,0,517154,10B100040,買掛金,12,㈱有江,,,110949854
2022-02-28,2月28日伝票No344株式会社 有江,10B100040,買掛金,12,㈱有江,,,517154,0,10A100020,現金及び預金,20,みずほ 本店,,,259625973
2022-02-28,2月28日伝票No345ナカムラ産業株式会社,10A100020,現金及び預金,20,みずほ 本店,,,0,2069835,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,108880019
2022-02-28,2月28日伝票No345ナカムラ産業株式会社,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,2069835,0,10A100020,現金及び預金,20,みずほ 本店,,,257556138
2022-02-28,2月28日伝票No346合同会社 ウェスト,10A100020,現金及び預金,20,みずほ 本店,,,0,4344303,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,104535716
2022-02-28,2月28日伝票No346合同会社 ウェスト,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,4344303,0,10A100020,現金及び預金,20,みずほ 本店,,,253211835
2022-02-28,2月28日伝票No347株式会社 はなまる商事,10A100020,現金及び預金,20,みずほ 本店,,,0,1692895,10B100040,買掛金,15,㈱はなまる商事,,,102842821
2022-02-28,2月28日伝票No347株式会社 はなまる商事,10B100040,買掛金,15,㈱はなまる商事,,,1692895,0,10A100020,現金及び預金,20,みずほ 本店,,,251518940
2022-02-28,1月分支払,10A100020,現金及び預金,20,みずほ 本店,,,0,10341593,10B100630,未払金,,,,,92501228
2022-02-28,1月分支払,10B100630,未払金,,,,,10341593,0,10A100020,現金及び預金,20,みずほ 本店,,,98851235
2022-02-28,手形期日落日 小藤丸,10A100020,現金及び預金,1,みずほ銀行,,,0,3923430,10B100030,支払手形,,,,,88577798
2022-02-28,手形期日落日 斉藤産業,10A100020,現金及び預金,1,みずほ銀行,,,0,1859340,10B100030,支払手形,,,,,86718458
2022-02-28,手形期日落日 鈴木販売,10A100020,現金及び預金,1,みずほ銀行,,,0,3215415,10B100030,支払手形,,,,,83503043
2022-02-28,手形期日落日 小藤丸,10B100030,支払手形,,,,,3923430,0,10A100020,現金及び預金,1,みずほ銀行,,,101503593
2022-02-28,手形期日落日 斉藤産業,10B100030,支払手形,,,,,1859340,0,10A100020,現金及び預金,1,みずほ銀行,,,99644253
2022-02-28,手形期日落日 鈴木販売,10B100030,支払手形,,,,,3215415,0,10A100020,現金及び預金,1,みずほ銀行,,,96428838
2022-02-28,手形満期 今井百貨店,10A100020,現金及び預金,1,みずほ銀行,,,15101377,0,10A100060,受取手形,,,,,98604420
