JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
2484,2.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,28381.0,2580.0,S10,標準10%,,,,,,,,,,,,,,,
2484,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2484,3.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,30077.0,2734.0,S10,標準10%,,,,,,,,,,,,,,,
2484,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2485,,,,,,80,2022-02-21,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2485,1.0,,,,,,,,,,会費支払い,10E200140,福利厚生費,,,,417375.0,37943.0,S10,標準10%,10B100630,未払金,,,,417375.0,0.0,O,対象外,,,,,,
2485,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2485,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2486,,,,,,137,2022-02-21,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2486,1.0,,,,,,,,,,有線,10E201270,雑費,,,,6000.0,545.0,S10,標準10%,10B100630,未払金,,,,48858.0,0.0,O,対象外,,,,,,
2486,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2486,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2486,2.0,,,,,,,,,,警備料,10E201270,雑費,,,,42858.0,3896.0,S10,標準10%,,,,,,,,,,,,,,,
2486,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2486,3.0,,,,,,,,,,高速料,10E201120,車両費,,,,13541.0,1231.0,S10,標準10%,10A100020,現金及び預金,,,,13541.0,0.0,O,対象外,,,,,,
2486,3.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
2486,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2486,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2486,4.0,,,,,,,,,,清掃料,10E201270,雑費,,,,56421.0,5129.0,S10,標準10%,10B100630,未払金,,,,56421.0,0.0,O,対象外,,,,,,
2486,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2486,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2487,,,,,,12,2022-02-22,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2487,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,3810.0,346.0,S10,標準10%,10A100020,現金及び預金,,,,9525.0,0.0,O,対象外,,,,,,
2487,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2487,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2487,2.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,5715.0,519.0,S10,標準10%,,,,,,,,,,,,,,,
2487,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2488,,,,,,90,2022-02-22,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2488,1.0,,,,,,,,,,ダスキン代,10E201270,雑費,,,,10500.0,954.0,S10,標準10%,10A100020,現金及び預金,,,,10500.0,0.0,O,対象外,,,,,,
2488,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2488,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2489,,,,,,95,2022-02-22,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2489,1.0,,,,,,,,,,清掃料,10E201270,雑費,,,,71675.0,6515.0,S10,標準10%,10B100630,未払金,,,,71675.0,0.0,O,対象外,,,,,,
2489,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2489,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2490,,,,,,155,2022-02-22,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2490,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,6222.0,565.0,S10,標準10%,10A100020,現金及び預金,,,,6222.0,0.0,O,対象外,,,,,,
2490,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2490,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2491,,,,,,166,2022-02-22,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2491,1.0,,,,,,,,,,ダスキン代,10E201270,雑費,,,,1890.0,171.0,S10,標準10%,10A100020,現金及び預金,,,,1890.0,0.0,O,対象外,,,,,,
2491,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2491,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2492,,,,,,3,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2492,1.0,,,,,,,,,,宿泊代,10E200140,福利厚生費,,,,28815.0,2619.0,S10,標準10%,10B100630,未払金,,,,28815.0,0.0,O,対象外,,,,,,
2492,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2492,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2493,,,,,,9,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2493,1.0,,,,,,,,,,香典代,10E200150,交際費,,,,10000.0,909.0,S10,標準10%,10A100020,現金及び預金,,,,22000.0,0.0,O,対象外,,,,,,
2493,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2493,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2493,2.0,,,,,,,,,,花代,10E200150,交際費,,,,12000.0,1090.0,S10,標準10%,,,,,,,,,,,,,,,
2493,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2494,,,,,,26,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2494,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,11000.0,1000.0,S10,標準10%,10A100020,現金及び預金,,,,11000.0,0.0,O,対象外,,,,,,
2494,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2494,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2495,,,,,,28,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2495,1.0,,,,,,,,,,タクシー代,10E201230,旅費及び交通費,,,,2420.0,220.0,S10,標準10%,10B100630,未払金,,,,2420.0,0.0,O,対象外,,,,,,
2495,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2495,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2496,,,,,,54,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2496,1.0,,,,,,,,,,高速代,10E201120,車両費,,,,1810.0,164.0,S10,標準10%,10A100020,現金及び預金,,,,4382.0,0.0,O,対象外,,,,,,
2496,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2496,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2496,2.0,,,,,,,,,,高速代,10E201120,車両費,,,,2572.0,233.0,S10,標準10%,,,,,,,,,,,,,,,
2496,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2497,,,,,,61,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2497,1.0,,,,,,,,,,お茶代,10E200140,福利厚生費,,,,11080.0,1007.0,S10,標準10%,10B100630,未払金,,,,11080.0,0.0,O,対象外,,,,,,
2497,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2497,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,,,,,,84,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2498,1.0,,,,,,,,,,2月給与その他 0001 役員,10E200090,役員報酬,,,,1720000.0,0.0,O,対象外,10A100020,現金及び預金,,,,1124255.0,0.0,O,対象外,,,,,,
2498,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2498,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,2.0,,,,,,,,,,2月給与その他 0001 役員,,,,,,,,,,10B100690,預り金,,,,120411.0,0.0,O,対象外,,,,,,
2498,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,3.0,,,,,,,,,,2月給与その他 0001 役員,,,,,,,,,,10B100690,預り金,,,,171200.0,0.0,O,対象外,,,,,,
2498,3.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,4.0,,,,,,,,,,2月給与その他 0001 役員,,,,,,,,,,10B100690,預り金,,,,164442.0,0.0,O,対象外,,,,,,
2498,4.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,5.0,,,,,,,,,,2月給与その他 0001 役員,,,,,,,,,,10B100690,預り金,,,,133972.0,0.0,O,対象外,,,,,,
2498,5.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,6.0,,,,,,,,,,2月給与その他 0001 役員,,,,,,,,,,10B100690,預り金,,,,5720.0,0.0,O,対象外,,,,,,
2498,6.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,7.0,,,,,,,,,,2月給与その他 0020 営業部,10E200370,給料及び手当,,,,1943331.0,0.0,O,対象外,10A100020,現金及び預金,,,,1459122.0,0.0,O,対象外,,,,,,
2498,7.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2498,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,8.0,,,,,,,,,,2月給与その他 0020 営業部,,,,,,,,,,10B100690,預り金,,,,236045.0,0.0,O,対象外,,,,,,
2498,8.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,9.0,,,,,,,,,,2月給与その他 0020 営業部,,,,,,,,,,10B100690,預り金,,,,104300.0,0.0,O,対象外,,,,,,
2498,9.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,10.0,,,,,,,,,,2月給与その他 0020 営業部,,,,,,,,,,10B100690,預り金,,,,35300.0,0.0,O,対象外,,,,,,
2498,10.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,11.0,,,,,,,,,,2月給与その他 0020 営業部,,,,,,,,,,10B100690,預り金,,,,43305.0,0.0,O,対象外,,,,,,
2498,11.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,12.0,,,,,,,,,,2月給与その他 0020 営業部,,,,,,,,,,10B100690,預り金,,,,65259.0,0.0,O,対象外,,,,,,
2498,12.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,13.0,,,,,,,,,,2月給与その他 1000 札幌営業所,10E200370,給料及び手当,,,,872472.0,0.0,O,対象外,10A100020,現金及び預金,,,,615966.0,0.0,O,対象外,,,,,,
2498,13.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2498,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,14.0,,,,,,,,,,2月給与その他 1000 札幌営業所,,,,,,,,,,10B100690,預り金,,,,103424.0,0.0,O,対象外,,,,,,
2498,14.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,15.0,,,,,,,,,,2月給与その他 1000 札幌営業所,,,,,,,,,,10B100690,預り金,,,,46300.0,0.0,O,対象外,,,,,,
2498,15.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,16.0,,,,,,,,,,2月給与その他 1000 札幌営業所,,,,,,,,,,10B100690,預り金,,,,14100.0,0.0,O,対象外,,,,,,
2498,16.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,17.0,,,,,,,,,,2月給与その他 1000 札幌営業所,,,,,,,,,,10B100690,預り金,,,,50648.0,0.0,O,対象外,,,,,,
2498,17.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,17.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,18.0,,,,,,,,,,2月給与その他 1000 札幌営業所,,,,,,,,,,10B100690,預り金,,,,42034.0,0.0,O,対象外,,,,,,
2498,18.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,18.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,19.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,10E200370,給料及び手当,,,,782039.0,0.0,O,対象外,10A100020,現金及び預金,,,,557677.0,0.0,O,対象外,,,,,,
2498,19.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2498,19.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,20.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,,,,,,,,,,10B100690,預り金,,,,96352.0,0.0,O,対象外,,,,,,
2498,20.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,20.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,21.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,,,,,,,,,,10B100690,預り金,,,,42600.0,0.0,O,対象外,,,,,,
2498,21.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,21.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,22.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,,,,,,,,,,10B100690,預り金,,,,7960.0,0.0,O,対象外,,,,,,
2498,22.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,22.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,23.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,,,,,,,,,,10B100690,預り金,,,,40759.0,0.0,O,対象外,,,,,,
2498,23.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,23.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,24.0,,,,,,,,,,2月給与その他 3000 名古屋営業所,,,,,,,,,,10B100690,預り金,,,,36691.0,0.0,O,対象外,,,,,,
2498,24.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,24.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,25.0,,,,,,,,,,2月給与その他 4000 大阪支店,10E200370,給料及び手当,,,,998253.0,0.0,O,対象外,10A100020,現金及び預金,,,,776468.0,0.0,O,対象外,,,,,,
2498,25.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2498,25.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,26.0,,,,,,,,,,2月給与その他 4000 大阪支店,,,,,,,,,,10B100690,預り金,,,,119477.0,0.0,O,対象外,,,,,,
2498,26.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,26.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,27.0,,,,,,,,,,2月給与その他 4000 大阪支店,,,,,,,,,,10B100690,預り金,,,,53400.0,0.0,O,対象外,,,,,,
2498,27.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,27.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,28.0,,,,,,,,,,2月給与その他 4000 大阪支店,,,,,,,,,,10B100690,預り金,,,,16950.0,0.0,O,対象外,,,,,,
2498,28.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,28.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,29.0,,,,,,,,,,2月給与その他 4000 大阪支店,,,,,,,,,,10B100690,預り金,,,,13570.0,0.0,O,対象外,,,,,,
2498,29.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,29.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,30.0,,,,,,,,,,2月給与その他 4000 大阪支店,,,,,,,,,,10B100690,預り金,,,,18388.0,0.0,O,対象外,,,,,,
2498,30.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,30.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,31.0,,,,,,,,,,2月給与その他 5000 九州営業所,10E200370,給料及び手当,,,,590589.0,0.0,O,対象外,10A100020,現金及び預金,,,,448558.0,0.0,O,対象外,,,,,,
2498,31.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2498,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2498,31.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,32.0,,,,,,,,,,2月給与その他 5000 九州営業所,,,,,,,,,,10B100690,預り金,,,,67268.0,0.0,O,対象外,,,,,,
2498,32.0,,,,1.0,,,,,,,,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,
2498,32.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,33.0,,,,,,,,,,2月給与その他 5000 九州営業所,,,,,,,,,,10B100690,預り金,,,,31700.0,0.0,O,対象外,,,,,,
2498,33.0,,,,1.0,,,,,,,,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,
2498,33.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,34.0,,,,,,,,,,2月給与その他 5000 九州営業所,,,,,,,,,,10B100690,預り金,,,,8180.0,0.0,O,対象外,,,,,,
2498,34.0,,,,1.0,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2498,34.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,35.0,,,,,,,,,,2月給与その他 5000 九州営業所,,,,,,,,,,10B100690,預り金,,,,18540.0,0.0,O,対象外,,,,,,
2498,35.0,,,,1.0,,,,,,,,,,,,,,,,,,4,貯蓄・保険,sub-account,,,,,,,,,,
2498,35.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2498,36.0,,,,,,,,,,2月給与その他 5000 九州営業所,,,,,,,,,,10B100690,預り金,,,,16343.0,0.0,O,対象外,,,,,,
2498,36.0,,,,1.0,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2498,36.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2499,,,,,,140,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2499,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,7400.0,672.0,S10,標準10%,10A100020,現金及び預金,,,,7400.0,0.0,O,対象外,,,,,,
2499,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2499,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2500,,,,,,156,2022-02-23,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2500,1.0,,,,,,,,,,出張旅費,10E201230,旅費及び交通費,,,,9500.0,863.0,S10,標準10%,10A100020,現金及び預金,,,,9500.0,0.0,O,対象外,,,,,,
2500,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2500,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2501,,,,,,75,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2501,1.0,,,,,,,,,,コーヒー代2名,10E200150,交際費,,,,1260.0,114.0,S10,標準10%,10A100020,現金及び預金,,,,1260.0,0.0,O,対象外,,,,,,
2501,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2501,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2502,,,,,,78,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2502,1.0,,,,,,,,,,業務委託費支払い,10E200020,販売手数料,,,,189000.0,17181.0,S10,標準10%,10B100630,未払金,,,,189000.0,0.0,O,対象外,,,,,,
2502,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2502,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2503,,,,,,83,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2503,1.0,,,,,,,,,,車両管理費,10E201120,車両費,,,,38700.0,3518.0,S10,標準10%,10A100020,現金及び預金,,,,38700.0,0.0,O,対象外,,,,,,
2503,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2503,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2504,,,,,,87,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2504,1.0,,,,,,,,,,携帯代,10E200180,通信費,,,,71567.0,6506.0,S10,標準10%,10A100020,現金及び預金,,,,71567.0,0.0,O,対象外,,,,,,
2504,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
2504,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2504,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2505,,,,,,104,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2505,1.0,,,,,,,,,,コーヒー代3名,10E200150,交際費,,,,1890.0,171.0,S10,標準10%,10A100020,現金及び預金,,,,1890.0,0.0,O,対象外,,,,,,
2505,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2505,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2506,,,,,,120,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2506,1.0,,,,,,,,,,業務委託費,10E200020,販売手数料,,,,315000.0,28636.0,S10,標準10%,10B100630,未払金,,,,315000.0,0.0,O,対象外,,,,,,
2506,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2506,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2507,,,,,,157,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2507,1.0,,,,,,,,,,航空券代,10E201230,旅費及び交通費,,,,44000.0,4000.0,S10,標準10%,10A100020,現金及び預金,,,,44000.0,0.0,O,対象外,,,,,,
2507,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
2507,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2507,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2508,,,,,,172,2022-02-24,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2508,1.0,,,,,,,,,,業務委託費支払い,10E200020,販売手数料,,,,122000.0,11090.0,S10,標準10%,10B100630,未払金,,,,122000.0,0.0,O,対象外,,,,,,
2508,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
