JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
2570,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2570,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2570,6,,,,,,,,,,Purchases for the period from February 1th to February 28th,541,Merchandise Purchases,,,,52416,4765,Q5,Purchase 10%,312,Accounts Payable,,,,52416,0,00,Out of Scope,,,,,,
2570,6,,,,1,,,,,,,,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,
2570,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2570,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2571,,,,,,126,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1,,,,,,,,,,Purchases for the period from February 1th to February 28th,541,Merchandise Purchases,,,,26208,2382,Q5,Purchase 10%,312,Accounts Payable,,,,26208,0,00,Out of Scope,,,,,,
2571,1,,,,1,,,,,,,,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,
2571,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2571,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2571,2,,,,,,,,,,Purchases for the period from February 1th to February 28th,541,Merchandise Purchases,,,,165109,15009,Q5,Purchase 10%,312,Accounts Payable,,,,165109,0,00,Out of Scope,,,,,,
2571,2,,,,1,,,,,,,,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,
2571,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2571,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2572,,,,,,127,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2572,1,,,,,,,,,,"February 28th Slip No. 339 Pole Co., Ltd.",312,Accounts Payable,,,,1377066,0,00,Out of Scope,131,Regular Savings Account,,,,1377066,0,00,Out of Scope,,,,,,
2572,1,,1,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2572,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2572,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2572,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2573,,,,,,128,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2573,1,,,,,,,,,,"February 28th Slip No. 340 Kofujimaru Co., Ltd.",312,Accounts Payable,,,,5649316,0,00,Out of Scope,301,Bills Payable,,,,5649316,0,00,Out of Scope,,,,,,
2573,1,,1,,,,,,,,,,,5,"Kofujimaru Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2573,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2573,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2574,,,,,,129,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2574,1,,,,,,,,,,"February 28th Slip No. 341 Sunset Co., Ltd.",312,Accounts Payable,,,,5256041,0,00,Out of Scope,131,Regular Savings Account,,,,5256041,0,00,Out of Scope,,,,,,
2574,1,,1,,,,,,,,,,,7,"Sunset Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2574,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2574,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2574,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2575,,,,,,130,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1,,,,,,,,,,"February 28th Slip No. 342 Saito Industries Co., Ltd.",312,Accounts Payable,,,,2620813,0,00,Out of Scope,301,Bills Payable,,,,2620813,0,00,Out of Scope,,,,,,
2575,1,,1,,,,,,,,,,,9,"Saito Industries Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2575,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2575,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2576,,,,,,131,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2576,1,,,,,,,,,,"February 28th Slip No. 343 Suzuki Sales Co., Ltd.",312,Accounts Payable,,,,4760408,0,00,Out of Scope,301,Bills Payable,,,,4760408,0,00,Out of Scope,,,,,,
2576,1,,1,,,,,,,,,,,10,"Suzuki Sales Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2576,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2576,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2577,,,,,,132,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2577,1,,,,,,,,,,"February 28th Slip No. 344 Arie Co., Ltd.",312,Accounts Payable,,,,517154,0,00,Out of Scope,131,Regular Savings Account,,,,517154,0,00,Out of Scope,,,,,,
2577,1,,1,,,,,,,,,,,12,"Arie Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2577,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2577,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2577,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2578,,,,,,133,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2578,1,,,,,,,,,,"February 28th Slip No. 345 Nakamura Industries Co., Ltd.",312,Accounts Payable,,,,2069835,0,00,Out of Scope,131,Regular Savings Account,,,,2069835,0,00,Out of Scope,,,,,,
2578,1,,1,,,,,,,,,,,13,"Nakamura Industries Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2578,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2578,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2578,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2579,,,,,,134,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2579,1,,,,,,,,,,February 28th Slip No. 346 West LLC,312,Accounts Payable,,,,4344303,0,00,Out of Scope,131,Regular Savings Account,,,,4344303,0,00,Out of Scope,,,,,,
2579,1,,1,,,,,,,,,,,14,West LLC,sub-account,,,,,,,,,,,,,,,,,,,
2579,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2579,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2579,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2580,,,,,,135,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2580,1,,,,,,,,,,"February 28th Slip No. 347 Hanamaru Trading Co., Ltd.",312,Accounts Payable,,,,1692895,0,00,Out of Scope,131,Regular Savings Account,,,,1692895,0,00,Out of Scope,,,,,,
2580,1,,1,,,,,,,,,,,15,"Hanamaru Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2580,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2580,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2580,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2581,,,,,,136,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1,,,,,,,,,,Payment for January,322,Accrued Expenses,,,,10341593,0,00,Out of Scope,131,Regular Savings Account,,,,10341593,0,00,Out of Scope,,,,,,
2581,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2581,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2581,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2582,,,,,,138,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2582,1,,,,,,,,,,Date of bill dates Koto Maru,301,Bills Payable,,,,3923430,0,00,Out of Scope,121,Current Account,,,,3923430,0,00,Out of Scope,,,,,,
2582,1,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2582,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2582,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2582,2,,,,,,,,,,Date of bill dates Saito Sangyo,301,Bills Payable,,,,1859340,0,00,Out of Scope,121,Current Account,,,,1859340,0,00,Out of Scope,,,,,,
2582,2,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2582,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2582,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2582,3,,,,,,,,,,Salugary date of falling day Suzuki Sales,301,Bills Payable,,,,3215415,0,00,Out of Scope,121,Current Account,,,,3215415,0,00,Out of Scope,,,,,,
2582,3,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2582,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2582,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2583,,,,,,140,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2583,1,,,,,,,,,,Film maturity Imai Department Store,121,Current Account,,,,15101377,0,00,Out of Scope,150,Bills Receivable,,,,15101377,0,00,Out of Scope,,,,,,
2583,1,,1,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,,,,,,,,,,
2583,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2583,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2584,,,,,,141,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1,,,,,,,,,,Maji department store Momiji department store,121,Current Account,,,,11160581,0,00,Out of Scope,150,Bills Receivable,,,,11160581,0,00,Out of Scope,,,,,,
2584,1,,1,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,,,,,,,,,,
2584,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2584,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2585,,,,,,143,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1,,,,,,,,,,Fund Transfer,131,Regular Savings Account,,,,24000000,0,00,Out of Scope,131,Regular Savings Account,,,,6500000,0,00,Out of Scope,,,,,,
2585,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2585,1,,,,1,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
2585,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2585,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2585,2,,,,,,,,,,Fund Transfer,,,,,,,,,,131,Regular Savings Account,,,,7000000,0,00,Out of Scope,,,,,,
2585,2,,,,1,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
2585,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2585,3,,,,,,,,,,Fund Transfer,,,,,,,,,,131,Regular Savings Account,,,,6500000,0,00,Out of Scope,,,,,,
2585,3,,,,1,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
2585,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2585,4,,,,,,,,,,Fund Transfer,,,,,,,,,,131,Regular Savings Account,,,,4000000,0,00,Out of Scope,,,,,,
2585,4,,,,1,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
2585,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2586,,,,,,144,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1,,,,,,,,,,Loan Repayment,131,Regular Savings Account,,,,40000,0,00,Out of Scope,183,Short-Term Loans Receivable,,,,90000,0,00,Out of Scope,,,,,,
2586,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2586,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2586,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2586,2,,,,,,,,,,Loan Repayment,131,Regular Savings Account,,,,50000,0,00,Out of Scope,,,,,,,,,,,,,,,
2586,2,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2586,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2587,,,,,,145,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2587,1,,,,,,,,,,Freight,731,Freight,,,,168150,15286,Q5,Purchase 10%,322,Accrued Expenses,,,,168150,0,00,Out of Scope,,,,,,
2587,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2587,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2587,2,,,,,,,,,,Regular Savings Deposit,148,Regular Deposit,,,,500000,0,00,Out of Scope,131,Regular Savings Account,,,,865000,0,00,Out of Scope,,,,,,
2587,2,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2587,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2587,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2587,3,,,,,,,,,,New regular reserve fund,148,Regular Deposit,,,,240000,0,00,Out of Scope,,,,,,,,,,,,,,,
2587,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2587,4,,,,,,,,,,Insurance Reserve Fund,248,Insurance Reserve Fund,,,,125000,0,00,Out of Scope,,,,,,,,,,,,,,,
2587,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2588,,,,,,146,2022-02-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1,,,,,,,,,,Loan Repayment,321,Short-Term Loans Payable,,,,653500,0,00,Out of Scope,121,Current Account,,,,686175,0,00,Out of Scope,,,,,,
2588,1,,,,1,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2588,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2588,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2588,2,,,,,,,,,,Interest,821,Interest Expense,,,,32675,0,P0,Non-purchase,,,,,,,,,,,,,,,
2588,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2589,,,,,,66,2022-03-01,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2589,1,,,,,,,,,,Tissue and other,791,Miscellaneous Expenses,,,,4298,390,Q5,Purchase 10%,111,Cash,,,,4298,0,00,Out of Scope,,,,,,
2589,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2589,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2590,,,,,,164,2022-03-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2590,1,,,,,,,,,,Office Supplies,754,Office Supplies,,,,7350,668,Q5,Purchase 10%,111,Cash,,,,7350,0,00,Out of Scope,,,,,,
2590,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2590,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2591,,,,,,19,2022-03-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2591,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,38400,3490,Q5,Purchase 10%,111,Cash,,,,38400,0,00,Out of Scope,,,,,,
2591,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2591,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2592,,,,,,41,2022-03-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1,,,,,,,,,,Wedding fee,733,Entertainment Expenses,,,,14286,1298,Q5,Purchase 10%,111,Cash,,,,23810,0,00,Out of Scope,,,,,,
2592,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2592,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2592,2,,,,,,,,,,Congratulatory money,733,Entertainment Expenses,,,,9524,865,Q5,Purchase 10%,,,,,,,,,,,,,,,
2592,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2593,,,,,,56,2022-03-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2593,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,42640,3876,Q5,Purchase 10%,111,Cash,,,,42640,0,00,Out of Scope,,,,,,
2593,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2593,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2594,,,,,,134,2022-03-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2594,1,,,,,,,,,,Paper,754,Office Supplies,,,,31500,2863,Q5,Purchase 10%,322,Accrued Expenses,,,,31500,0,00,Out of Scope,,,,,,
2594,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2594,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2595,,,,,,142,2022-03-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2595,1,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,220,20,Q5,Purchase 10%,111,Cash,,,,22725,0,00,Out of Scope,,,,,,
2595,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2595,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2595,2,,,,,,,,,,Gasoline Cost,740,Vehicle Expenses,,,,3338,303,Q5,Purchase 10%,,,,,,,,,,,,,,,
2595,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2595,3,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,5228,475,Q5,Purchase 10%,,,,,,,,,,,,,,,
2595,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2595,4,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,2461,223,Q5,Purchase 10%,,,,,,,,,,,,,,,
2595,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2595,5,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,3373,306,Q5,Purchase 10%,,,,,,,,,,,,,,,
2595,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2595,6,,,,,,,,,,Highway Toll,740,Vehicle Expenses,,,,8105,736,Q5,Purchase 10%,,,,,,,,,,,,,,,
2595,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2596,,,,,,42,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2596,1,,,,,,,,,,Meal Cost Tonkichi 2 People,733,Entertainment Expenses,,,,4510,410,Q5,Purchase 10%,111,Cash,,,,4510,0,00,Out of Scope,,,,,,
2596,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2596,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2597,,,,,,43,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2597,1,,,,,,,,,,Subjects Gokoshi Department Store,733,Entertainment Expenses,,,,7630,693,Q5,Purchase 10%,111,Cash,,,,7630,0,00,Out of Scope,,,,,,
2597,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2597,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2598,,,,,,58,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2598,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,69800,6345,Q5,Purchase 10%,111,Cash,,,,69800,0,00,Out of Scope,,,,,,
2598,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2598,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2599,,,,,,84,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2599,1,,,,,,,,,,"March 5th Slip No. 458 Watanabe Industries Co., Ltd.",131,Regular Savings Account,,,,1108504,0,00,Out of Scope,152,Accounts Receivable,,,,1108504,0,00,Out of Scope,,,,,,
2599,1,,1,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
2599,1,,,,1,,,,,,,,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,
2599,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2599,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2599,2,,,,,,,,,,"March 5th Slip No. 458 Watanabe Industries Co., Ltd.",741,Payment Fees,,,,472,42,Q5,Purchase 10%,152,Accounts Receivable,,,,472,0,00,Out of Scope,,,,,,
2599,2,,,,1,,,,,,,,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,
2599,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2599,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2600,,,,,,85,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2600,1,,,,,,,,,,"March 5th Slip No. 459 Sasaki Sales Co., Ltd.",131,Regular Savings Account,,,,1361840,0,00,Out of Scope,152,Accounts Receivable,,,,1361840,0,00,Out of Scope,,,,,,
2600,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2600,1,,,,1,,,,,,,,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,
2600,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2600,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2600,2,,,,,,,,,,"March 5th Slip No. 459 Sasaki Sales Co., Ltd.",741,Payment Fees,,,,472,42,Q5,Purchase 10%,152,Accounts Receivable,,,,472,0,00,Out of Scope,,,,,,
2600,2,,,,1,,,,,,,,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,
2600,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2600,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2601,,,,,,86,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2601,1,,,,,,,,,,"March 5th Slip No. 460 Iwashita Trading Co., Ltd.",131,Regular Savings Account,,,,1505515,0,00,Out of Scope,152,Accounts Receivable,,,,1505515,0,00,Out of Scope,,,,,,
2601,1,,1,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
2601,1,,,,1,,,,,,,,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,
2601,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2601,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2602,,,,,,133,2022-03-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2602,1,,,,,,,,,,Tax Accountant Fee,746,Professional Fees,,,,139710,12700,Q5,Purchase 10%,131,Regular Savings Account,,,,139710,0,00,Out of Scope,,,,,,
2602,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2602,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2602,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2603,,,,,,7,2022-03-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2603,1,,,,,,,,,,Food and Beverage Cost Izakaya Iroha 7 People,733,Entertainment Expenses,,,,21840,1985,Q5,Purchase 10%,111,Cash,,,,21840,0,00,Out of Scope,,,,,,
2603,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2603,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2604,,,,,,22,2022-03-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2604,1,,,,,,,,,,Travel Expenses,726,Travel and Transportation Expenses,,,,32900,2990,Q5,Purchase 10%,111,Cash,,,,32900,0,00,Out of Scope,,,,,,
2604,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2604,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2605,,,,,,110,2022-03-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2605,1,,,,,,,,,,Taxi Fare,726,Travel and Transportation Expenses,,,,2290,208,Q5,Purchase 10%,111,Cash,,,,2290,0,00,Out of Scope,,,,,,
2605,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2605,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
