Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20220228,117,21,0,1,010,Sapporo Sales Office,741,Payment Fees,,,Q5,Purchase 10%,840,76,1,000,Common Department,152,Accounts Receivable,5,"ABC Co., Ltd.",00,Out of Scope,840,0,"February 28th Slip No. 453 ABC Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,118,21,0,1,000,Common Department,111,Cash,,,00,Out of Scope,187387,0,1,000,Common Department,152,Accounts Receivable,10,Aim Trading LLC,00,Out of Scope,187387,0,February 28th Slip No. 454 Aim Trading LLC,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,119,21,0,1,000,Common Department,150,Bills Receivable,,,00,Out of Scope,12162331,0,1,000,Common Department,152,Accounts Receivable,12,Momiji Department Store,00,Out of Scope,12162331,0,February 28th Slip No. 455 Momiji Department Store,210420,KTYG95048,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,120,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,562212,0,1,000,Common Department,152,Accounts Receivable,24,"Hatakeyama Trading Co., Ltd.",00,Out of Scope,562212,0,"February 28th Slip No. 456 Hatakeyama Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,120,21,0,1,020,Tokyo Branch,741,Payment Fees,,,Q5,Purchase 10%,630,57,1,000,Common Department,152,Accounts Receivable,24,"Hatakeyama Trading Co., Ltd.",00,Out of Scope,630,0,"February 28th Slip No. 456 Hatakeyama Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,121,21,0,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,380360,0,1,000,Common Department,152,Accounts Receivable,29,"Chiyo Service Co., Ltd.",00,Out of Scope,380360,0,"February 28th Slip No. 457 Chiyo Service Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,121,21,0,1,050,Kyushu Sales Office,741,Payment Fees,,,Q5,Purchase 10%,210,19,1,000,Common Department,152,Accounts Receivable,29,"Chiyo Service Co., Ltd.",00,Out of Scope,210,0,"February 28th Slip No. 457 Chiyo Service Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,122,21,0,1,010,Sapporo Sales Office,541,Merchandise Purchases,,,Q5,Purchase 10%,224733,20430,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,224733,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,122,21,0,1,010,Sapporo Sales Office,541,Merchandise Purchases,,,Q5,Purchase 10%,26208,2382,1,000,Common Department,312,Accounts Payable,8,"Yamashita Co., Ltd.",00,Out of Scope,26208,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,3385746,307795,1,000,Common Department,312,Accounts Payable,14,West LLC,00,Out of Scope,3385746,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,3726253,338750,1,000,Common Department,312,Accounts Payable,3,"Check Co., Ltd.",00,Out of Scope,3726253,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,1292036,117457,1,000,Common Department,312,Accounts Payable,13,"Nakamura Industries Co., Ltd.",00,Out of Scope,1292036,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,4705170,427742,1,000,Common Department,312,Accounts Payable,1,"Y2 Co., Ltd.",00,Out of Scope,4705170,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,3661476,332861,1,000,Common Department,312,Accounts Payable,11,"Matsumura Co., Ltd.",00,Out of Scope,3661476,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,255528,23229,1,000,Common Department,312,Accounts Payable,12,"Arie Co., Ltd.",00,Out of Scope,255528,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,361670,32879,1,000,Common Department,312,Accounts Payable,8,"Yamashita Co., Ltd.",00,Out of Scope,361670,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,123,21,0,1,020,Tokyo Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,554953,50450,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,554953,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,124,21,0,1,030,Nagoya Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,2042022,185638,1,000,Common Department,312,Accounts Payable,9,"Saito Industries Co., Ltd.",00,Out of Scope,2042022,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,124,21,0,1,030,Nagoya Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,1144940,104085,1,000,Common Department,312,Accounts Payable,15,"Hanamaru Trading Co., Ltd.",00,Out of Scope,1144940,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,124,21,0,1,030,Nagoya Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,3221820,292892,1,000,Common Department,312,Accounts Payable,7,"Sunset Co., Ltd.",00,Out of Scope,3221820,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,124,21,0,1,030,Nagoya Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,105486,9589,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,105486,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,124,21,0,1,030,Nagoya Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,52416,4765,1,000,Common Department,312,Accounts Payable,8,"Yamashita Co., Ltd.",00,Out of Scope,52416,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,4236496,385136,1,000,Common Department,312,Accounts Payable,5,"Kofujimaru Co., Ltd.",00,Out of Scope,4236496,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,1046118,95101,1,000,Common Department,312,Accounts Payable,4,"Attach Co., Ltd.",00,Out of Scope,1046118,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,2656388,241489,1,000,Common Department,312,Accounts Payable,10,"Suzuki Sales Co., Ltd.",00,Out of Scope,2656388,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,3218877,292625,1,000,Common Department,312,Accounts Payable,6,"Hanada Co., Ltd.",00,Out of Scope,3218877,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,536607,48782,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,536607,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,125,21,0,1,040,Osaka Branch,541,Merchandise Purchases,,,Q5,Purchase 10%,52416,4765,1,000,Common Department,312,Accounts Payable,8,"Yamashita Co., Ltd.",00,Out of Scope,52416,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,126,21,0,1,050,Kyushu Sales Office,541,Merchandise Purchases,,,Q5,Purchase 10%,26208,2382,1,000,Common Department,312,Accounts Payable,8,"Yamashita Co., Ltd.",00,Out of Scope,26208,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,126,21,0,1,050,Kyushu Sales Office,541,Merchandise Purchases,,,Q5,Purchase 10%,165109,15009,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,165109,0,Purchases for the period from February 1th to February 28th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,127,21,0,1,000,Common Department,312,Accounts Payable,2,"Pole Co., Ltd.",00,Out of Scope,1377066,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,1377066,0,"February 28th Slip No. 339 Pole Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,128,21,0,1,000,Common Department,312,Accounts Payable,5,"Kofujimaru Co., Ltd.",00,Out of Scope,5649316,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,5649316,0,"February 28th Slip No. 340 Kofujimaru Co., Ltd.",210531,P2229,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,129,21,0,1,000,Common Department,312,Accounts Payable,7,"Sunset Co., Ltd.",00,Out of Scope,5256041,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,5256041,0,"February 28th Slip No. 341 Sunset Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,130,21,0,1,000,Common Department,312,Accounts Payable,9,"Saito Industries Co., Ltd.",00,Out of Scope,2620813,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,2620813,0,"February 28th Slip No. 342 Saito Industries Co., Ltd.",210531,P2232,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,131,21,0,1,000,Common Department,312,Accounts Payable,10,"Suzuki Sales Co., Ltd.",00,Out of Scope,4760408,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,4760408,0,"February 28th Slip No. 343 Suzuki Sales Co., Ltd.",210531,P2234,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,132,21,0,1,000,Common Department,312,Accounts Payable,12,"Arie Co., Ltd.",00,Out of Scope,517154,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,517154,0,"February 28th Slip No. 344 Arie Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,133,21,0,1,000,Common Department,312,Accounts Payable,13,"Nakamura Industries Co., Ltd.",00,Out of Scope,2069835,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,2069835,0,"February 28th Slip No. 345 Nakamura Industries Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,134,21,0,1,000,Common Department,312,Accounts Payable,14,West LLC,00,Out of Scope,4344303,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,4344303,0,February 28th Slip No. 346 West LLC,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,135,21,0,1,000,Common Department,312,Accounts Payable,15,"Hanamaru Trading Co., Ltd.",00,Out of Scope,1692895,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,1692895,0,"February 28th Slip No. 347 Hanamaru Trading Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,136,21,0,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,10341593,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,10341593,0,Payment for January,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,138,21,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,3923430,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,3923430,0,Date of bill dates Koto Maru,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,138,21,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,1859340,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,1859340,0,Date of bill dates Saito Sangyo,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,138,21,0,1,000,Common Department,301,Bills Payable,,,00,Out of Scope,3215415,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,3215415,0,Salugary date of falling day Suzuki Sales,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,140,21,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,15101377,0,1,000,Common Department,150,Bills Receivable,,,00,Out of Scope,15101377,0,Film maturity Imai Department Store,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,141,21,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,11160581,0,1,000,Common Department,150,Bills Receivable,,,00,Out of Scope,11160581,0,Maji department store Momiji department store,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,143,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,24000000,0,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,6500000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,7000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,6500000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,4000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,144,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,40000,0,1,000,Common Department,183,Short-Term Loans Receivable,,,00,Out of Scope,90000,0,Loan Repayment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,144,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,50000,0,0,,,,,,,,,,,Loan Repayment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,145,21,0,1,050,Kyushu Sales Office,731,Freight,,,Q5,Purchase 10%,168150,15286,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,168150,0,Freight,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,145,21,0,1,000,Common Department,148,Regular Deposit,,,00,Out of Scope,500000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,865000,0,Regular Savings Deposit,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,145,21,0,1,000,Common Department,148,Regular Deposit,,,00,Out of Scope,240000,0,0,,,,,,,,,,,New regular reserve fund,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,145,21,0,1,000,Common Department,248,Insurance Reserve Fund,,,00,Out of Scope,125000,0,0,,,,,,,,,,,Insurance Reserve Fund,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,146,21,0,1,000,Common Department,321,Short-Term Loans Payable,,,00,Out of Scope,653500,0,1,000,Common Department,121,Current Account,1,Mizuho Bank,00,Out of Scope,686175,0,Loan Repayment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220228,146,21,0,1,020,Tokyo Branch,821,Interest Expense,,,P0,Non-purchase,32675,0,0,,,,,,,,,,,Interest,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,66,21,0,1,010,Sapporo Sales Office,791,Miscellaneous Expenses,,,Q5,Purchase 10%,4298,390,1,000,Common Department,111,Cash,,,00,Out of Scope,4298,0,Tissue and other,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220302,164,21,0,1,050,Kyushu Sales Office,754,Office Supplies,,,Q5,Purchase 10%,7350,668,1,000,Common Department,111,Cash,,,00,Out of Scope,7350,0,Office Supplies,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,19,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,38400,3490,1,000,Common Department,111,Cash,,,00,Out of Scope,38400,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,41,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,14286,1298,1,000,Common Department,111,Cash,,,00,Out of Scope,23810,0,Wedding fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,41,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,9524,865,0,,,,,,,,,,,Congratulatory money,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,56,21,0,1,020,Tokyo Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,42640,3876,1,000,Common Department,111,Cash,,,00,Out of Scope,42640,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,134,21,0,1,020,Tokyo Branch,754,Office Supplies,,,Q5,Purchase 10%,31500,2863,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,31500,0,Paper,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,220,20,1,000,Common Department,111,Cash,,,00,Out of Scope,22725,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,3338,303,0,,,,,,,,,,,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,5228,475,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2461,223,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,3373,306,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220303,142,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,8105,736,0,,,,,,,,,,,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220305,42,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,4510,410,1,000,Common Department,111,Cash,,,00,Out of Scope,4510,0,Meal Cost Tonkichi 2 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220305,43,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,7630,693,1,000,Common Department,111,Cash,,,00,Out of Scope,7630,0,Subjects Gokoshi Department Store,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220305,58,21,0,1,020,Tokyo Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,69800,6345,1,000,Common Department,111,Cash,,,00,Out of Scope,69800,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220305,84,21,0,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,1108504,0,1,000,Common Department,152,Accounts Receivable,22,"Watanabe Industries Co., Ltd.",00,Out of Scope,1108504,0,"March 5th Slip No. 458 Watanabe Industries Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20220305,84,21,0,1,050,Kyushu Sales Office,741,Payment Fees,,,Q5,Purchase 10%,472,42,1,000,Common Department,152,Accounts Receivable,22,"Watanabe Industries Co., Ltd.",00,Out of Scope,472,0,"March 5th Slip No. 458 Watanabe Industries Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
