JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
2171,,,,,,65,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2171,1,,,,,,,,,,家賃支払,747,地代家賃,,,,1260000,114545,Q5,仕入10%,131,普通預金,,,,1260000,0,00,対象外,,,,,,
2171,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2171,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2171,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2172,,,,,,66,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2172,1,,,,,,,,,,家賃支払,747,地代家賃,,,,840000,76363,Q5,仕入10%,131,普通預金,,,,840000,0,00,対象外,,,,,,
2172,1,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
2172,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2172,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2173,,,,,,73,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2173,1,,,,,,,,,,新年会会費2名,733,交際接待費,,,,16000,1454,Q5,仕入10%,111,現金,,,,16000,0,00,対象外,,,,,,
2173,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2173,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2174,,,,,,76,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2174,1,,,,,,,,,,社員食事代,724,福利厚生費,,,,28910,2628,Q5,仕入10%,322,未払金,,,,28910,0,00,対象外,,,,,,
2174,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2174,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2175,,,,,,94,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2175,1,,,,,,,,,,お茶代他,791,雑費,,,,2036,185,Q5,仕入10%,111,現金,,,,2036,0,00,対象外,,,,,,
2175,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2175,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2176,,,,,,129,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2176,1,,,,,,,,,,家賃支払い,747,地代家賃,,,,399000,36272,Q5,仕入10%,131,普通預金,,,,399000,0,00,対象外,,,,,,
2176,1,,,,1,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
2176,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2176,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2177,,,,,,147,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2177,1,,,,,,,,,,ガソリン代,740,車両費,,,,6578,598,Q5,仕入10%,322,未払金,,,,6578,0,00,対象外,,,,,,
2177,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2177,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2178,,,,,,167,2022-01-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2178,1,,,,,,,,,,家賃支払い,747,地代家賃,,,,630000,57272,Q5,仕入10%,131,普通預金,,,,630000,0,00,対象外,,,,,,
2178,1,,,,1,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
2178,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2178,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2178,2,,,,,,,,,,電話代,727,通信費,,,,121564,11051,Q5,仕入10%,131,普通預金,,,,121564,0,00,対象外,,,,,,
2178,2,,,,1,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
2178,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2178,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2179,,,,,,9,2022-01-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2179,1,,,,,,,,,,新年会会費 たかだ,733,交際接待費,,,,7000,636,Q5,仕入10%,111,現金,,,,7000,0,00,対象外,,,,,,
2179,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2179,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2180,,,,,,43,2022-01-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2180,1,,,,,,,,,,コーヒー代3名,733,交際接待費,,,,1575,143,Q5,仕入10%,111,現金,,,,1575,0,00,対象外,,,,,,
2180,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2180,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2181,,,,,,57,2022-01-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2181,1,,,,,,,,,,JR代,726,旅費交通費,,,,105670,9606,Q5,仕入10%,111,現金,,,,105670,0,00,対象外,,,,,,
2181,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2181,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2182,,,,,,151,2022-01-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2182,1,,,,,,,,,,飲食代 居酒屋佐助4名,733,交際接待費,,,,18642,1694,Q5,仕入10%,111,現金,,,,18642,0,00,対象外,,,,,,
2182,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2182,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2183,,,,,,153,2022-01-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2183,1,,,,,,,,,,新年会会費2名,733,交際接待費,,,,16000,1454,Q5,仕入10%,111,現金,,,,16000,0,00,対象外,,,,,,
2183,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2183,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2184,,,,,,11,2022-01-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2184,1,,,,,,,,,,ガソリン代,740,車両費,,,,3210,291,Q5,仕入10%,111,現金,,,,3210,0,00,対象外,,,,,,
2184,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2184,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2185,,,,,,17,2022-01-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2185,1,,,,,,,,,,駐車代,740,車両費,,,,286,26,Q5,仕入10%,111,現金,,,,1048,0,00,対象外,,,,,,
2185,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2185,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2185,2,,,,,,,,,,駐車代,740,車両費,,,,762,69,Q5,仕入10%,,,,,,,,,,,,,,,
2185,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2186,,,,,,23,2022-01-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2186,1,,,,,,,,,,旅費,726,旅費交通費,,,,26667,2424,Q5,仕入10%,111,現金,,,,92858,0,00,対象外,,,,,,
2186,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2186,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2186,2,,,,,,,,,,旅費,726,旅費交通費,,,,29524,2684,Q5,仕入10%,,,,,,,,,,,,,,,
2186,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2186,3,,,,,,,,,,旅費,726,旅費交通費,,,,36667,3333,Q5,仕入10%,,,,,,,,,,,,,,,
2186,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2187,,,,,,46,2022-01-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2187,1,,,,,,,,,,ガソリン代,740,車両費,,,,2341,212,Q5,仕入10%,111,現金,,,,11988,0,00,対象外,,,,,,
2187,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2187,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2187,2,,,,,,,,,,ガソリン代,740,車両費,,,,4767,433,Q5,仕入10%,,,,,,,,,,,,,,,
2187,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2187,3,,,,,,,,,,ガソリン代,740,車両費,,,,4880,443,Q5,仕入10%,,,,,,,,,,,,,,,
2187,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,,,,,,51,2022-01-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2188,1,,,,,,,,,,高速代,740,車両費,,,,1505,136,Q5,仕入10%,111,現金,,,,7176,0,00,対象外,,,,,,
2188,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2188,2,,,,,,,,,,高速代,740,車両費,,,,620,56,Q5,仕入10%,,,,,,,,,,,,,,,
2188,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,3,,,,,,,,,,高速代,740,車両費,,,,810,73,Q5,仕入10%,,,,,,,,,,,,,,,
2188,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,4,,,,,,,,,,高速代,740,車両費,,,,1096,99,Q5,仕入10%,,,,,,,,,,,,,,,
2188,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,5,,,,,,,,,,高速代,740,車両費,,,,1096,99,Q5,仕入10%,,,,,,,,,,,,,,,
2188,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,6,,,,,,,,,,高速代,740,車両費,,,,1096,99,Q5,仕入10%,,,,,,,,,,,,,,,
2188,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2188,7,,,,,,,,,,高速代,740,車両費,,,,953,86,Q5,仕入10%,,,,,,,,,,,,,,,
2188,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2189,,,,,,61,2022-01-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2189,1,,,,,,,,,,電話代,727,通信費,,,,121642,11058,Q5,仕入10%,131,普通預金,,,,121642,0,00,対象外,,,,,,
2189,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2189,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2189,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2190,,,,,,4,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2190,1,,,,,,,,,,広告費,732,広告宣伝費,,,,31500,2863,Q5,仕入10%,322,未払金,,,,31500,0,00,対象外,,,,,,
2190,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
2190,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2191,,,,,,58,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2191,1,,,,,,,,,,旅費,726,旅費交通費,,,,86000,7818,Q5,仕入10%,111,現金,,,,86000,0,00,対象外,,,,,,
2191,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2191,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2192,,,,,,81,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2192,1,,,,,,,,,,ＪＲ代,726,旅費交通費,,,,12000,1090,Q5,仕入10%,111,現金,,,,12000,0,00,対象外,,,,,,
2192,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2192,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2193,,,,,,84,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2193,1,,,,,,,,,,1月給与その他 0060 パート･アルバイト,721,雑給,,,,313425,0,00,対象外,111,現金,,,,303937,0,00,対象外,,,,,,
2193,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2193,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2193,2,,,,,,,,,,1月給与その他 0060 パート･アルバイト,,,,,,,,,,326,預り金,,,,860,0,00,対象外,,,,,,
2193,2,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
2193,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2193,3,,,,,,,,,,1月給与その他 0060 パート･アルバイト,,,,,,,,,,326,預り金,,,,8628,0,00,対象外,,,,,,
2193,3,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
2193,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2194,,,,,,95,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2194,1,,,,,,,,,,1月15日伝票No413五越株式会社,131,普通預金,,,,1073941,0,00,対象外,152,売掛金,,,,1073941,0,00,対象外,,,,,,
2194,1,,1,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,,,,,,,,,,
2194,1,,,,1,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
2194,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2194,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2194,2,,,,,,,,,,1月15日伝票No413五越株式会社,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
2194,2,,,,1,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
2194,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2194,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2195,,,,,,96,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2195,1,,,,,,,,,,1月15日伝票No414株式会社 エントリー,131,普通預金,,,,1282903,0,00,対象外,152,売掛金,,,,1282903,0,00,対象外,,,,,,
2195,1,,1,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,,,,,,,,,,
2195,1,,,,1,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
2195,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2195,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2195,2,,,,,,,,,,1月15日伝票No414株式会社 エントリー,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
2195,2,,,,1,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
2195,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
2195,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2196,,,,,,97,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2196,1,,,,,,,,,,1月15日伝票No415タワー株式会社,131,普通預金,,,,1279073,0,00,対象外,152,売掛金,,,,1279073,0,00,対象外,,,,,,
2196,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
2196,1,,,,1,,,,,,,,,,,,,,,,,,8,ﾀﾜｰ㈱,sub-account,,,,,,,,,,
2196,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2196,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2196,2,,,,,,,,,,1月15日伝票No415タワー株式会社,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
2196,2,,,,1,,,,,,,,,,,,,,,,,,8,ﾀﾜｰ㈱,sub-account,,,,,,,,,,
2196,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2196,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2197,,,,,,98,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2197,1,,,,,,,,,,1月15日伝票No416高橋物産株式会社,131,普通預金,,,,1413793,0,00,対象外,152,売掛金,,,,1413793,0,00,対象外,,,,,,
2197,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
2197,1,,,,1,,,,,,,,,,,,,,,,,,9,高橋物産㈱,sub-account,,,,,,,,,,
2197,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2197,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2197,2,,,,,,,,,,1月15日伝票No416高橋物産株式会社,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
2197,2,,,,1,,,,,,,,,,,,,,,,,,9,高橋物産㈱,sub-account,,,,,,,,,,
2197,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2197,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2198,,,,,,99,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2198,1,,,,,,,,,,1月15日伝票No417阿部商事株式会社,131,普通預金,,,,1205478,0,00,対象外,152,売掛金,,,,1205478,0,00,対象外,,,,,,
2198,1,,1,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
2198,1,,,,1,,,,,,,,,,,,,,,,,,13,阿部商事㈱,sub-account,,,,,,,,,,
2198,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2198,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2199,,,,,,100,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1,,,,,,,,,,1月15日伝票No418株式会社 久城商事,131,普通預金,,,,1959070,0,00,対象外,152,売掛金,,,,1959070,0,00,対象外,,,,,,
2199,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
2199,1,,,,1,,,,,,,,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,
2199,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2199,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2199,2,,,,,,,,,,1月15日伝票No418株式会社 久城商事,741,支払手数料,,,,315,28,Q5,仕入10%,152,売掛金,,,,315,0,00,対象外,,,,,,
2199,2,,,,1,,,,,,,,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,
2199,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2199,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2200,,,,,,101,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1,,,,,,,,,,1月15日伝票No320株式会社 Y2,312,買掛金,,,,7285614,0,00,対象外,131,普通預金,,,,7285614,0,00,対象外,,,,,,
2200,1,,1,,,,,,,,,,,1,㈱Y2,sub-account,,,,,,,,,,,,,,,,,,,
2200,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
2200,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
2200,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2201,,,,,,103,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2201,1,,,,,,,,,,コーヒー代2名,733,交際接待費,,,,1260,114,Q5,仕入10%,111,現金,,,,1260,0,00,対象外,,,,,,
2201,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2201,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2202,,,,,,109,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2202,1,,,,,,,,,,ガソリン代,740,車両費,,,,50400,4581,Q5,仕入10%,322,未払金,,,,50400,0,00,対象外,,,,,,
2202,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2202,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2203,,,,,,130,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1,,,,,,,,,,会費,742,諸会費,,,,24000,0,00,対象外,131,普通預金,,,,24000,0,00,対象外,,,,,,
2203,1,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
2203,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2203,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2204,,,,,,156,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2204,1,,,,,,,,,,出張旅費,726,旅費交通費,,,,7700,700,Q5,仕入10%,111,現金,,,,7700,0,00,対象外,,,,,,
2204,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2204,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2205,,,,,,165,2022-01-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1,,,,,,,,,,電池代他,791,雑費,,,,1007,91,Q5,仕入10%,111,現金,,,,1007,0,00,対象外,,,,,,
2205,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2205,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2206,,,,,,73,2022-01-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1,,,,,,,,,,ゴルフプレー代2名,733,交際接待費,,,,28000,2545,Q5,仕入10%,111,現金,,,,28000,0,00,対象外,,,,,,
2206,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2206,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2207,,,,,,74,2022-01-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1,,,,,,,,,,新年会会費,733,交際接待費,,,,10000,909,Q5,仕入10%,111,現金,,,,10000,0,00,対象外,,,,,,
2207,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2207,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2208,,,,,,117,2022-01-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2208,1,,,,,,,,,,会費,742,諸会費,,,,20000,0,00,対象外,111,現金,,,,20000,0,00,対象外,,,,,,
2208,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2208,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2209,,,,,,136,2022-01-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1,,,,,,,,,,ダスキン代,791,雑費,,,,16500,1500,Q5,仕入10%,111,現金,,,,16500,0,00,対象外,,,,,,
2209,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2209,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2210,,,,,,157,2022-01-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1,,,,,,,,,,航空券代,726,旅費交通費,,,,38700,3518,Q5,仕入10%,131,普通預金,,,,38700,0,00,対象外,,,,,,
2210,1,,,,1,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
2210,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
2210,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2211,,,,,,47,2022-01-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1,,,,,,,,,,ガソリン代,740,車両費,,,,2540,230,Q5,仕入10%,111,現金,,,,2540,0,00,対象外,,,,,,
2211,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2211,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2212,,,,,,52,2022-01-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2212,1,,,,,,,,,,高速代,740,車両費,,,,1096,99,Q5,仕入10%,111,現金,,,,3621,0,00,対象外,,,,,,
2212,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2212,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2212,2,,,,,,,,,,高速代,740,車両費,,,,1096,99,Q5,仕入10%,,,,,,,,,,,,,,,
2212,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2212,3,,,,,,,,,,高速代,740,車両費,,,,1429,129,Q5,仕入10%,,,,,,,,,,,,,,,
2212,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
2213,,,,,,104,2022-01-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2213,1,,,,,,,,,,手土産代 阿部商店,733,交際接待費,,,,2100,190,Q5,仕入10%,111,現金,,,,2100,0,00,対象外,,,,,,
2213,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
2213,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
2214,,,,,,68,2022-01-18,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
