sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
3963,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Property Plant Equipment,22,Accounting Period,BS03y,/PE02a/BS03y,$.PPE Change.Accounting Period,PpeChng.AccntPer,,
3964,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Property Plant Equipment,22,Accounting Period,BS03y_01,/PE02a/BS03y_01,$.PPE Change.Accounting Period.Fiscal Year,PpeChng.AccntPer.FiscYr,,
3965,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Property Plant Equipment,22,Accounting Period,BS03y_02,/PE02a/BS03y_02,$.PPE Change.Accounting Period.ID,PpeChng.AccntPer.Id,,
3966,2,R,,PPE Master,,0..1,,"A central repository that comprehensively catalogs each item of property, plant, and equipment (PPE).",Property Plant Equipment,138,PPE Master,PE06d,/PE02a/PE06d,$.PPE Change.PPE Master,PpeChng.PpeMastr,,
3967,3,A,REF,ID,Identifier,1..1,Identifier Long,"The reference identifier assigned to each property, plant, and equipment (PPE) item.",Property Plant Equipment,138,PPE Master,PE06d_01,/PE02a/PE06d_01,$.PPE Change.PPE Master.ID,PpeChng.PpeMastr.Id,,
3968,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Property Plant Equipment,0,Activities,GE08a1,/PE02a/GE08a1,$.PPE Change.Activities,PpeChng.Acts,,
3969,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Approved) Activity,GE09dk,/PE02a/GE09dk,$.PPE Change.Activities.(Approved) Activity,PpeChng.Acts.ApprvAct,,
3970,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Approved) Activity,GE09dk_01,/PE02a/GE09dk_01,$.PPE Change.Activities.(Approved) Activity.Date,PpeChng.Acts.ApprvAct.Dt,,
3971,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Approved) Activity,GE09dk_02,/PE02a/GE09dk_02,$.PPE Change.Activities.(Approved) Activity.Time,PpeChng.Acts.ApprvAct.Tm,,
3972,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dl,/PE02a/GE18dl,$.PPE Change.Activities.(Approved) Activity.User,PpeChng.Acts.ApprvAct.Usr,,
3973,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dl_01,/PE02a/GE18dl_01,$.PPE Change.Activities.(Approved) Activity.User.ID,PpeChng.Acts.ApprvAct.Usr.Id,,
3974,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Created) Activity,GE09dl,/PE02a/GE09dl,$.PPE Change.Activities.(Created) Activity,PpeChng.Acts.CrtdAct,,
3975,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Created) Activity,GE09dl_01,/PE02a/GE09dl_01,$.PPE Change.Activities.(Created) Activity.Date,PpeChng.Acts.CrtdAct.Dt,,
3976,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Created) Activity,GE09dl_02,/PE02a/GE09dl_02,$.PPE Change.Activities.(Created) Activity.Time,PpeChng.Acts.CrtdAct.Tm,,
3977,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dm,/PE02a/GE18dm,$.PPE Change.Activities.(Created) Activity.User,PpeChng.Acts.CrtdAct.Usr,,
3978,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dm_01,/PE02a/GE18dm_01,$.PPE Change.Activities.(Created) Activity.User.ID,PpeChng.Acts.CrtdAct.Usr.Id,,
3979,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Last Modified) Activity,GE09dm,/PE02a/GE09dm,$.PPE Change.Activities.(Last Modified) Activity,PpeChng.Acts.LastMdfdAct,,
3980,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Last Modified) Activity,GE09dm_01,/PE02a/GE09dm_01,$.PPE Change.Activities.(Last Modified) Activity.Date,PpeChng.Acts.LastMdfdAct.Dt,,
3981,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Last Modified) Activity,GE09dm_02,/PE02a/GE09dm_02,$.PPE Change.Activities.(Last Modified) Activity.Time,PpeChng.Acts.LastMdfdAct.Tm,,
3982,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dn,/PE02a/GE18dn,$.PPE Change.Activities.(Last Modified) Activity.User,PpeChng.Acts.LastMdfdAct.Usr,,
3983,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dn_01,/PE02a/GE18dn_01,$.PPE Change.Activities.(Last Modified) Activity.User.ID,PpeChng.Acts.LastMdfdAct.Usr.Id,,
3984,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Posted) Activity,GE09dn,/PE02a/GE09dn,$.PPE Change.Activities.(Posted) Activity,PpeChng.Acts.PstdAct,,
3985,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Posted) Activity,GE09dn_01,/PE02a/GE09dn_01,$.PPE Change.Activities.(Posted) Activity.Date,PpeChng.Acts.PstdAct.Dt,,
3986,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Posted) Activity,GE09dn_02,/PE02a/GE09dn_02,$.PPE Change.Activities.(Posted) Activity.Time,PpeChng.Acts.PstdAct.Tm,,
3987,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18do,/PE02a/GE18do,$.PPE Change.Activities.(Posted) Activity.User,PpeChng.Acts.PstdAct.Usr,,
3988,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18do_01,/PE02a/GE18do_01,$.PPE Change.Activities.(Posted) Activity.User.ID,PpeChng.Acts.PstdAct.Usr.Id,,
3989,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Property Plant Equipment,4,Business Segment,BS04c5,/PE02a/BS04c5,$.PPE Change.Business Segment,PpeChng.BusSg,,
3990,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Property Plant Equipment,4,Business Segment,BS04c5_01,/PE02a/BS04c5/BS04c5_01,$.PPE Change.Business Segment.Code,PpeChng.BusSg.Cd,,
3991,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Property Plant Equipment,4,Business Segment,BS04c5_03,/PE02a/BS04c5/BS04c5_03,$.PPE Change.Business Segment.Segment Reference Level,PpeChng.BusSg.SgRefLevl,,
3992,1,C,,PPE Department Allocation,,,,"A class holds details regarding the allocation of expenses among departments benefiting from using the property, plant, and equipment (PPE), particularly depreciation expenses.",Property Plant Equipment,146,PPE Department Allocation,PE03a,/PE03a,$.PPE Department Allocation,PpeDepAlloc,,
3993,2,A,,Depreciation Allocation Proportion,Decimal,0..1,Percent,The percentage representing the proportion of depreciation allocated to each department.,Property Plant Equipment,146,PPE Department Allocation,PE03a_01,/PE03a/PE03a_01,$.PPE Department Allocation.Depreciation Allocation Proportion,PpeDepAlloc.DepreAllocProp,,
3994,2,R,,PPE Master,,1..1,,"A central repository that comprehensively catalogs each item of property, plant, and equipment (PPE).",Property Plant Equipment,138,PPE Master,PE06e,/PE03a/PE06e,$.PPE Department Allocation.PPE Master,PpeDepAlloc.PpeMastr,,
3995,3,A,REF,ID,Identifier,1..1,Identifier Long,"The reference identifier assigned to each property, plant, and equipment (PPE) item.",Property Plant Equipment,138,PPE Master,PE06e_01,/PE03a/PE06e_01,$.PPE Department Allocation.PPE Master.ID,PpeDepAlloc.PpeMastr.Id,,
3996,2,R,,(Department) Business Segment,,0..1,,"The reference association to the Department Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Property Plant Equipment,4,(Department) Business Segment,BS04c6,/PE03a/BS04c6,$.PPE Department Allocation.(Department) Business Segment,PpeDepAlloc.DeprtBusSg,,
3997,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Property Plant Equipment,4,(Department) Business Segment,BS04c6_01,/PE03a/BS04c6_01,$.PPE Department Allocation.(Department) Business Segment.Code,PpeDepAlloc.DeprtBusSg.Cd,,
3998,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Property Plant Equipment,4,(Department) Business Segment,BS04c6_03,/PE03a/BS04c6_03,$.PPE Department Allocation.(Department) Business Segment.Segment Reference Level,PpeDepAlloc.DeprtBusSg.SgRefLevl,,
3999,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Property Plant Equipment,4,Business Segment,BS04c7,/PE03a/BS04c7,$.PPE Department Allocation.Business Segment,PpeDepAlloc.BusSg,,
4000,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Property Plant Equipment,4,Business Segment,BS04c7_01,/PE03a/BS04c7/BS04c7_01,$.PPE Department Allocation.Business Segment.Code,PpeDepAlloc.BusSg.Cd,,
4001,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Property Plant Equipment,4,Business Segment,BS04c7_03,/PE03a/BS04c7/BS04c7_03,$.PPE Department Allocation.Business Segment.Segment Reference Level,PpeDepAlloc.BusSg.SgRefLevl,,
4002,1,C,,PPE Depreciation Method,,,,"A class that records the different methods used to depreciate property, plant, and equipment (PPE).",Property Plant Equipment,148,PPE Depreciation Method,PE05a,/PE05a,$.PPE Depreciation Method,PpeDepreMethd,,
4003,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier assigned to different depreciation methods.,Property Plant Equipment,148,PPE Depreciation Method,PE05a_01,/PE05a/PE05a_01,$.PPE Depreciation Method.ID,PpeDepreMethd.Id,,
4004,2,A,,Name,Name,0..1,Name Short,The name or title of the depreciation method.,Property Plant Equipment,148,PPE Depreciation Method,PE05a_02,/PE05a/PE05a_02,$.PPE Depreciation Method.Name,PpeDepreMethd.Nam,,
4005,2,A,,Description,Text,0..1,Text Medium,"Additional description associated with the depreciation method, providing further details or context.",Property Plant Equipment,148,PPE Depreciation Method,PE05a_03,/PE05a/PE05a_03,$.PPE Depreciation Method.Description,PpeDepreMethd.Dscr,,
4006,2,A,,Depreciation Formula,Text,0..1,Text Medium,The fundamental formula utilized to compute depreciation according to the specified method.,Property Plant Equipment,148,PPE Depreciation Method,PE05a_04,/PE05a/PE05a_04,$.PPE Depreciation Method.Depreciation Formula,PpeDepreMethd.DepreFrml,,
4007,1,C,,PPE Depreciation,,,,"A class contains information about the depreciation of property, plant and equipment (PPE) during a specified period.",Property Plant Equipment,150,PPE Depreciation,PE04a,/PE04a,$.PPE Depreciation,PpeDepre,,
4008,2,A,,Useful Life,Integer,0..1,INTEGER,"The total useful life of the property, plant, and equipment (PPE) item in months.",Property Plant Equipment,150,PPE Depreciation,PE04a_01,/PE04a/PE04a_01,$.PPE Depreciation.Useful Life,PpeDepre.UsflLf,,
4009,2,A,,Useful Life Remaining,Integer,0..1,INTEGER,"The remaining useful life of the property, plant, and equipment (PPE) item in months as of the report date.",Property Plant Equipment,150,PPE Depreciation,PE04a_02,/PE04a/PE04a_02,$.PPE Depreciation.Useful Life Remaining,PpeDepre.UsflLfRmng,,
4010,2,R,,PPE Master,,1..1,,"A central repository that comprehensively catalogs each item of property, plant, and equipment (PPE).",Property Plant Equipment,138,PPE Master,PE06f,/PE04a/PE06f,$.PPE Depreciation.PPE Master,PpeDepre.PpeMastr,,
4011,3,A,REF,ID,Identifier,1..1,Identifier Long,"The reference identifier assigned to each property, plant, and equipment (PPE) item.",Property Plant Equipment,138,PPE Master,PE06f_01,/PE04a/PE06f_01,$.PPE Depreciation.PPE Master.ID,PpeDepre.PpeMastr.Id,,
4012,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Property Plant Equipment,22,Accounting Period,BS03z,/PE04a/BS03z,$.PPE Depreciation.Accounting Period,PpeDepre.AccntPer,,
4013,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Property Plant Equipment,22,Accounting Period,BS03z_01,/PE04a/BS03z_01,$.PPE Depreciation.Accounting Period.Fiscal Year,PpeDepre.AccntPer.FiscYr,,
4014,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Property Plant Equipment,22,Accounting Period,BS03z_02,/PE04a/BS03z_02,$.PPE Depreciation.Accounting Period.ID,PpeDepre.AccntPer.Id,,
4015,2,R,,(Accumulated Depreciation Account) Ledger Account,,0..1,,"The reference association to the Accumulated Depreciation Account Ledger Account class, which is a class stores information about General Ledger accounts.",Property Plant Equipment,0,(Accumulated Depreciation Account) Ledger Account,GE24cQ,/PE04a/GE24cQ,$.PPE Depreciation.(Accumulated Depreciation Account) Ledger Account,PpeDepre.AccmlDepreAccntLedgrAcnt,,
4016,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Property Plant Equipment,0,(Accumulated Depreciation Account) Ledger Account,GE24cQ_01,/PE04a/GE24cQ_01,$.PPE Depreciation.(Accumulated Depreciation Account) Ledger Account.Account Number,PpeDepre.AccmlDepreAccntLedgrAcnt.AcntNr,,
4017,2,R,,(Depreciation Account) Ledger Account,,0..1,,"The reference association to the Depreciation Account Ledger Account class, which is a class stores information about General Ledger accounts.",Property Plant Equipment,0,(Depreciation Account) Ledger Account,GE24cR,/PE04a/GE24cR,$.PPE Depreciation.(Depreciation Account) Ledger Account,PpeDepre.DeprcAccntLedgrAcnt,,
4018,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Property Plant Equipment,0,(Depreciation Account) Ledger Account,GE24cR_01,/PE04a/GE24cR_01,$.PPE Depreciation.(Depreciation Account) Ledger Account.Account Number,PpeDepre.DeprcAccntLedgrAcnt.AcntNr,,
4019,2,R,,PPE Depreciation Method,,0..1,,"The reference association to the PPE Depreciation Method class, which is a class that records the different methods used to depreciate property, plant, and equipment (PPE).",Property Plant Equipment,148,PPE Depreciation Method,PE05b,/PE04a/PE05b,$.PPE Depreciation.PPE Depreciation Method,PpeDepre.PpeDepreMethd,,
4020,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier assigned to different depreciation methods.,Property Plant Equipment,148,PPE Depreciation Method,PE05b_01,/PE04a/PE05b_01,$.PPE Depreciation.PPE Depreciation Method.ID,PpeDepre.PpeDepreMethd.Id,,
4021,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Property Plant Equipment,0,Activities,GE08a2,/PE04a/GE08a2,$.PPE Depreciation.Activities,PpeDepre.Acts,,
4022,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Approved) Activity,GE09do,/PE04a/GE09do,$.PPE Depreciation.Activities.(Approved) Activity,PpeDepre.Acts.ApprvAct,,
4023,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Approved) Activity,GE09do_01,/PE04a/GE09do_01,$.PPE Depreciation.Activities.(Approved) Activity.Date,PpeDepre.Acts.ApprvAct.Dt,,
4024,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Approved) Activity,GE09do_02,/PE04a/GE09do_02,$.PPE Depreciation.Activities.(Approved) Activity.Time,PpeDepre.Acts.ApprvAct.Tm,,
4025,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dp,/PE04a/GE18dp,$.PPE Depreciation.Activities.(Approved) Activity.User,PpeDepre.Acts.ApprvAct.Usr,,
4026,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dp_01,/PE04a/GE18dp_01,$.PPE Depreciation.Activities.(Approved) Activity.User.ID,PpeDepre.Acts.ApprvAct.Usr.Id,,
4027,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Created) Activity,GE09dp,/PE04a/GE09dp,$.PPE Depreciation.Activities.(Created) Activity,PpeDepre.Acts.CrtdAct,,
4028,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Created) Activity,GE09dp_01,/PE04a/GE09dp_01,$.PPE Depreciation.Activities.(Created) Activity.Date,PpeDepre.Acts.CrtdAct.Dt,,
4029,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Created) Activity,GE09dp_02,/PE04a/GE09dp_02,$.PPE Depreciation.Activities.(Created) Activity.Time,PpeDepre.Acts.CrtdAct.Tm,,
4030,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dq,/PE04a/GE18dq,$.PPE Depreciation.Activities.(Created) Activity.User,PpeDepre.Acts.CrtdAct.Usr,,
4031,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dq_01,/PE04a/GE18dq_01,$.PPE Depreciation.Activities.(Created) Activity.User.ID,PpeDepre.Acts.CrtdAct.Usr.Id,,
4032,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Last Modified) Activity,GE09dq,/PE04a/GE09dq,$.PPE Depreciation.Activities.(Last Modified) Activity,PpeDepre.Acts.LastMdfdAct,,
4033,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Last Modified) Activity,GE09dq_01,/PE04a/GE09dq_01,$.PPE Depreciation.Activities.(Last Modified) Activity.Date,PpeDepre.Acts.LastMdfdAct.Dt,,
4034,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Last Modified) Activity,GE09dq_02,/PE04a/GE09dq_02,$.PPE Depreciation.Activities.(Last Modified) Activity.Time,PpeDepre.Acts.LastMdfdAct.Tm,,
4035,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18dr,/PE04a/GE18dr,$.PPE Depreciation.Activities.(Last Modified) Activity.User,PpeDepre.Acts.LastMdfdAct.Usr,,
4036,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18dr_01,/PE04a/GE18dr_01,$.PPE Depreciation.Activities.(Last Modified) Activity.User.ID,PpeDepre.Acts.LastMdfdAct.Usr.Id,,
4037,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Property Plant Equipment,0,(Posted) Activity,GE09dr,/PE04a/GE09dr,$.PPE Depreciation.Activities.(Posted) Activity,PpeDepre.Acts.PstdAct,,
4038,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Property Plant Equipment,0,(Posted) Activity,GE09dr_01,/PE04a/GE09dr_01,$.PPE Depreciation.Activities.(Posted) Activity.Date,PpeDepre.Acts.PstdAct.Dt,,
4039,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Property Plant Equipment,0,(Posted) Activity,GE09dr_02,/PE04a/GE09dr_02,$.PPE Depreciation.Activities.(Posted) Activity.Time,PpeDepre.Acts.PstdAct.Tm,,
4040,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Property Plant Equipment,0,User,GE18ds,/PE04a/GE18ds,$.PPE Depreciation.Activities.(Posted) Activity.User,PpeDepre.Acts.PstdAct.Usr,,
4041,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Property Plant Equipment,0,User,GE18ds_01,/PE04a/GE18ds_01,$.PPE Depreciation.Activities.(Posted) Activity.User.ID,PpeDepre.Acts.PstdAct.Usr.Id,,
4042,2,C,,(Accumulated Depreciation) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Accumulated Depreciation) Amount,GE05fh,/PE04a/GE05fh,$.PPE Depreciation.(Accumulated Depreciation) Amount,PpeDepre.AccmlDeprcAmt,,
4043,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Accumulated Depreciation) Amount,GE05fh_01,/PE04a/GE05fh_01,$.PPE Depreciation.(Accumulated Depreciation) Amount.Value,PpeDepre.AccmlDeprcAmt.Val,,
4044,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fm,/PE04a/BS01fm,$.PPE Depreciation.(Accumulated Depreciation) Amount.Currency,PpeDepre.AccmlDeprcAmt.Cur,,
4045,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fm_01,/PE04a/BS01fm_01,$.PPE Depreciation.(Accumulated Depreciation) Amount.Currency.Code,PpeDepre.AccmlDeprcAmt.Cur.Cd,,
4046,2,C,,(Carrying) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Carrying) Amount,GE05fi,/PE04a/GE05fi,$.PPE Depreciation.(Carrying) Amount,PpeDepre.CarryAmt,,
4047,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Carrying) Amount,GE05fi_01,/PE04a/GE05fi_01,$.PPE Depreciation.(Carrying) Amount.Value,PpeDepre.CarryAmt.Val,,
4048,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fn,/PE04a/BS01fn,$.PPE Depreciation.(Carrying) Amount.Currency,PpeDepre.CarryAmt.Cur,,
4049,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fn_01,/PE04a/BS01fn_01,$.PPE Depreciation.(Carrying) Amount.Currency.Code,PpeDepre.CarryAmt.Cur.Cd,,
4050,2,C,,(Depreciable Basis) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Depreciable Basis) Amount,GE05fj,/PE04a/GE05fj,$.PPE Depreciation.(Depreciable Basis) Amount,PpeDepre.DeprcBassAmt,,
4051,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Depreciable Basis) Amount,GE05fj_01,/PE04a/GE05fj_01,$.PPE Depreciation.(Depreciable Basis) Amount.Value,PpeDepre.DeprcBassAmt.Val,,
4052,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fo,/PE04a/BS01fo,$.PPE Depreciation.(Depreciable Basis) Amount.Currency,PpeDepre.DeprcBassAmt.Cur,,
4053,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fo_01,/PE04a/BS01fo_01,$.PPE Depreciation.(Depreciable Basis) Amount.Currency.Code,PpeDepre.DeprcBassAmt.Cur.Cd,,
4054,2,C,,(Depreciation) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Depreciation) Amount,GE05fk,/PE04a/GE05fk,$.PPE Depreciation.(Depreciation) Amount,PpeDepre.DeprcAmt,,
4055,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Depreciation) Amount,GE05fk_01,/PE04a/GE05fk_01,$.PPE Depreciation.(Depreciation) Amount.Value,PpeDepre.DeprcAmt.Val,,
4056,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fp,/PE04a/BS01fp,$.PPE Depreciation.(Depreciation) Amount.Currency,PpeDepre.DeprcAmt.Cur,,
4057,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fp_01,/PE04a/BS01fp_01,$.PPE Depreciation.(Depreciation) Amount.Currency.Code,PpeDepre.DeprcAmt.Cur.Cd,,
4058,2,C,,(Original Cost) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Original Cost) Amount,GE05fl,/PE04a/GE05fl,$.PPE Depreciation.(Original Cost) Amount,PpeDepre.OrgnlCstAmt,,
4059,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Property Plant Equipment,0,(Original Cost) Amount,GE05fl_01,/PE04a/GE05fl_01,$.PPE Depreciation.(Original Cost) Amount.Value,PpeDepre.OrgnlCstAmt.Val,,
4060,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Property Plant Equipment,30,Currency,BS01fq,/PE04a/BS01fq,$.PPE Depreciation.(Original Cost) Amount.Currency,PpeDepre.OrgnlCstAmt.Cur,,
4061,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Property Plant Equipment,30,Currency,BS01fq_01,/PE04a/BS01fq_01,$.PPE Depreciation.(Original Cost) Amount.Currency.Code,PpeDepre.OrgnlCstAmt.Cur.Cd,,
4062,2,C,,(Residual Value) Amount,,0..1,,A class that specifies a value of money in a given currency.,Property Plant Equipment,0,(Residual Value) Amount,GE05fm,/PE04a/GE05fm,$.PPE Depreciation.(Residual Value) Amount,PpeDepre.ResdlValAmt,,
