sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
3271,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Receivable,4,Business Segment,BS04bH,/AR01a/BS04bH,$.Account Receivable Adjustment.Business Segment,AcntRcvblAdj.BusSg,,
3272,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Accounts Receivable,4,Business Segment,BS04bH_01,/AR01a/BS04bH/BS04bH_01,$.Account Receivable Adjustment.Business Segment.Code,AcntRcvblAdj.BusSg.Cd,,
3273,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Accounts Receivable,4,Business Segment,BS04bH_03,/AR01a/BS04bH/BS04bH_03,$.Account Receivable Adjustment.Business Segment.Segment Reference Level,AcntRcvblAdj.BusSg.SgRefLevl,,
3274,2,C,,Account Receivable Adjustment Line,,0..*,,A class details the impact of financial adjustments on specific line items within an invoice.,Accounts Receivable,69,Account Receivable Adjustment Line,AR02a,/AR01a/AR02a,$.Account Receivable Adjustment.Account Receivable Adjustment Line,AcntRcvblAdj.AcntRcvblAdjLn,,
3275,3,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for the line within an adjustment record.,Accounts Receivable,69,Account Receivable Adjustment Line,AR02a_01,/AR01a/AR02a/AR02a_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.ID,AcntRcvblAdj.AcntRcvblAdjLn.Id,,
3276,3,A,,Number,Char,0..1,Char Short,The number of a line item within an account payable adjustment record,Accounts Receivable,69,Account Receivable Adjustment Line,AR02a_02,/AR01a/AR02a/AR02a_02,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Number,AcntRcvblAdj.AcntRcvblAdjLn.Nr,,
3277,3,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Receivable,52,General Ledger Journal Entry Line,GL03e,/AR01a/AR02a/GL03e,$.Account Receivable Adjustment.Account Receivable Adjustment Line.General Ledger Journal Entry Line,AcntRcvblAdj.AcntRcvblAdjLn.GenrLedgrJrnEntryLn,,
3278,4,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Receivable,52,General Ledger Journal Entry Line,GL03e_01,/AR01a/AR02a/GL03e_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.General Ledger Journal Entry Line.Journal ID,AcntRcvblAdj.AcntRcvblAdjLn.GenrLedgrJrnEntryLn.JrnId,,
3279,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Credit) Ledger Account,BS16al,/AR01a/AR02a/BS16al,$.Account Receivable Adjustment.Account Receivable Adjustment Line.(Credit) Ledger Account,AcntRcvblAdj.AcntRcvblAdjLn.CrdtLedgrAcnt,,
3280,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Credit) Ledger Account,BS16al_01,/AR01a/AR02a/BS16al_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.(Credit) Ledger Account.Account Number,AcntRcvblAdj.AcntRcvblAdjLn.CrdtLedgrAcnt.AcntNr,,
3281,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Debit) Ledger Account,BS16am,/AR01a/AR02a/BS16am,$.Account Receivable Adjustment.Account Receivable Adjustment Line.(Debit) Ledger Account,AcntRcvblAdj.AcntRcvblAdjLn.DebtLedgrAcnt,,
3282,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Debit) Ledger Account,BS16am_01,/AR01a/AR02a/BS16am_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.(Debit) Ledger Account.Account Number,AcntRcvblAdj.AcntRcvblAdjLn.DebtLedgrAcnt.AcntNr,,
3283,3,R,,Sales Invoice,,0..1,,"The reference association to the Sales Invoice class, which is a class representing a document that details charges for goods or services delivered to a customer within a specified period.",Accounts Receivable,80,Sales Invoice,SL03q,/AR01a/AR02a/SL03q,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Sales Invoice,AcntRcvblAdj.AcntRcvblAdjLn.SalInvoi,,
3284,3,R,,Sales Invoice Line,,0..1,,"The reference association to the Sales Invoice Line class, which is a class representing detailed charges for individual goods or services delivered as listed on a sales invoice.",Accounts Receivable,82,Sales Invoice Line,SL04e,/AR01a/AR02a/SL04e,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Sales Invoice Line,AcntRcvblAdj.AcntRcvblAdjLn.SalInvoiLn,,
3285,3,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Receivable,0,Amounts,GE06m,/AR01a/AR02a/GE06m,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts,AcntRcvblAdj.AcntRcvblAdjLn.Amnts,,
3286,4,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Functional) Amount,GE05eT,/AR01a/AR02a/GE05eT,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Functional) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.FnctnAmt,,
3287,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Functional) Amount,GE05eT_01,/AR01a/AR02a/GE05eT_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Functional) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.FnctnAmt.Val,,
3288,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06e1,/AR01a/AR02a/BS06e1,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Functional) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.FnctnAmt.Cur,,
3289,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06e1_01,/AR01a/AR02a/BS06e1_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Functional) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.FnctnAmt.Cur.Cd,,
3290,4,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05eU,/AR01a/AR02a/GE05eU,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Local) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.LclAmt,,
3291,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05eU_01,/AR01a/AR02a/GE05eU_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Local) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.LclAmt.Val,,
3292,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06e2,/AR01a/AR02a/BS06e2,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Local) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.LclAmt.Cur,,
3293,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06e2_01,/AR01a/AR02a/BS06e2_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Local) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.LclAmt.Cur.Cd,,
3294,4,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Reporting) Amount,GE05eV,/AR01a/AR02a/GE05eV,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Reporting) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.ReprtAmt,,
3295,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Reporting) Amount,GE05eV_01,/AR01a/AR02a/GE05eV_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Reporting) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.ReprtAmt.Val,,
3296,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06e3,/AR01a/AR02a/BS06e3,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Reporting) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.ReprtAmt.Cur,,
3297,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06e3_01,/AR01a/AR02a/BS06e3_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Reporting) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.ReprtAmt.Cur.Cd,,
3298,4,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05eW,/AR01a/AR02a/GE05eW,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Transaction) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.TrnscAmt,,
3299,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05eW_01,/AR01a/AR02a/GE05eW_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Transaction) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.TrnscAmt.Val,,
3300,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06e4,/AR01a/AR02a/BS06e4,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Transaction) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.TrnscAmt.Cur,,
3301,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06e4_01,/AR01a/AR02a/BS06e4_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Amounts.(Transaction) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Amnts.TrnscAmt.Cur.Cd,,
3302,3,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Receivable,4,Business Segment,BS04bI,/AR01a/AR02a/BS04bI,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Business Segment,AcntRcvblAdj.AcntRcvblAdjLn.BusSg,,
3303,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Accounts Receivable,4,Business Segment,BS04bI_01,/AR01a/AR02a/BS04bI/BS04bI_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Business Segment.Code,AcntRcvblAdj.AcntRcvblAdjLn.BusSg.Cd,,
3304,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Accounts Receivable,4,Business Segment,BS04bI_03,/AR01a/AR02a/BS04bI/BS04bI_03,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Business Segment.Segment Reference Level,AcntRcvblAdj.AcntRcvblAdjLn.BusSg.SgRefLevl,,
3305,3,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Accounts Receivable,0,Tax,GE16i,/AR01a/AR02a/GE16i,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax,AcntRcvblAdj.AcntRcvblAdjLn.Tx,,
3306,4,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Credit) Ledger Account,BS16an,/AR01a/AR02a/GE16i/BS16an,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Credit) Ledger Account,AcntRcvblAdj.AcntRcvblAdjLn.Tx.CrdtLedgrAcnt,,
3307,5,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Credit) Ledger Account,BS16an_01,/AR01a/AR02a/GE16i/BS16an_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Credit) Ledger Account.Account Number,AcntRcvblAdj.AcntRcvblAdjLn.Tx.CrdtLedgrAcnt.AcntNr,,
3308,4,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Debit) Ledger Account,BS16ao,/AR01a/AR02a/GE16i/BS16ao,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Debit) Ledger Account,AcntRcvblAdj.AcntRcvblAdjLn.Tx.DebtLedgrAcnt,,
3309,5,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Debit) Ledger Account,BS16ao_01,/AR01a/AR02a/GE16i/BS16ao_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Debit) Ledger Account.Account Number,AcntRcvblAdj.AcntRcvblAdjLn.Tx.DebtLedgrAcnt.AcntNr,,
3310,4,R,,Tax Type,,0..1,,"The reference association to the Tax Type class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Accounts Receivable,42,Tax Type,BS28j,/AR01a/AR02a/GE16i/BS28j,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.Tax Type,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TxTyp,,
3311,5,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Accounts Receivable,42,Tax Type,BS28j_01,/AR01a/AR02a/GE16i/BS28j_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.Tax Type.Code,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TxTyp.Cd,,
3312,4,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05eX,/AR01a/AR02a/GE16i/GE05eX,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Local) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Tx.LclAmt,,
3313,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05eX_01,/AR01a/AR02a/GE16i/GE05eX_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Local) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Tx.LclAmt.Val,,
3314,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06e5,/AR01a/AR02a/GE16i/BS06e5,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Local) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Tx.LclAmt.Cur,,
3315,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06e5_01,/AR01a/AR02a/GE16i/BS06e5_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Local) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Tx.LclAmt.Cur.Cd,,
3316,4,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05eY,/AR01a/AR02a/GE16i/GE05eY,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Transaction) Amount,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TrnscAmt,,
3317,5,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05eY_01,/AR01a/AR02a/GE16i/GE05eY_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Transaction) Amount.Value,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TrnscAmt.Val,,
3318,5,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06f6,/AR01a/AR02a/GE16i/BS06f6,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Transaction) Amount.Currency,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TrnscAmt.Cur,,
3319,6,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06f6_01,/AR01a/AR02a/GE16i/BS06f6_01,$.Account Receivable Adjustment.Account Receivable Adjustment Line.Tax.(Transaction) Amount.Currency.Code,AcntRcvblAdj.AcntRcvblAdjLn.Tx.TrnscAmt.Cur.Cd,,
3320,2,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Accounts Receivable,0,Tax,GE16j,/AR01a/GE16j,$.Account Receivable Adjustment.Tax,AcntRcvblAdj.Tx,,
3321,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Credit) Ledger Account,BS16ap,/AR01a/GE16j/BS16ap,$.Account Receivable Adjustment.Tax.(Credit) Ledger Account,AcntRcvblAdj.Tx.CrdtLedgrAcnt,,
3322,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Credit) Ledger Account,BS16ap_01,/AR01a/GE16j/BS16ap_01,$.Account Receivable Adjustment.Tax.(Credit) Ledger Account.Account Number,AcntRcvblAdj.Tx.CrdtLedgrAcnt.AcntNr,,
3323,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Debit) Ledger Account,BS16bq,/AR01a/GE16j/BS16bq,$.Account Receivable Adjustment.Tax.(Debit) Ledger Account,AcntRcvblAdj.Tx.DebtLedgrAcnt,,
3324,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Debit) Ledger Account,BS16bq_01,/AR01a/GE16j/BS16bq_01,$.Account Receivable Adjustment.Tax.(Debit) Ledger Account.Account Number,AcntRcvblAdj.Tx.DebtLedgrAcnt.AcntNr,,
3325,3,R,,Tax Type,,0..1,,"The reference association to the Tax Type class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Accounts Receivable,42,Tax Type,BS28k,/AR01a/GE16j/BS28k,$.Account Receivable Adjustment.Tax.Tax Type,AcntRcvblAdj.Tx.TxTyp,,
3326,4,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Accounts Receivable,42,Tax Type,BS28k_01,/AR01a/GE16j/BS28k_01,$.Account Receivable Adjustment.Tax.Tax Type.Code,AcntRcvblAdj.Tx.TxTyp.Cd,,
3327,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05eZ,/AR01a/GE16j/GE05eZ,$.Account Receivable Adjustment.Tax.(Local) Amount,AcntRcvblAdj.Tx.LclAmt,,
3328,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05eZ_01,/AR01a/GE16j/GE05eZ_01,$.Account Receivable Adjustment.Tax.(Local) Amount.Value,AcntRcvblAdj.Tx.LclAmt.Val,,
3329,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06f7,/AR01a/GE16j/BS06f7,$.Account Receivable Adjustment.Tax.(Local) Amount.Currency,AcntRcvblAdj.Tx.LclAmt.Cur,,
3330,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06f7_01,/AR01a/GE16j/BS06f7_01,$.Account Receivable Adjustment.Tax.(Local) Amount.Currency.Code,AcntRcvblAdj.Tx.LclAmt.Cur.Cd,,
3331,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05e0,/AR01a/GE16j/GE05e0,$.Account Receivable Adjustment.Tax.(Transaction) Amount,AcntRcvblAdj.Tx.TrnscAmt,,
3332,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05e0_01,/AR01a/GE16j/GE05e0_01,$.Account Receivable Adjustment.Tax.(Transaction) Amount.Value,AcntRcvblAdj.Tx.TrnscAmt.Val,,
3333,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS06f8,/AR01a/GE16j/BS06f8,$.Account Receivable Adjustment.Tax.(Transaction) Amount.Currency,AcntRcvblAdj.Tx.TrnscAmt.Cur,,
3334,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS06f8_01,/AR01a/GE16j/BS06f8_01,$.Account Receivable Adjustment.Tax.(Transaction) Amount.Currency.Code,AcntRcvblAdj.Tx.TrnscAmt.Cur.Cd,,
3335,1,C,,Sales Contract,,,,"A legal agreement between a seller and a buyer related to the sale of goods or services, specifying the obligations and rights of both parties involved in the transaction.",Sales,72,Sales Contract,SL01l,/SL01l,$.Sales Contract,SalContr,,
3336,2,R,,(Sales Organization) Business Segment,,0..1,,"The reference association to the Sales Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,(Sales Organization) Business Segment,BS04bJ,/SL01l/BS04bJ,$.Sales Contract.(Sales Organization) Business Segment,SalContr.SalsOrgnzBusSg,,
3337,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,(Sales Organization) Business Segment,BS04bJ_01,/SL01l/BS04bJ_01,$.Sales Contract.(Sales Organization) Business Segment.Code,SalContr.SalsOrgnzBusSg.Cd,,
3338,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,(Sales Organization) Business Segment,BS04bJ_03,/SL01l/BS04bJ_03,$.Sales Contract.(Sales Organization) Business Segment.Segment Reference Level,SalContr.SalsOrgnzBusSg.SgRefLevl,,
3339,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Sales,14,Customer,BS07j,/SL01l/BS07j,$.Sales Contract.Customer,SalContr.Cust,,
3340,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Sales,14,Customer,BS07j_01,/SL01l/BS07j_01,$.Sales Contract.Customer.Account ID,SalContr.Cust.AcntId,,
3341,2,R,,(Salesperson) Employee,,0..1,,"The reference association to the Salesperson Employee class, which is a class that holds individual employee details within a specific accounting entity.",Sales,8,(Salesperson) Employee,BS14e,/SL01l/BS14e,$.Sales Contract.(Salesperson) Employee,SalContr.SalspEmp,,
3342,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an employee.,Sales,8,(Salesperson) Employee,BS14e_01,/SL01l/BS14e_01,$.Sales Contract.(Salesperson) Employee.ID,SalContr.SalspEmp.Id,,
3343,2,C,,Sales Contract Line,,0..*,,A class representing the specifics of goods or services agreed upon in a sales contract.,Sales,74,Sales Contract Line,SL02g,/SL01l/SL02g,$.Sales Contract.Sales Contract Line,SalContr.SalContrLn,,
3344,3,R,,(Dispatch Organization) Business Segment,,0..1,,"The reference association to the Dispatch Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,(Dispatch Organization) Business Segment,BS04bK,/SL01l/SL02g/BS04bK,$.Sales Contract.Sales Contract Line.(Dispatch Organization) Business Segment,SalContr.SalContrLn.DsptcOrgnzBusSg,,
3345,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,(Dispatch Organization) Business Segment,BS04bK_01,/SL01l/SL02g/BS04bK_01,$.Sales Contract.Sales Contract Line.(Dispatch Organization) Business Segment.Code,SalContr.SalContrLn.DsptcOrgnzBusSg.Cd,,
3346,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,(Dispatch Organization) Business Segment,BS04bK_03,/SL01l/SL02g/BS04bK_03,$.Sales Contract.Sales Contract Line.(Dispatch Organization) Business Segment.Segment Reference Level,SalContr.SalContrLn.DsptcOrgnzBusSg.SgRefLevl,,
3347,1,C,,Sales Order,,,,A class representing a formal request from a customer for the delivery of goods or services within a specified period.,Sales,76,Sales Order,SL05h,/SL05h,$.Sales Order,SalOrd,,
3348,2,R,,(Sales Organization) Business Segment,,0..1,,"The reference association to the Sales Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,(Sales Organization) Business Segment,BS04bL,/SL05h/BS04bL,$.Sales Order.(Sales Organization) Business Segment,SalOrd.SalsOrgnzBusSg,,
3349,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,(Sales Organization) Business Segment,BS04bL_01,/SL05h/BS04bL_01,$.Sales Order.(Sales Organization) Business Segment.Code,SalOrd.SalsOrgnzBusSg.Cd,,
3350,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,(Sales Organization) Business Segment,BS04bL_03,/SL05h/BS04bL_03,$.Sales Order.(Sales Organization) Business Segment.Segment Reference Level,SalOrd.SalsOrgnzBusSg.SgRefLevl,,
3351,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Sales,14,Customer,BS07k,/SL05h/BS07k,$.Sales Order.Customer,SalOrd.Cust,,
3352,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Sales,14,Customer,BS07k_01,/SL05h/BS07k_01,$.Sales Order.Customer.Account ID,SalOrd.Cust.AcntId,,
3353,2,R,,(Salesperson) Employee,,0..1,,"The reference association to the Salesperson Employee class, which is a class that holds individual employee details within a specific accounting entity.",Sales,8,(Salesperson) Employee,BS14f,/SL05h/BS14f,$.Sales Order.(Salesperson) Employee,SalOrd.SalspEmp,,
