sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
3384,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Approved) Activity,GE03cW_02,/SL05a/GE03cW_02,$.Sales Shipment Made.Activities.(Approved) Activity.Time,SalShpMad.Acts.ApprvAct.Tm,,,
3385,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS17cY,/SL05a/BS17cY,$.Sales Shipment Made.Activities.(Approved) Activity.User,SalShpMad.Acts.ApprvAct.Usr,,,
3386,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS17cY_01,/SL05a/BS17cY_01,$.Sales Shipment Made.Activities.(Approved) Activity.User.ID,SalShpMad.Acts.ApprvAct.Usr.Id,,,
3387,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Created) Activity,GE03cX,/SL05a/GE03cX,$.Sales Shipment Made.Activities.(Created) Activity,SalShpMad.Acts.CrtdAct,,,
3388,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Created) Activity,GE03cX_01,/SL05a/GE03cX_01,$.Sales Shipment Made.Activities.(Created) Activity.Date,SalShpMad.Acts.CrtdAct.Dt,,,
3389,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Created) Activity,GE03cX_02,/SL05a/GE03cX_02,$.Sales Shipment Made.Activities.(Created) Activity.Time,SalShpMad.Acts.CrtdAct.Tm,,,
3390,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS17cZ,/SL05a/BS17cZ,$.Sales Shipment Made.Activities.(Created) Activity.User,SalShpMad.Acts.CrtdAct.Usr,,,
3391,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS17cZ_01,/SL05a/BS17cZ_01,$.Sales Shipment Made.Activities.(Created) Activity.User.ID,SalShpMad.Acts.CrtdAct.Usr.Id,,,
3392,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Last Modified) Activity,GE03cY,/SL05a/GE03cY,$.Sales Shipment Made.Activities.(Last Modified) Activity,SalShpMad.Acts.LastMdfdAct,,,
3393,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Last Modified) Activity,GE03cY_01,/SL05a/GE03cY_01,$.Sales Shipment Made.Activities.(Last Modified) Activity.Date,SalShpMad.Acts.LastMdfdAct.Dt,,,
3394,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Last Modified) Activity,GE03cY_02,/SL05a/GE03cY_02,$.Sales Shipment Made.Activities.(Last Modified) Activity.Time,SalShpMad.Acts.LastMdfdAct.Tm,,,
3395,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS17c0,/SL05a/BS17c0,$.Sales Shipment Made.Activities.(Last Modified) Activity.User,SalShpMad.Acts.LastMdfdAct.Usr,,,
3396,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS17c0_01,/SL05a/BS17c0_01,$.Sales Shipment Made.Activities.(Last Modified) Activity.User.ID,SalShpMad.Acts.LastMdfdAct.Usr.Id,,,
3397,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Sales,0,(Posted) Activity,GE03cZ,/SL05a/GE03cZ,$.Sales Shipment Made.Activities.(Posted) Activity,SalShpMad.Acts.PstdAct,,,
3398,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Sales,0,(Posted) Activity,GE03cZ_01,/SL05a/GE03cZ_01,$.Sales Shipment Made.Activities.(Posted) Activity.Date,SalShpMad.Acts.PstdAct.Dt,,,
3399,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Sales,0,(Posted) Activity,GE03cZ_02,/SL05a/GE03cZ_02,$.Sales Shipment Made.Activities.(Posted) Activity.Time,SalShpMad.Acts.PstdAct.Tm,,,
3400,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Sales,10,User,BS17c1,/SL05a/BS17c1,$.Sales Shipment Made.Activities.(Posted) Activity.User,SalShpMad.Acts.PstdAct.Usr,,,
3401,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Sales,10,User,BS17c1_01,/SL05a/BS17c1_01,$.Sales Shipment Made.Activities.(Posted) Activity.User.ID,SalShpMad.Acts.PstdAct.Usr.Id,,,
3402,2,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Transaction) Amount,GE05eW,/SL05a/GE05eW,$.Sales Shipment Made.(Transaction) Amount,SalShpMad.TrnscAmt,,,
3403,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Transaction) Amount,GE05eW_01,/SL05a/GE05eW_01,$.Sales Shipment Made.(Transaction) Amount.Value,SalShpMad.TrnscAmt.Val,,,
3404,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS02e4,/SL05a/BS02e4,$.Sales Shipment Made.(Transaction) Amount.Currency,SalShpMad.TrnscAmt.Cur,,,
3405,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS02e4_01,/SL05a/BS02e4_01,$.Sales Shipment Made.(Transaction) Amount.Currency.Code,SalShpMad.TrnscAmt.Cur.Cd,,,
3406,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,Business Segment,BS05bO,/SL05a/BS05bO,$.Sales Shipment Made.Business Segment,SalShpMad.BusSg,,,
3407,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,Business Segment,BS05bO_01,/SL05a/BS05bO/BS05bO_01,$.Sales Shipment Made.Business Segment.Code,SalShpMad.BusSg.Cd,,,
3408,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,Business Segment,BS05bO_03,/SL05a/BS05bO/BS05bO_03,$.Sales Shipment Made.Business Segment.Segment Reference Level,SalShpMad.BusSg.SgRefLevl,,,
3409,2,C,,Sales Shipment Made Line,,0..*,,"A class detailing the specifics of each item shipped, including the quantity, unit price, and total amount related to the sale.",Sales,86,Sales Shipment Made Line,SL06a,/SL05a/SL06a,$.Sales Shipment Made.Sales Shipment Made Line,SalShpMad.SalShpMadLn,,,
3410,3,A,PK,ID,Identifier,1..1,Identifier Long,The unique identifier for a line within a shipment document.,Sales,86,Sales Shipment Made Line,SL06a_01,/SL05a/SL06a/SL06a_01,$.Sales Shipment Made.Sales Shipment Made Line.ID,SalShpMad.SalShpMadLn.Id,,,
3411,3,A,,Number,Char,0..1,Char Short,The number for a particular line within a shipping document.,Sales,86,Sales Shipment Made Line,SL06a_02,/SL05a/SL06a/SL06a_02,$.Sales Shipment Made.Sales Shipment Made Line.Number,SalShpMad.SalShpMadLn.Nr,,,
3412,3,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Sales,125,Inventory Product,IV06o,/SL05a/SL06a/IV06o,$.Sales Shipment Made.Sales Shipment Made Line.Inventory Product,SalShpMad.SalShpMadLn.InvPrdct,,,
3413,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Sales,125,Inventory Product,IV06o_01,/SL05a/SL06a/IV06o_01,$.Sales Shipment Made.Sales Shipment Made Line.Inventory Product.ID,SalShpMad.SalShpMadLn.InvPrdct.Id,,,
3414,3,R,,Sales Order Line,,0..1,,"The reference association to the Sales Order Line class, which is a class representing the detailed specifications for goods or services requested in a sales order.",Sales,78,Sales Order Line,SL04d,/SL05a/SL06a/SL04d,$.Sales Shipment Made.Sales Shipment Made Line.Sales Order Line,SalShpMad.SalShpMadLn.SalOrdLn,,,
3415,4,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a line item within an order.,Sales,0,Sales Order Line,SL04d_GE14_01,/SL05a/SL06a/SL04d_GE14_01,$.Sales Shipment Made.Sales Shipment Made Line.Sales Order Line.ID,SalShpMad.SalShpMadLn.SalOrdLn.Id,,,
3416,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Transaction) Amount,GE05eX,/SL05a/SL06a/GE05eX,$.Sales Shipment Made.Sales Shipment Made Line.(Transaction) Amount,SalShpMad.SalShpMadLn.TrnscAmt,,,
3417,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Transaction) Amount,GE05eX_01,/SL05a/SL06a/GE05eX_01,$.Sales Shipment Made.Sales Shipment Made Line.(Transaction) Amount.Value,SalShpMad.SalShpMadLn.TrnscAmt.Val,,,
3418,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS02e5,/SL05a/SL06a/BS02e5,$.Sales Shipment Made.Sales Shipment Made Line.(Transaction) Amount.Currency,SalShpMad.SalShpMadLn.TrnscAmt.Cur,,,
3419,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS02e5_01,/SL05a/SL06a/BS02e5_01,$.Sales Shipment Made.Sales Shipment Made Line.(Transaction) Amount.Currency.Code,SalShpMad.SalShpMadLn.TrnscAmt.Cur.Cd,,,
3420,3,C,,(Unit Price) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Unit Price) Amount,GE05eY,/SL05a/SL06a/GE05eY,$.Sales Shipment Made.Sales Shipment Made Line.(Unit Price) Amount,SalShpMad.SalShpMadLn.UntPrcAmt,,,
3421,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Unit Price) Amount,GE05eY_01,/SL05a/SL06a/GE05eY_01,$.Sales Shipment Made.Sales Shipment Made Line.(Unit Price) Amount.Value,SalShpMad.SalShpMadLn.UntPrcAmt.Val,,,
3422,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS02f6,/SL05a/SL06a/BS02f6,$.Sales Shipment Made.Sales Shipment Made Line.(Unit Price) Amount.Currency,SalShpMad.SalShpMadLn.UntPrcAmt.Cur,,,
3423,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS02f6_01,/SL05a/SL06a/BS02f6_01,$.Sales Shipment Made.Sales Shipment Made Line.(Unit Price) Amount.Currency.Code,SalShpMad.SalShpMadLn.UntPrcAmt.Cur.Cd,,,
3424,3,C,,Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Sales,0,Quantity,GE07a7,/SL05a/SL06a/GE07a7,$.Sales Shipment Made.Sales Shipment Made Line.Quantity,SalShpMad.SalShpMadLn.Qt,,,
3425,4,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Sales,0,Quantity,GE07a7_01,/SL05a/SL06a/GE07a7_01,$.Sales Shipment Made.Sales Shipment Made Line.Quantity.Value,SalShpMad.SalShpMadLn.Qt.Val,,,
3426,4,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Sales,32,Measurement Unit,BS25an,/SL05a/SL06a/BS25an,$.Sales Shipment Made.Sales Shipment Made Line.Quantity.Measurement Unit,SalShpMad.SalShpMadLn.Qt.MeaUnt,,,
3427,5,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Sales,32,Measurement Unit,BS25an_01,/SL05a/SL06a/BS25an_01,$.Sales Shipment Made.Sales Shipment Made Line.Quantity.Measurement Unit.UOM Code,SalShpMad.SalShpMadLn.Qt.MeaUnt.UomCd,,,
3428,3,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,Business Segment,BS05bP,/SL05a/SL06a/BS05bP,$.Sales Shipment Made.Sales Shipment Made Line.Business Segment,SalShpMad.SalShpMadLn.BusSg,,,
3429,4,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,Business Segment,BS05bP_01,/SL05a/SL06a/BS05bP/BS05bP_01,$.Sales Shipment Made.Sales Shipment Made Line.Business Segment.Code,SalShpMad.SalShpMadLn.BusSg.Cd,,,
3430,4,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,Business Segment,BS05bP_03,/SL05a/SL06a/BS05bP/BS05bP_03,$.Sales Shipment Made.Sales Shipment Made Line.Business Segment.Segment Reference Level,SalShpMad.SalShpMadLn.BusSg.SgRefLevl,,,
3431,1,C,,Account Payable Open Account,,,,"A class records the total amount due to suppliers from unresolved payable transactions as of a particular date, summarized at the invoice level.",Accounts Payable,89,Account Payable Open Account,AP04a,/AP04a,$.Account Payable Open Account,AcntPblOpnAcnt,,,
3432,2,A,PK,Transaction ID,Identifier,1..1,Identifier Medium,The unique identifier for a financial transaction.,Accounts Payable,89,Account Payable Open Account,AP04a_01,/AP04a/AP04a_01,$.Account Payable Open Account.Transaction ID,AcntPblOpnAcnt.TrId,,,
3433,2,A,,Transaction Date,Date,0..1,DATE,"The recorded date of a transaction in an open accounts payable account, which is used as the basis for calculating payment due dates.",Accounts Payable,89,Account Payable Open Account,AP04a_02,/AP04a/AP04a_02,$.Account Payable Open Account.Transaction Date,AcntPblOpnAcnt.TrDt,,,
3434,2,A,,Transaction Due Date,Date,0..1,DATE,The date by which payment for a transaction in an open accounts payable account is due.,Accounts Payable,89,Account Payable Open Account,AP04a_03,/AP04a/AP04a_03,$.Account Payable Open Account.Transaction Due Date,AcntPblOpnAcnt.TrDDt,,,
3435,2,A,,Reference Number,Char,0..1,Char Long,The number for a transaction related to an open accounts payable account.,Accounts Payable,89,Account Payable Open Account,AP04a_04,/AP04a/AP04a_04,$.Account Payable Open Account.Reference Number,AcntPblOpnAcnt.RefNr,,,
3436,2,A,,Reference Date,Date,0..1,DATE,The date associated with a transaction related to an open accounts payable account.,Accounts Payable,89,Account Payable Open Account,AP04a_05,/AP04a/AP04a_05,$.Account Payable Open Account.Reference Date,AcntPblOpnAcnt.RefDt,,,
3437,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for the open accounts payable.,Accounts Payable,89,Account Payable Open Account,AP04a_06,/AP04a/AP04a_06,$.Account Payable Open Account.Remark,AcntPblOpnAcnt.Remrk,,,
3438,2,A,,Grouping Code,Char,0..1,Char Long,The code that groups related accounts payable items for organizational or processing activities.,Accounts Payable,89,Account Payable Open Account,AP04a_07,/AP04a/AP04a_07,$.Account Payable Open Account.Grouping Code,AcntPblOpnAcnt.GrpCd,,,
3439,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Payable,22,Accounting Period,BS01t,/AP04a/BS01t,$.Account Payable Open Account.Accounting Period,AcntPblOpnAcnt.AccntPer,,,
3440,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Payable,22,Accounting Period,BS01t_01,/AP04a/BS01t_01,$.Account Payable Open Account.Accounting Period.Fiscal Year,AcntPblOpnAcnt.AccntPer.FiscYr,,,
3441,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Payable,22,Accounting Period,BS01t_02,/AP04a/BS01t_02,$.Account Payable Open Account.Accounting Period.ID,AcntPblOpnAcnt.AccntPer.Id,,,
3442,2,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Payable,52,General Ledger Journal Entry Line,GL03f,/AP04a/GL03f,$.Account Payable Open Account.General Ledger Journal Entry Line,AcntPblOpnAcnt.GenrLedgrJrnEntryLn,,,
3443,3,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Payable,52,General Ledger Journal Entry Line,GL03f_01,/AP04a/GL03f_01,$.Account Payable Open Account.General Ledger Journal Entry Line.Journal ID,AcntPblOpnAcnt.GenrLedgrJrnEntryLn.JrnId,,,
3444,2,R,,Project,,0..1,,"The reference association to the Project class, which is a class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Accounts Payable,36,Project,BS29i,/AP04a/BS29i,$.Account Payable Open Account.Project,AcntPblOpnAcnt.Proj,,,
3445,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a project.,Accounts Payable,36,Project,BS29i_01,/AP04a/BS29i_01,$.Account Payable Open Account.Project.ID,AcntPblOpnAcnt.Proj.Id,,,
3446,2,R,,Purchase Contract,,0..1,,"The reference association to the Purchase Contract class, which is a class representing an agreement with a vendor for the provision of goods or services within a specified period.",Accounts Payable,104,Purchase Contract,PR03c,/AP04a/PR03c,$.Account Payable Open Account.Purchase Contract,AcntPblOpnAcnt.PurContr,,,
3447,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a contract.,Accounts Payable,0,Purchase Contract,PR03c_GE11_01,/AP04a/PR03c_GE11_01,$.Account Payable Open Account.Purchase Contract.ID,AcntPblOpnAcnt.PurContr.Id,,,
3448,2,R,,Purchase Invoice,,0..1,,"The reference association to the Purchase Invoice class, which is a class representing a vendor-issued document that details charges for goods or services provided within a specified period.",Accounts Payable,112,Purchase Invoice,PR09b,/AP04a/PR09b,$.Account Payable Open Account.Purchase Invoice,AcntPblOpnAcnt.PurInvoi,,,
3449,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an invoice.,Accounts Payable,0,Purchase Invoice,PR09b_GE15_01,/AP04a/PR09b_GE15_01,$.Account Payable Open Account.Purchase Invoice.ID,AcntPblOpnAcnt.PurInvoi.Id,,,
3450,2,R,,Supplier,,0..1,,"The reference association to the Supplier class, which is a class containing essential information about suppliers.",Accounts Payable,18,Supplier,BS11m,/AP04a/BS11m,$.Account Payable Open Account.Supplier,AcntPblOpnAcnt.Supl,,,
3451,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a supplier account.,Accounts Payable,18,Supplier,BS11m_01,/AP04a/BS11m_01,$.Account Payable Open Account.Supplier.Account ID,AcntPblOpnAcnt.Supl.AcntId,,,
3452,2,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Payable,0,Amounts,GE06n,/AP04a/GE06n,$.Account Payable Open Account.Amounts,AcntPblOpnAcnt.Amnts,,,
3453,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Functional) Amount,GE05eZ,/AP04a/GE05eZ,$.Account Payable Open Account.Amounts.(Functional) Amount,AcntPblOpnAcnt.Amnts.FnctnAmt,,,
3454,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Functional) Amount,GE05eZ_01,/AP04a/GE05eZ_01,$.Account Payable Open Account.Amounts.(Functional) Amount.Value,AcntPblOpnAcnt.Amnts.FnctnAmt.Val,,,
3455,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02f7,/AP04a/BS02f7,$.Account Payable Open Account.Amounts.(Functional) Amount.Currency,AcntPblOpnAcnt.Amnts.FnctnAmt.Cur,,,
3456,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02f7_01,/AP04a/BS02f7_01,$.Account Payable Open Account.Amounts.(Functional) Amount.Currency.Code,AcntPblOpnAcnt.Amnts.FnctnAmt.Cur.Cd,,,
3457,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Local) Amount,GE05e0,/AP04a/GE05e0,$.Account Payable Open Account.Amounts.(Local) Amount,AcntPblOpnAcnt.Amnts.LclAmt,,,
3458,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Local) Amount,GE05e0_01,/AP04a/GE05e0_01,$.Account Payable Open Account.Amounts.(Local) Amount.Value,AcntPblOpnAcnt.Amnts.LclAmt.Val,,,
3459,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02f8,/AP04a/BS02f8,$.Account Payable Open Account.Amounts.(Local) Amount.Currency,AcntPblOpnAcnt.Amnts.LclAmt.Cur,,,
3460,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02f8_01,/AP04a/BS02f8_01,$.Account Payable Open Account.Amounts.(Local) Amount.Currency.Code,AcntPblOpnAcnt.Amnts.LclAmt.Cur.Cd,,,
3461,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Reporting) Amount,GE05e1,/AP04a/GE05e1,$.Account Payable Open Account.Amounts.(Reporting) Amount,AcntPblOpnAcnt.Amnts.ReprtAmt,,,
3462,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Reporting) Amount,GE05e1_01,/AP04a/GE05e1_01,$.Account Payable Open Account.Amounts.(Reporting) Amount.Value,AcntPblOpnAcnt.Amnts.ReprtAmt.Val,,,
3463,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02f9,/AP04a/BS02f9,$.Account Payable Open Account.Amounts.(Reporting) Amount.Currency,AcntPblOpnAcnt.Amnts.ReprtAmt.Cur,,,
3464,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02f9_01,/AP04a/BS02f9_01,$.Account Payable Open Account.Amounts.(Reporting) Amount.Currency.Code,AcntPblOpnAcnt.Amnts.ReprtAmt.Cur.Cd,,,
3465,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Transaction) Amount,GE05e2,/AP04a/GE05e2,$.Account Payable Open Account.Amounts.(Transaction) Amount,AcntPblOpnAcnt.Amnts.TrnscAmt,,,
3466,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Transaction) Amount,GE05e2_01,/AP04a/GE05e2_01,$.Account Payable Open Account.Amounts.(Transaction) Amount.Value,AcntPblOpnAcnt.Amnts.TrnscAmt.Val,,,
3467,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02fa,/AP04a/BS02fa,$.Account Payable Open Account.Amounts.(Transaction) Amount.Currency,AcntPblOpnAcnt.Amnts.TrnscAmt.Cur,,,
3468,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02fa_01,/AP04a/BS02fa_01,$.Account Payable Open Account.Amounts.(Transaction) Amount.Currency.Code,AcntPblOpnAcnt.Amnts.TrnscAmt.Cur.Cd,,,
3469,2,C,,(Balance) Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Payable,0,(Balance) Amounts,GE06o,/AP04a/GE06o,$.Account Payable Open Account.(Balance) Amounts,AcntPblOpnAcnt.BalncAmnts,,,
3470,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Functional) Amount,GE05e3,/AP04a/GE05e3,$.Account Payable Open Account.(Balance) Amounts.(Functional) Amount,AcntPblOpnAcnt.BalncAmnts.FnctnAmt,,,
3471,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Functional) Amount,GE05e3_01,/AP04a/GE05e3_01,$.Account Payable Open Account.(Balance) Amounts.(Functional) Amount.Value,AcntPblOpnAcnt.BalncAmnts.FnctnAmt.Val,,,
3472,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02fb,/AP04a/BS02fb,$.Account Payable Open Account.(Balance) Amounts.(Functional) Amount.Currency,AcntPblOpnAcnt.BalncAmnts.FnctnAmt.Cur,,,
3473,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02fb_01,/AP04a/BS02fb_01,$.Account Payable Open Account.(Balance) Amounts.(Functional) Amount.Currency.Code,AcntPblOpnAcnt.BalncAmnts.FnctnAmt.Cur.Cd,,,
3474,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Local) Amount,GE05e4,/AP04a/GE05e4,$.Account Payable Open Account.(Balance) Amounts.(Local) Amount,AcntPblOpnAcnt.BalncAmnts.LclAmt,,,
3475,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Local) Amount,GE05e4_01,/AP04a/GE05e4_01,$.Account Payable Open Account.(Balance) Amounts.(Local) Amount.Value,AcntPblOpnAcnt.BalncAmnts.LclAmt.Val,,,
3476,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02fc,/AP04a/BS02fc,$.Account Payable Open Account.(Balance) Amounts.(Local) Amount.Currency,AcntPblOpnAcnt.BalncAmnts.LclAmt.Cur,,,
3477,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Payable,30,Currency,BS02fc_01,/AP04a/BS02fc_01,$.Account Payable Open Account.(Balance) Amounts.(Local) Amount.Currency.Code,AcntPblOpnAcnt.BalncAmnts.LclAmt.Cur.Cd,,,
3478,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Payable,0,(Reporting) Amount,GE05e5,/AP04a/GE05e5,$.Account Payable Open Account.(Balance) Amounts.(Reporting) Amount,AcntPblOpnAcnt.BalncAmnts.ReprtAmt,,,
3479,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Payable,0,(Reporting) Amount,GE05e5_01,/AP04a/GE05e5_01,$.Account Payable Open Account.(Balance) Amounts.(Reporting) Amount.Value,AcntPblOpnAcnt.BalncAmnts.ReprtAmt.Val,,,
3480,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Payable,30,Currency,BS02fd,/AP04a/BS02fd,$.Account Payable Open Account.(Balance) Amounts.(Reporting) Amount.Currency,AcntPblOpnAcnt.BalncAmnts.ReprtAmt.Cur,,,
