version,sequence,UNID,acronym,level,label_local,type,depth,name,multiplicity,definition_local,DEN,definition,code_list,xpath
v2,254,UN01008457,BBIE,5,明細文書ヘッダ譲渡資産合計金額(税込み),field,1,ItemMonetarySummationNetTaxesDocumentTotalAmount,0..1,Σ明細文書明細行譲渡資産金額（税込み）,CIIL_ Trade Settlement_ Monetary Summation. Net Including Taxes_ Line Total. Amount,"A monetary value of the line amount total, including line level allowances, charges, and taxes, being reported in this CIIL trade settlement monetary summation.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/NetIncludingTaxesLineTotalAmount
V4,255,UN01011519,BBIE,5,明細文書ヘッダ総合計金額（税込み）,field,1,DocumentMonetarySummationGrandTotalAmount,0..1,"明細文書ヘッダ総合計金額（税込み）
明細文書ヘッダ譲渡資産合計金額（税抜き）＋明細文書ヘッダ追加請求合計金額ー明細文書ヘッダ返金合計金額＋明細文書ヘッダ消費税合計額",CIIL_ Trade Settlement_ Monetary Summation. Grand Total. Amount,The monetary value of the grand total amount of this CIIL trade settlement monetary summation.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/GrandTotalAmount
v4.1,256,UN01006005,ASBIE,4,明細文書ヘッダ決済／参照文書グループ,dimension,1,dDocumentReferencedReferencedDocument,0..n,明細文書ヘッダ決済の参照文書に関するグループ,CIIL_ Supply Chain_ Trade Settlement. Additional_ Referenced. CI_ Referenced_ Document,An additional Cross Industry (CI) document referenced from this CIIL supply chain trade settlement.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument
v4.1,258,UN01005580,BBIE,5,（明細文書ヘッダ参照）文書ID,field,2,DocumentReferencedDocumentIssuerAssignedID,1..1,この明細文書ヘッダが参照する文書のID,CI_ Referenced_ Document. Issuer Assigned_ Identification. Identifier,The issuer assigned identifier for this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/IssuerAssignedID
v4.3,259,UN01005581,BBIE,5,（明細文書ヘッダ参照）文書URL_ID,field,2,DocumentReferencedDocumentURIID,0..1,この文書が参照する文書が所在するURL_ID,CI_ Referenced_ Document. URI_ Identification. Identifier,The unique Uniform Resource Identifier (URI) for this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/URIID
v4.1,260,UN01005582,BBIE,5,（明細文書ヘッダ参照）文書発行日,field,2,DocumentReferencedDocumentIssueDateTime,0..1,この明細文書ヘッダが参照する文書に記載の発行日付,CI_ Referenced_ Document. Issue. Date Time,The date or date time for the issuance of this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/IssueDateTime
v4.1,261,UN01005586,BBIE,5,（明細文書ヘッダ参照）文書参照タイプコード,field,2,DocumentReferencedDocumentReferenceTypeCode,0..1,この明細文書ヘッダが参照する文書の参照タイプを識別するコード。,CI_ Referenced_ Document. Reference_ Type. Code,The code specifying the reference type of this CI referenced document.,UNCL1153,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/ReferenceTypeCode
v4.1,262,UN01005588,BBIE,5,（明細文書ヘッダ参照）文書履歴ID,field,2,DocumentReferencedDocumentRevisionID,0..1,この明細文書ヘッダの参照文書の変更履歴を管理するID。,CI_ Referenced_ Document. Revision_ Identification. Identifier,The unique identifier for a revision of this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/RevisionID
v4.1,263,UN01006415,BBIE,5,（明細文書ヘッダ参照）文書説明,field,2,DocumentReferencedDocumentInformationText,0..1,この明細文書ヘッダの参照文書の説明,CI_ Referenced_ Document. Information. Text,"Information, expressed as text, for this CI referenced document.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/Information
v4.1,264,UN01009672,BBIE,5,（明細文書ヘッダ参照）文書タイプコード,field,2,DocumentReferencedDocumentTypeCode,0..1,この明細文書ヘッダの参照文書の文書タイプを識別するコード,CI_ Referenced_ Document. Type. Code,The code specifying the type of CI referenced document.,UNCL1001,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/TypeCode
v4.1,265,UN01014899,BBIE,5,（明細文書ヘッダ参照）文書サブタイプコード,field,2,DocumentReferencedDocumentSubtypeCode,0..1,この明細文書ヘッダの参照文書の文書サブタイプを識別するコード,CI_ Referenced_ Document. Subtype. Code,A code specifying a subtype of this CI referenced document.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/SubtypeCode
v4.1,266,UN01006079,ASBIE,4,明細文書ヘッダ決済／会計アカウントグループ,,,,0..1,この明細文書ヘッダの会計アカウントに関するグループ,CIIL_ Supply Chain_ Trade Settlement. Receivable_ Specified. CI_ Trade_ Accounting Account,A receivable Cross Industry (CI) accounting account specified for this CIIL supply chain trade settlement.,,
v4.3,268,UN01005681,BBIE,5,明細文書ヘッダ会計アカウントID,field,1,DocumentReceivableAccountingAccountID,1..1,明細文書ヘッダ会計アカウントのID,CI_ Trade_ Accounting Account. Identification. Identifier,The unique identifier for this CI trade accounting account.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/ID
v4.1,269,UN01005683,BBIE,5,明細文書ヘッダ会計アカウントタイプコード,field,1,DocumentReceivableAccountingAccountTypeCode,0..1,明細文書ヘッダ会計アカウントのタイプコード,CI_ Trade_ Accounting Account. Type. Code,"The code specifying the type of CI trade accounting account, such as general (main), secondary, cost accounting or budget account.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/TypeCode
v4.1,270,UN01005685,BBIE,5,明細文書ヘッダ会計アカウント名,field,1,DocumentReceivableAccountingAccountName,0..1,明細文書ヘッダ会計アカウントの名称,CI_ Trade_ Accounting Account. Name. Text,"The name, expressed as text, of this CI trade accounting account.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/Name
v1,271,UN01009669,ASBIE,3,明細文書ヘッダ／明細行グループ,dimension,1,dTransactionDocumentSubordinateLine,1..n,明細文書ヘッダの明細行に関するグループ。,CIIL_ Supply Chain_ Trade Line Item. Subordinate. CIILB_ Subordinate_ Trade Line Item,A CIILB trade line item subordinate to this supply chain trade line item.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem
v1,273,UN01009648,BBIE,4,明細行ID,field,2,LineID,1..1,この文書の明細行に関する情報を特定するために付与した行ID。明細行をユニークに識別するために付番する場合は文書IDとの複合キーで明細行を特定する。,CIILB_ Subordinate_ Trade Line Item. Identification. Identifier,An identifier for this CIILB subordinate trade line item.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/ID
v4,274,UN01014637,BBIE,4,明細行類型コード,field,2,LineCategoryCode,0..1,"この明細行の取引類型（資産譲渡、返金、追加請求、調整等）を識別するコード。
デフォルトは「資産譲渡」",CIILB_ Subordinate_ Trade Line Item. Category. Code,The code specifying the category of this CIILB subordinate trade line item.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/CategoryCode
v4,275,UN01015599,BBIE,4,明細行回答タイプコード,field,2,LineRequestedResponseTypeCode,1..1,"この文書の明細行に関する回答タイプを特定するコード
デフォルトは「確認」",CIILB_ Subordinate_ Trade Line Item. Requested_ Response Type. Code,The code specifying the type of response requested for this CIILB subordinate trade line item.,UNCL4343,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/RequestedResponseTypeCode
v4.2,276,UN01015533,ASBIE,4,明細行／注釈グループ,dimension,2,dLineNote,0..n,明細行の注釈に関するグループ,CIILB_ Subordinate_ Trade Line Item. Included. CI_ Note,A note included in this CIILB subordinate trade line item.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/IncludedCINote
v4.1,278,UN01005558,BBIE,5,明細行注釈表題,field,3,LineNoteSubjectText,0..1,"明細行の注釈内容の表題を示す。
一部に利用制限あり。標準仕様書３．３．５項参照",CI_ Note. Subject. Text,"The subject, expressed as text, of this CI note.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/IncludedCINote/Subject
v4.1,279,UN01005560,BBIE,5,明細行注釈内容,field,3,LineNoteContentText,0..1,"明細行の注釈表題毎の内容情報を入力するフリースペース。
一部に利用制限あり。標準仕様書３．３．５項参照",CI_ Note. Content. Text,"Content, expressed as text, of this CI note.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/IncludedCINote/Content
v4.1,280,UN01005562,BBIE,5,明細行注釈ID,field,3,LineNoteID,0..1,"明細行注釈の識別ID
共通EDIプロバイダがシリアル番号をセット。標準仕様書３．３．５項参照",CI_ Note. Identification. Identifier,The unique identifier for this CI note.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/IncludedCINote/ID
v1,281,UN01009649,ASBIE,4,明細行／取引契約グループ,,,,1..1,明細行の取引契約に関するグループ,CIILB_ Subordinate_ Trade Line Item. Specified. CIILB_ Supply Chain_ Trade Agreement,The supply chain trade agreement specified for this CIILB subordinate trade line item.,,
v4,283,UN01009656,ASBIE,5,明細行契約／明細行参照文書グループ,,,,0..1,取引契約と明細行参照文書に関するグループ,CIILB_ Supply Chain_ Trade Agreement. Additional_ Referenced. CI_ Referenced_ Document,An additional document referenced in this CIILB supply chain trade agreement.,,
v4,285,UN01005580,BBIE,6,（明細行参照）文書ID,field,2,LineReferencedDocumentIssuerAssignedID,1..1,この明細行が参照する文書に記載の文書ID。,CI_ Referenced_ Document. Issuer Assigned_ Identification. Identifier,The issuer assigned identifier for this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/IssuerAssignedID
v4.3,286,UN01005581,BBIE,6,（明細行参照）文書URL_ID,field,2,LineReferencedDocumentURIID,0..1,この明細行が参照する文書が所在するURL_ID,CI_ Referenced_ Document. URI_ Identification. Identifier,The unique Uniform Resource Identifier (URI) for this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/URIID
v4.3,287,UN01005582,BBIE,6,（明細行参照）文書発行日,field,2,LineReferencedDocumentIssueDateTime,0..1,この明細行が参照する文書に記載の発行日付,CI_ Referenced_ Document. Issue. Date Time,The date or date time for the issuance of this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/IssueDateTime
v4,288,UN01005585,BBIE,6,（明細行参照）文書明細行ID,field,2,SubordinateItemReferencedDocumentDocumentID,1..1,この明細行が参照する文書に記載の文書明細行ID。,CI_ Referenced_ Document. Line. Identifier,The unique identifier of a line in this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/LineID
v4,289,UN01005588,BBIE,6,（明細行参照）文書履歴ID,field,2,LineReferencedDocumentRevisionID,0..1,この明細行が参照する文書の変更履歴を管理するID。,CI_ Referenced_ Document. Revision_ Identification. Identifier,The unique identifier for a revision of this CI referenced document.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/RevisionID
v4.3,290,UN01005589,BBIE,6,（明細行参照）文書名,field,2,LineReferencedDocumentName,0..1,この明細行が参照する文書の名称,CI_ Referenced_ Document. Name. Text,"A name, expressed as text, for this CI referenced document.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/Name
v4.3,291,UN01006415,BBIE,6,（明細行参照）文書情報,field,2,LineReferencedDocumentInformationText,0..1,この明細行が参照する文書に記載の情報,CI_ Referenced_ Document. Information. Text,"Information, expressed as text, for this CI referenced document.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/Information
v4,292,UN01009672,BBIE,6,（明細行参照）文書タイプコード,field,2,LineReferencedDocumentTypeCode,0..1,この明細行が参照する文書の文書タイプを識別するコード。,CI_ Referenced_ Document. Type. Code,The code specifying the type of CI referenced document.,UNCL1001,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/TypeCode
v4,293,UN01013318,BBIE,6,（明細行参照）文書類型コード,field,2,LineReferencedDocumentCategoryCode,0..1,この明細行が参照する文書の類型タイプを識別するコード。,CI_ Referenced_ Document. Category. Code,The code specifying the category of this CI referenced document.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/CategoryCode
v4,294,UN01014899,BBIE,6,（明細行参照）文書サブタイプコード,field,2,LineReferencedDocumentSubtypeCode,0..1,この明細行が参照する文書の文書サブタイプを識別するコード。,CI_ Referenced_ Document. Subtype. Code,A code specifying a subtype of this CI referenced document.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/AdditionalReferencedCIReferencedDocument/SubtypeCode
v1,295,UN01009658,ASBIE,5,明細行契約／契約単価グループ,,,,1..1,明細行の契約単価に関するグループ。,CIILB_ Supply Chain_ Trade Agreement. Net Price_ Product. CI_ Trade_ Price,A net product price in this CIILB supply chain trade agreement.,,
v1/v3,297,UN01005792,BBIE,6,契約単価,field,2,LineNetProductPriceChargeAmount,1..1,"発注者と受注者が合意した明細発注品の単価。単価基準数量と単価基準数量単位の指定に従う。
税込み、税抜きの識別はヘッダ部の「UN01013096：税計算方式」で指定（指定がない場合（デフォルト）は税抜き）。",CI_ Trade_ Price. Charge. Amount,A monetary value of this CI trade price charge.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/NetPriceProductCITradePrice/ChargeAmount
v4,298,UN01005793,BBIE,6,単価基準数量,field,2,LineNetProductPriceBasisQuantity,0..1,"✔定貫品目の場合：空欄（デフォルト）、または単価基準数量=１
✔不定貫品目、ハイブリッド品目の場合：単価基準数量=単価の基準となる重量・容量",CI_ Trade_ Price. Basis. Quantity,The quantity on which this CI trade price is based.,"数量単位コード
UNECE Rec20",/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeAgreement/NetPriceProductCITradePrice/BasisQuantity
v4.3,299,,SC,6,数量単位属性,field,2,LineNetPriceProductQuantityUnitCode,,単価基準数量の数量単位属性,Quantity. Unit. Code,,,
v1,300,UN01009650,ASBIE,4,明細行／配送グループ,,,,1..1,明細行の配送に関するグループ,CIILB_ Subordinate_ Trade Line Item. Specified. CIILB_ Supply Chain_ Trade Delivery,The supply chain trade delivery specified for this CIILB subordinate trade line item.,,
v４,302,UN01009661,BBIE,5,配送バラ数量,field,2,LineDeliveryProductUnitQuantity,0..1,"配送数量がセット数量単位属性を指定の場合に利用する。
配送バラ数量=配送数量（属性：セット）×セット単位数量（入り数）（属性：個、または不定貫品目量）",CIILB_ Supply Chain_ Trade Delivery. Product_ Unit. Quantity,The number of product units in this CIILB supply chain trade delivery.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/ProductUnitQuantity
v4.3,303,,SC,5,数量単位属性,field,2,LineDeliveryProductUnitQuantityUnitCode,,配送バラ数量の数量単位属性,Quantity. Unit. Code,,"数量単位コード
UNECE Rec20",/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/ProductUnitQuantity/@UnitCode
v3/v4,304,UN01009662,BBIE,5,配送セット単位数量(入り数）,field,2,LineDeliveryPerPackageUnitQuantity,0..1,"✔ 配送数量の数量単位指定が定貫品目（セット）の場合：1セット当たりのバラ数量を入力。
✔配送数量がハイブリッド品目（セット）の場合：配送数量で指定したセット数量の1単位当たりの重量・容量（個数でカウントできない不定貫品目の数量単位属性）を入力
✔配送数量の 数量単位指定が定貫品目（個）の場合：利用しない
✔ 配送数量の数量単位指定が不定貫品目の場合：利用しない。",CIILB_ Supply Chain_ Trade Delivery. Per Package_ Unit. Quantity,The number of units per package in this CIILB supply chain trade delivery.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/PerPackageUnitQuantity
v4.3,305,,SC,5,数量単位属性,field,2,LineDeliveryPerPackageUnitQuantityUnitCode,,配送セット単位数量（入り数）の数量単位属性,Quantity. Unit. Code,,"数量単位コード
UNECE Rec20",/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/PerPackageUnitQuantity/@UnitCode
v1,306,UN01014639,BBIE,5,配送数量,field,2,LineDeliveryBilledQuantity,1..1,"この情報項目はずべての品目の配送数量の指定に利用する。
この項目の数量単位属性は次のいずれかを選択：「個」、「セット」、「不定貫数量単位」",CIILB_ Supply Chain_ Trade Delivery. Billed. Quantity,The billed quantity of this CIILB supply chain trade delivery.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/BilledQuantity
v4.3,307,,SC,5,数量単位属性,field,2,LineDeliveryBilledQuantityUnitCode,,配送数量の数量単位属性,Quantity. Unit. Code,,"数量単位コード
UNECE Rec20",/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeDelivery/BilledQuantity/@UnitCode
v1,308,UN01009651,ASBIE,4,明細行／決裁グループ,dimension,2,dLine,0..n,明細行の決済に関するグループ,CIILB_ Subordinate_ Trade Line Item. Specified. CIILB_ Supply Chain_ Trade Settlement,The supply chain trade settlement specified for this CIILB subordinate trade line item.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement
v４,310,UN01014641,BBIE,5,明細行取引方向コード,field,3,LineDirectionCode,0..1,"明細行の取引方向を識別するコード
デフォルトは「プラス」
明細行取引類型コードが「調整」を指定場合に利用する。
金額の「プラス」「マイナス」表示を許容する場合は実装しない。",CIILB_ Supply Chain_ Trade Settlement. Direction. Code,The code specifying whether this CIILB supply chain trade settlement is an addition or a subtraction.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/DirectionCode
v1,311,UN01009665,ASBIE,5,明細行決済／明細行税グループ,,,,1..1,明細行決済の税に関するグループ,CIILB_ Supply Chain_ Trade Settlement. Applicable. CI_ Trade_ Tax,The trade tax applicable to this CIILB supply chain trade settlement.,,
v1/v2,313,UN01005834,BBIE,6,明細行税タイプコード,field,3,LineTaxTypeCode,0..1,税の種類を識別するコード。デフォルトは消費税；VAT,CI_ Trade_ Tax. Type. Code,"The code specifying the type of CI trade related tax, levy or duty, such as a code for a Value Added Tax (VAT).",UNCL5153,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/TypeCode
v2,314,UN01005839,BBIE,6,明細行譲渡資産金額（税抜き）,field,3,LineTaxBasisAmount,0..1,"この明細行の税抜き譲渡資産金額（契約単価×配送数量）
契約単価×数量で指定できない場合は金額",CI_ Trade_ Tax. Basis. Amount,"A monetary value used as the basis on which this CI trade related tax, levy or duty is calculated.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/BasisAmount
v1/v2,315,UN01005841,BBIE,6,明細行課税分類コード,field,3,LineTaxCategoryCode,1..1,この明細行の消費税の課税分類（標準税率、軽減税率、不課税、非課税、免税等）を識別するコード,CI_ Trade_ Tax. Category. Code,"The code specifying the category to which this CI trade related tax, levy or duty applies, such as codes for ""Exempt from Tax"", ""Standard Rate"", ""Free Export Item - Tax Not Charged"" .",UNCL5305,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/CategoryCode
v2,316,UN01005850,BBIE,6,明細行課税分類名,field,3,LineTaxCategoryName,0..1,消費税の計算属性(標準税率、軽減税率など)を識別するための分類名。または軽減税率対象品目に添付する※などの記号を表示,CI_ Trade_ Tax. Category Name. Text,"A category name, expressed as text, of this CI trade related tax, levy or duty.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/CategoryName
v1/v2,317,UN01007174,BBIE,6,明細行税率,field,3,LineTaxRatePercent,0..1,"課税分類に対応する消費税率のパーセント表示
2014年度税制の場合は、明細行課税分類コードと組み合わせて利用する。",CI_ Trade_ Tax. Rate_ Applicable. Percent,"The applicable rate of CI trade tax, expressed as a percentage.",,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/RateApplicablePercent
v2,318,UN01013040,BBIE,6,明細行譲渡資産金額(税込み),field,3,LineTaxGrandTotalAmount,0..1,この明細行の税額を含む譲渡資産金額（税込み）,CI_ Trade_ Tax. Grand Total. Amount,The monetary value of the grand total of the basis plus tax for this CI trade tax.,,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/GrandTotalAmount
v4,319,UN01014650,BBIE,6,明細行適用税制ID,field,3,LineTaxLocalTaxSystemID,0..1,"この明細行取引の税制年度を識別するID
デフォルトは「2019」（2019年度税制）",CI_ Trade_ Tax. Local Tax System. Identifier,The identifier of the local tax system for this CI trade tax.,JECxxxx,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/ApplicableCITradeTax/LocalTaxSystemID
v4.3,320,UN01014643,ASBIE,5,明細行決済／調整（修正差額調整）グループ,,,,0..1,明細行決済の調整（修正差額調整）に関するグループ,CIILB_ Supply Chain_ Trade Settlement. Specified. CI_ Financial_ Adjustment,A financial adjustment specified for this CIILB supply chain trade settlement.,,
v4.3,322,UN01005488,BBIE,6,明細行調整理由コード（修正差額調整）,field,3,LineFinanalAdjustmentDiscrepancyReasonCode,0..1,"この明細行の調整理由を示す識別コード
62(修正差額調整)",CI_ Financial_ Adjustment. Reason. Code,The code specifying a reason for this CI financial adjustment.,UNCL4465,"/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/SpecifiedCIILBSupplyChainTradeSettlement/SpecifiedCIFinancialAdjustment[ReasonCode=""62""]/ReasonCode"
